treatment,replicate,time to death (days),LP,LB,AP,AT,AO
23,48,49,0,1,1,0,1
23,49,49,0,1,1,0,1
23,50,51,0,1,1,0,1
23,51,51,0,1,1,0,1
23,52,51,0,1,1,0,1
23,53,52,0,1,1,0,1
23,54,54,0,1,1,0,1
23,55,55,0,1,1,0,1
23,56,55,0,1,1,0,1
23,57,57,0,1,1,0,1
23,58,63,0,1,1,0,1
23,59,68,0,1,1,0,1
23,60,75,0,1,1,0,1
23,61,37,0,1,1,0,1
23,62,39,0,1,1,0,1
23,63,40,0,1,1,0,1
23,64,44,0,1,1,0,1
23,65,44,0,1,1,0,1
23,66,44,0,1,1,0,1
23,67,44,0,1,1,0,1
23,68,45,0,1,1,0,1
23,69,50,0,1,1,0,1
23,70,50,0,1,1,0,1
23,71,50,0,1,1,0,1
23,72,50,0,1,1,0,1
23,73,50,0,1,1,0,1
23,74,50,0,1,1,0,1
23,75,51,0,1,1,0,1
23,76,51,0,1,1,0,1
23,77,51,0,1,1,0,1
23,78,53,0,1,1,0,1
23,79,56,0,1,1,0,1
23,80,56,0,1,1,0,1
23,81,10,0,1,1,0,1
23,82,14,0,1,1,0,1
23,83,21,0,1,1,0,1
23,84,29,0,1,1,0,1
23,85,31,0,1,1,0,1
23,86,32,0,1,1,0,1
23,87,34,0,1,1,0,1
23,88,37,0,1,1,0,1
23,89,45,0,1,1,0,1
23,90,50,0,1,1,0,1
23,91,50,0,1,1,0,1
23,92,50,0,1,1,0,1
23,93,50,0,1,1,0,1
23,94,50,0,1,1,0,1
23,95,53,0,1,1,0,1
23,96,53,0,1,1,0,1
23,97,58,0,1,1,0,1
23,98,60,0,1,1,0,1
23,99,62,0,1,1,0,1
23,100,65,0,1,1,0,1
24,1,17,0,1,0,1,1
24,2,34,0,1,0,1,1
24,3,37,0,1,0,1,1
24,4,37,0,1,0,1,1
24,5,38,0,1,0,1,1
24,6,40,0,1,0,1,1
24,7,40,0,1,0,1,1
24,8,40,0,1,0,1,1
24,9,40,0,1,0,1,1
24,10,43,0,1,0,1,1
24,11,43,0,1,0,1,1
24,12,44,0,1,0,1,1
24,13,46,0,1,0,1,1
24,14,46,0,1,0,1,1
24,15,46,0,1,0,1,1
24,16,49,0,1,0,1,1
24,17,50,0,1,0,1,1
24,18,54,0,1,0,1,1
24,19,56,0,1,0,1,1
24,20,60,0,1,0,1,1
24,21,30,0,1,0,1,1
24,22,35,0,1,0,1,1
24,23,37,0,1,0,1,1
24,24,39,0,1,0,1,1
24,25,40,0,1,0,1,1
24,26,40,0,1,0,1,1
24,27,40,0,1,0,1,1
24,28,40,0,1,0,1,1
24,29,43,0,1,0,1,1
24,30,45,0,1,0,1,1
24,31,45,0,1,0,1,1
24,32,46,0,1,0,1,1
24,33,46,0,1,0,1,1
24,34,49,0,1,0,1,1
24,35,49,0,1,0,1,1
24,36,49,0,1,0,1,1
24,37,52,0,1,0,1,1
24,38,52,0,1,0,1,1
24,39,54,0,1,0,1,1
24,40,64,0,1,0,1,1
24,41,30,0,1,0,1,1
24,42,34,0,1,0,1,1
24,43,39,0,1,0,1,1
24,44,40,0,1,0,1,1
24,45,43,0,1,0,1,1
24,46,43,0,1,0,1,1
24,47,43,0,1,0,1,1
24,48,43,0,1,0,1,1
24,49,46,0,1,0,1,1
24,50,49,0,1,0,1,1
24,51,51,0,1,0,1,1
24,52,51,0,1,0,1,1
24,53,51,0,1,0,1,1
24,54,55,0,1,0,1,1
24,55,55,0,1,0,1,1
24,56,58,0,1,0,1,1
24,57,60,0,1,0,1,1
24,58,60,0,1,0,1,1
24,59,61,0,1,0,1,1
24,60,65,0,1,0,1,1
24,61,26,0,1,0,1,1
24,62,35,0,1,0,1,1
24,63,35,0,1,0,1,1
24,64,40,0,1,0,1,1
24,65,43,0,1,0,1,1
24,66,44,0,1,0,1,1
24,67,44,0,1,0,1,1
24,68,44,0,1,0,1,1
24,69,44,0,1,0,1,1
24,70,47,0,1,0,1,1
24,71,47,0,1,0,1,1
24,72,47,0,1,0,1,1
24,73,50,0,1,0,1,1
24,74,50,0,1,0,1,1
24,75,50,0,1,0,1,1
24,76,50,0,1,0,1,1
24,77,50,0,1,0,1,1
24,78,52,0,1,0,1,1
24,79,53,0,1,0,1,1
24,80,61,0,1,0,1,1
24,81,13,0,1,0,1,1
24,82,19,0,1,0,1,1
24,83,25,0,1,0,1,1
24,84,26,0,1,0,1,1
24,85,35,0,1,0,1,1
24,86,39,0,1,0,1,1
24,87,42,0,1,0,1,1
24,88,43,0,1,0,1,1
24,89,44,0,1,0,1,1
24,90,47,0,1,0,1,1
24,91,50,0,1,0,1,1
24,92,50,0,1,0,1,1
24,93,50,0,1,0,1,1
24,94,52,0,1,0,1,1
24,95,52,0,1,0,1,1
24,96,52,0,1,0,1,1
24,97,53,0,1,0,1,1
24,98,53,0,1,0,1,1
24,99,53,0,1,0,1,1
24,100,55,0,1,0,1,1
25,1,25,0,0,1,1,1
25,2,30,0,0,1,1,1
25,3,37,0,0,1,1,1
25,4,40,0,0,1,1,1
25,5,40,0,0,1,1,1
25,6,43,0,0,1,1,1
25,7,45,0,0,1,1,1
25,8,46,0,0,1,1,1
25,9,46,0,0,1,1,1
25,10,46,0,0,1,1,1
25,11,46,0,0,1,1,1
25,12,46,0,0,1,1,1
25,13,47,0,0,1,1,1
25,14,49,0,0,1,1,1
25,15,52,0,0,1,1,1
25,16,52,0,0,1,1,1
25,17,54,0,0,1,1,1
25,18,58,0,0,1,1,1
25,19,61,0,0,1,1,1
25,20,64,0,0,1,1,1
25,21,35,0,0,1,1,1
25,22,35,0,0,1,1,1
25,23,39,0,0,1,1,1
25,24,39,0,0,1,1,1
25,25,39,0,0,1,1,1
25,26,40,0,0,1,1,1
25,27,43,0,0,1,1,1
25,28,43,0,0,1,1,1
25,29,45,0,0,1,1,1
25,30,45,0,0,1,1,1
25,31,49,0,0,1,1,1
25,32,51,0,0,1,1,1
25,33,52,0,0,1,1,1
25,34,54,0,0,1,1,1
25,35,55,0,0,1,1,1
25,36,56,0,0,1,1,1
25,37,58,0,0,1,1,1
25,38,63,0,0,1,1,1
25,39,63,0,0,1,1,1
25,40,64,0,0,1,1,1
25,41,41,0,0,1,1,1
25,42,42,0,0,1,1,1
25,43,49,0,0,1,1,1
25,44,49,0,0,1,1,1
25,45,49,0,0,1,1,1
25,46,51,0,0,1,1,1
25,47,52,0,0,1,1,1
25,48,52,0,0,1,1,1
25,49,55,0,0,1,1,1
25,50,57,0,0,1,1,1
25,51,58,0,0,1,1,1
25,52,58,0,0,1,1,1
25,53,60,0,0,1,1,1
25,54,61,0,0,1,1,1
25,55,63,0,0,1,1,1
25,56,63,0,0,1,1,1
25,57,64,0,0,1,1,1
25,58,64,0,0,1,1,1
25,59,66,0,0,1,1,1
25,60,70,0,0,1,1,1
25,61,14,0,0,1,1,1
25,62,43,0,0,1,1,1
25,63,44,0,0,1,1,1
25,64,47,0,0,1,1,1
25,65,47,0,0,1,1,1
25,66,50,0,0,1,1,1
25,67,50,0,0,1,1,1
25,68,50,0,0,1,1,1
25,69,50,0,0,1,1,1
25,70,50,0,0,1,1,1
25,71,50,0,0,1,1,1
25,72,51,0,0,1,1,1
25,73,53,0,0,1,1,1
25,74,54,0,0,1,1,1
25,75,54,0,0,1,1,1
25,76,55,0,0,1,1,1
25,77,56,0,0,1,1,1
25,78,56,0,0,1,1,1
25,79,61,0,0,1,1,1
25,80,64,0,0,1,1,1
25,81,27,0,0,1,1,1
25,82,28,0,0,1,1,1
25,83,28,0,0,1,1,1
25,84,33,0,0,1,1,1
25,85,42,0,0,1,1,1
25,86,44,0,0,1,1,1
25,87,44,0,0,1,1,1
25,88,44,0,0,1,1,1
25,89,47,0,0,1,1,1
25,90,48,0,0,1,1,1
25,91,50,0,0,1,1,1
25,92,50,0,0,1,1,1
25,93,50,0,0,1,1,1
25,94,53,0,0,1,1,1
25,95,53,0,0,1,1,1
25,96,56,0,0,1,1,1
25,97,59,0,0,1,1,1
25,98,65,0,0,1,1,1
25,99,65,0,0,1,1,1
25,100,68,0,0,1,1,1
26,1,25,1,1,1,1,0
26,2,28,1,1,1,1,0
26,3,31,1,1,1,1,0
26,4,33,1,1,1,1,0
26,5,38,1,1,1,1,0
26,6,43,1,1,1,1,0
26,7,45,1,1,1,1,0
26,8,46,1,1,1,1,0
26,9,46,1,1,1,1,0
26,10,46,1,1,1,1,0
26,11,46,1,1,1,1,0
26,12,46,1,1,1,1,0
26,13,46,1,1,1,1,0
26,14,49,1,1,1,1,0
26,15,49,1,1,1,1,0
26,16,52,1,1,1,1,0
26,17,52,1,1,1,1,0
26,18,52,1,1,1,1,0
26,19,60,1,1,1,1,0
26,20,64,1,1,1,1,0
26,21,28,1,1,1,1,0
26,22,37,1,1,1,1,0
26,23,37,1,1,1,1,0
26,24,37,1,1,1,1,0
26,25,37,1,1,1,1,0
26,26,39,1,1,1,1,0
26,27,39,1,1,1,1,0
26,28,40,1,1,1,1,0
26,29,40,1,1,1,1,0
26,30,40,1,1,1,1,0
26,31,40,1,1,1,1,0
26,32,41,1,1,1,1,0
26,33,42,1,1,1,1,0
26,34,43,1,1,1,1,0
26,35,43,1,1,1,1,0
26,36,45,1,1,1,1,0
26,37,48,1,1,1,1,0
26,38,48,1,1,1,1,0
26,39,48,1,1,1,1,0
26,40,48,1,1,1,1,0
26,41,31,1,1,1,1,0
26,42,32,1,1,1,1,0
26,43,36,1,1,1,1,0
26,44,37,1,1,1,1,0
26,45,39,1,1,1,1,0
26,46,42,1,1,1,1,0
26,47,44,1,1,1,1,0
26,48,45,1,1,1,1,0
26,49,46,1,1,1,1,0
26,50,48,1,1,1,1,0
26,51,49,1,1,1,1,0
26,52,49,1,1,1,1,0
26,53,52,1,1,1,1,0
26,54,55,1,1,1,1,0
26,55,55,1,1,1,1,0
26,56,55,1,1,1,1,0
26,57,58,1,1,1,1,0
26,58,58,1,1,1,1,0
26,59,58,1,1,1,1,0
26,60,64,1,1,1,1,0
26,61,38,1,1,1,1,0
26,62,38,1,1,1,1,0
26,63,40,1,1,1,1,0
26,64,44,1,1,1,1,0
26,65,46,1,1,1,1,0
26,66,48,1,1,1,1,0
26,67,50,1,1,1,1,0
26,68,50,1,1,1,1,0
26,69,50,1,1,1,1,0
26,70,50,1,1,1,1,0
26,71,50,1,1,1,1,0
26,72,50,1,1,1,1,0
26,73,50,1,1,1,1,0
26,74,50,1,1,1,1,0
26,75,53,1,1,1,1,0
26,76,53,1,1,1,1,0
26,77,56,1,1,1,1,0
26,78,62,1,1,1,1,0
26,79,71,1,1,1,1,0
26,80,71,1,1,1,1,0
26,81,10,1,1,1,1,0
26,82,16,1,1,1,1,0
26,83,17,1,1,1,1,0
26,84,22,1,1,1,1,0
26,85,24,1,1,1,1,0
26,86,26,1,1,1,1,0
26,87,38,1,1,1,1,0
26,88,39,1,1,1,1,0
26,89,45,1,1,1,1,0
26,90,48,1,1,1,1,0
26,91,50,1,1,1,1,0
26,92,50,1,1,1,1,0
26,93,50,1,1,1,1,0
26,94,53,1,1,1,1,0
26,95,56,1,1,1,1,0
26,96,56,1,1,1,1,0
26,97,59,1,1,1,1,0
26,98,62,1,1,1,1,0
26,99,65,1,1,1,1,0
26,100,71,1,1,1,1,0
27,1,22,1,1,1,0,1
27,2,26,1,1,1,0,1
27,3,31,1,1,1,0,1
27,4,32,1,1,1,0,1
27,5,33,1,1,1,0,1
27,6,34,1,1,1,0,1
27,7,35,1,1,1,0,1
27,8,38,1,1,1,0,1
27,9,45,1,1,1,0,1
27,10,45,1,1,1,0,1
27,11,46,1,1,1,0,1
27,12,46,1,1,1,0,1
27,13,47,1,1,1,0,1
27,14,49,1,1,1,0,1
27,15,51,1,1,1,0,1
27,16,55,1,1,1,0,1
27,17,55,1,1,1,0,1
27,18,55,1,1,1,0,1
27,19,56,1,1,1,0,1
27,20,64,1,1,1,0,1
27,21,40,1,1,1,0,1
27,22,40,1,1,1,0,1
27,23,42,1,1,1,0,1
27,24,47,1,1,1,0,1
27,25,48,1,1,1,0,1
27,26,52,1,1,1,0,1
27,27,53,1,1,1,0,1
27,28,53,1,1,1,0,1
27,29,55,1,1,1,0,1
27,30,55,1,1,1,0,1
27,31,57,1,1,1,0,1
27,32,61,1,1,1,0,1
27,33,61,1,1,1,0,1
27,34,62,1,1,1,0,1
27,35,63,1,1,1,0,1
27,36,63,1,1,1,0,1
27,37,63,1,1,1,0,1
27,38,63,1,1,1,0,1
27,39,68,1,1,1,0,1
27,40,70,1,1,1,0,1
27,41,32,1,1,1,0,1
27,42,33,1,1,1,0,1
27,43,38,1,1,1,0,1
27,44,39,1,1,1,0,1
27,45,40,1,1,1,0,1
27,46,41,1,1,1,0,1
27,47,42,1,1,1,0,1
27,48,43,1,1,1,0,1
27,49,44,1,1,1,0,1
27,50,44,1,1,1,0,1
27,51,47,1,1,1,0,1
27,52,49,1,1,1,0,1
27,53,51,1,1,1,0,1
27,54,51,1,1,1,0,1
27,55,54,1,1,1,0,1
27,56,55,1,1,1,0,1
27,57,57,1,1,1,0,1
27,58,58,1,1,1,0,1
27,59,62,1,1,1,0,1
27,60,65,1,1,1,0,1
27,61,30,1,1,1,0,1
27,62,31,1,1,1,0,1
27,63,34,1,1,1,0,1
27,64,37,1,1,1,0,1
27,65,37,1,1,1,0,1
27,66,39,1,1,1,0,1
27,67,43,1,1,1,0,1
27,68,46,1,1,1,0,1
27,69,47,1,1,1,0,1
27,70,50,1,1,1,0,1
27,71,50,1,1,1,0,1
27,72,51,1,1,1,0,1
27,73,53,1,1,1,0,1
27,74,53,1,1,1,0,1
27,75,53,1,1,1,0,1
27,76,54,1,1,1,0,1
27,77,55,1,1,1,0,1
27,78,56,1,1,1,0,1
27,79,58,1,1,1,0,1
27,80,61,1,1,1,0,1
27,81,12,1,1,1,0,1
27,82,23,1,1,1,0,1
27,83,30,1,1,1,0,1
27,84,32,1,1,1,0,1
27,85,43,1,1,1,0,1
27,86,45,1,1,1,0,1
27,87,47,1,1,1,0,1
27,88,47,1,1,1,0,1
27,89,50,1,1,1,0,1
27,90,50,1,1,1,0,1
27,91,52,1,1,1,0,1
27,92,53,1,1,1,0,1
27,93,53,1,1,1,0,1
27,94,55,1,1,1,0,1
27,95,55,1,1,1,0,1
27,96,56,1,1,1,0,1
27,97,58,1,1,1,0,1
27,98,60,1,1,1,0,1
27,99,68,1,1,1,0,1
27,100,74,1,1,1,0,1
28,1,23,1,1,0,1,1
28,2,29,1,1,0,1,1
28,3,30,1,1,0,1,1
28,4,31,1,1,0,1,1
28,5,31,1,1,0,1,1
28,6,34,1,1,0,1,1
28,7,35,1,1,0,1,1
28,8,40,1,1,0,1,1
28,9,40,1,1,0,1,1
28,10,40,1,1,0,1,1
28,11,40,1,1,0,1,1
28,12,41,1,1,0,1,1
28,13,43,1,1,0,1,1
28,14,46,1,1,0,1,1
28,15,46,1,1,0,1,1
28,16,51,1,1,0,1,1
28,17,52,1,1,0,1,1
28,18,53,1,1,0,1,1
28,19,57,1,1,0,1,1
28,20,58,1,1,0,1,1
28,21,32,1,1,0,1,1
28,22,39,1,1,0,1,1
28,23,40,1,1,0,1,1
28,24,41,1,1,0,1,1
28,25,43,1,1,0,1,1
28,26,43,1,1,0,1,1
28,27,45,1,1,0,1,1
28,28,46,1,1,0,1,1
28,29,46,1,1,0,1,1
28,30,46,1,1,0,1,1
28,31,49,1,1,0,1,1
28,32,49,1,1,0,1,1
28,33,49,1,1,0,1,1
28,34,49,1,1,0,1,1
28,35,49,1,1,0,1,1
28,36,51,1,1,0,1,1
28,37,61,1,1,0,1,1
28,38,64,1,1,0,1,1
28,39,64,1,1,0,1,1
28,40,68,1,1,0,1,1
28,41,38,1,1,0,1,1
28,42,38,1,1,0,1,1
28,43,41,1,1,0,1,1
28,44,46,1,1,0,1,1
28,45,46,1,1,0,1,1
28,46,46,1,1,0,1,1
28,47,46,1,1,0,1,1
28,48,49,1,1,0,1,1
28,49,49,1,1,0,1,1
28,50,49,1,1,0,1,1
28,51,49,1,1,0,1,1
28,52,49,1,1,0,1,1
28,53,50,1,1,0,1,1
28,54,52,1,1,0,1,1
28,55,56,1,1,0,1,1
28,56,57,1,1,0,1,1
28,57,58,1,1,0,1,1
28,58,61,1,1,0,1,1
28,59,64,1,1,0,1,1
28,60,66,1,1,0,1,1
28,61,16,1,1,0,1,1
28,62,35,1,1,0,1,1
28,63,39,1,1,0,1,1
28,64,40,1,1,0,1,1
28,65,44,1,1,0,1,1
28,66,44,1,1,0,1,1
28,67,44,1,1,0,1,1
28,68,45,1,1,0,1,1
28,69,47,1,1,0,1,1
28,70,47,1,1,0,1,1
28,71,50,1,1,0,1,1
28,72,50,1,1,0,1,1
28,73,51,1,1,0,1,1
28,74,51,1,1,0,1,1
28,75,53,1,1,0,1,1
28,76,53,1,1,0,1,1
28,77,55,1,1,0,1,1
28,78,55,1,1,0,1,1
28,79,55,1,1,0,1,1
28,80,56,1,1,0,1,1
28,81,14,1,1,0,1,1
28,82,23,1,1,0,1,1
28,83,26,1,1,0,1,1
28,84,32,1,1,0,1,1
28,85,35,1,1,0,1,1
28,86,35,1,1,0,1,1
28,87,36,1,1,0,1,1
28,88,39,1,1,0,1,1
28,89,45,1,1,0,1,1
28,90,49,1,1,0,1,1
28,91,50,1,1,0,1,1
28,92,50,1,1,0,1,1
28,93,50,1,1,0,1,1
28,94,50,1,1,0,1,1
28,95,50,1,1,0,1,1
28,96,56,1,1,0,1,1
28,97,58,1,1,0,1,1
28,98,58,1,1,0,1,1
28,99,61,1,1,0,1,1
28,100,64,1,1,0,1,1
29,1,10,1,0,1,1,1
29,2,34,1,0,1,1,1
29,3,34,1,0,1,1,1
29,4,37,1,0,1,1,1
29,5,37,1,0,1,1,1
29,6,38,1,0,1,1,1
29,7,38,1,0,1,1,1
29,8,39,1,0,1,1,1
29,9,39,1,0,1,1,1
29,10,40,1,0,1,1,1
29,11,42,1,0,1,1,1
29,12,43,1,0,1,1,1
29,13,45,1,0,1,1,1
29,14,46,1,0,1,1,1
29,15,46,1,0,1,1,1
29,16,47,1,0,1,1,1
29,17,48,1,0,1,1,1
29,18,49,1,0,1,1,1
29,19,55,1,0,1,1,1
29,20,60,1,0,1,1,1
29,21,15,1,0,1,1,1
29,22,29,1,0,1,1,1
29,23,30,1,0,1,1,1
29,24,33,1,0,1,1,1
29,25,33,1,0,1,1,1
29,26,34,1,0,1,1,1
29,27,34,1,0,1,1,1
29,28,42,1,0,1,1,1
29,29,43,1,0,1,1,1
29,30,43,1,0,1,1,1
29,31,43,1,0,1,1,1
29,32,45,1,0,1,1,1
29,33,46,1,0,1,1,1
29,34,51,1,0,1,1,1
29,35,52,1,0,1,1,1
29,36,52,1,0,1,1,1
29,37,54,1,0,1,1,1
29,38,56,1,0,1,1,1
29,39,58,1,0,1,1,1
29,40,63,1,0,1,1,1
29,41,24,1,0,1,1,1
29,42,31,1,0,1,1,1
29,43,33,1,0,1,1,1
29,44,36,1,0,1,1,1
29,45,39,1,0,1,1,1
29,46,39,1,0,1,1,1
29,47,40,1,0,1,1,1
29,48,40,1,0,1,1,1
29,49,42,1,0,1,1,1
29,50,43,1,0,1,1,1
29,51,43,1,0,1,1,1
29,52,43,1,0,1,1,1
29,53,43,1,0,1,1,1
29,54,46,1,0,1,1,1
29,55,46,1,0,1,1,1
29,56,46,1,0,1,1,1
29,57,49,1,0,1,1,1
29,58,55,1,0,1,1,1
29,59,61,1,0,1,1,1
29,60,62,1,0,1,1,1
29,61,20,1,0,1,1,1
29,62,29,1,0,1,1,1
29,63,30,1,0,1,1,1
29,64,32,1,0,1,1,1
29,65,37,1,0,1,1,1
29,66,38,1,0,1,1,1
29,67,39,1,0,1,1,1
29,68,44,1,0,1,1,1
29,69,45,1,0,1,1,1
29,70,46,1,0,1,1,1
29,71,47,1,0,1,1,1
29,72,47,1,0,1,1,1
29,73,49,1,0,1,1,1
29,74,50,1,0,1,1,1
29,75,50,1,0,1,1,1
29,76,50,1,0,1,1,1
29,77,50,1,0,1,1,1
29,78,50,1,0,1,1,1
29,79,56,1,0,1,1,1
29,80,65,1,0,1,1,1
29,81,14,1,0,1,1,1
29,82,33,1,0,1,1,1
29,83,36,1,0,1,1,1
29,84,37,1,0,1,1,1
29,85,41,1,0,1,1,1
29,86,42,1,0,1,1,1
29,87,44,1,0,1,1,1
29,88,44,1,0,1,1,1
29,89,44,1,0,1,1,1
29,90,45,1,0,1,1,1
29,91,45,1,0,1,1,1
29,92,50,1,0,1,1,1
29,93,50,1,0,1,1,1
29,94,50,1,0,1,1,1
29,95,50,1,0,1,1,1
29,96,52,1,0,1,1,1
29,97,53,1,0,1,1,1
29,98,55,1,0,1,1,1
29,99,55,1,0,1,1,1
29,100,56,1,0,1,1,1
30,1,24,0,1,1,1,1
30,2,28,0,1,1,1,1
30,3,32,0,1,1,1,1
30,4,32,0,1,1,1,1
30,5,32,0,1,1,1,1
30,6,34,0,1,1,1,1
30,7,37,0,1,1,1,1
30,8,37,0,1,1,1,1
30,9,40,0,1,1,1,1
30,10,40,0,1,1,1,1
30,11,44,0,1,1,1,1
30,12,44,0,1,1,1,1
30,13,45,0,1,1,1,1
30,14,46,0,1,1,1,1
30,15,46,0,1,1,1,1
30,16,46,0,1,1,1,1
30,17,46,0,1,1,1,1
30,18,46,0,1,1,1,1
30,19,54,0,1,1,1,1
30,20,55,0,1,1,1,1
30,21,32,0,1,1,1,1
30,22,32,0,1,1,1,1
30,23,37,0,1,1,1,1
30,24,37,0,1,1,1,1
30,25,37,0,1,1,1,1
30,26,38,0,1,1,1,1
30,27,40,0,1,1,1,1
30,28,42,0,1,1,1,1
30,29,43,0,1,1,1,1
30,30,43,0,1,1,1,1
30,31,43,0,1,1,1,1
30,32,44,0,1,1,1,1
30,33,45,0,1,1,1,1
30,34,46,0,1,1,1,1
30,35,46,0,1,1,1,1
30,36,46,0,1,1,1,1
30,37,48,0,1,1,1,1
30,38,55,0,1,1,1,1
30,39,60,0,1,1,1,1
30,40,61,0,1,1,1,1
30,41,11,0,1,1,1,1
30,42,28,0,1,1,1,1
30,43,35,0,1,1,1,1
30,44,39,0,1,1,1,1
30,45,39,0,1,1,1,1
30,46,43,0,1,1,1,1
30,47,43,0,1,1,1,1
30,48,43,0,1,1,1,1
30,49,43,0,1,1,1,1
30,50,46,0,1,1,1,1
30,51,46,0,1,1,1,1
30,52,46,0,1,1,1,1
30,53,46,0,1,1,1,1
30,54,46,0,1,1,1,1
30,55,49,0,1,1,1,1
30,56,58,0,1,1,1,1
30,57,58,0,1,1,1,1
30,58,58,0,1,1,1,1
30,59,60,0,1,1,1,1
30,60,70,0,1,1,1,1
30,61,8,0,1,1,1,1
30,62,14,0,1,1,1,1
30,63,25,0,1,1,1,1
30,64,29,0,1,1,1,1
30,65,35,0,1,1,1,1
30,66,37,0,1,1,1,1
30,67,37,0,1,1,1,1
30,68,39,0,1,1,1,1
30,69,44,0,1,1,1,1
30,70,46,0,1,1,1,1
30,71,47,0,1,1,1,1
30,72,47,0,1,1,1,1
30,73,47,0,1,1,1,1
30,74,49,0,1,1,1,1
30,75,50,0,1,1,1,1
30,76,53,0,1,1,1,1
30,77,53,0,1,1,1,1
30,78,53,0,1,1,1,1
30,79,55,0,1,1,1,1
30,80,65,0,1,1,1,1
30,81,12,0,1,1,1,1
30,82,20,0,1,1,1,1
30,83,27,0,1,1,1,1
30,84,29,0,1,1,1,1
30,85,32,0,1,1,1,1
30,86,35,0,1,1,1,1
30,87,37,0,1,1,1,1
30,88,38,0,1,1,1,1
30,89,41,0,1,1,1,1
30,90,42,0,1,1,1,1
30,91,45,0,1,1,1,1
30,92,46,0,1,1,1,1
30,93,47,0,1,1,1,1
30,94,47,0,1,1,1,1
30,95,49,0,1,1,1,1
30,96,49,0,1,1,1,1
30,97,50,0,1,1,1,1
30,98,51,0,1,1,1,1
30,99,53,0,1,1,1,1
30,100,55,0,1,1,1,1
31,1,29,1,1,1,1,1
31,2,33,1,1,1,1,1
31,3,34,1,1,1,1,1
31,4,38,1,1,1,1,1
31,5,40,1,1,1,1,1
31,6,40,1,1,1,1,1
31,7,40,1,1,1,1,1
31,8,40,1,1,1,1,1
31,9,40,1,1,1,1,1
31,10,43,1,1,1,1,1
31,11,46,1,1,1,1,1
31,12,48,1,1,1,1,1
31,13,49,1,1,1,1,1
31,14,50,1,1,1,1,1
31,15,52,1,1,1,1,1
31,16,53,1,1,1,1,1
31,17,54,1,1,1,1,1
31,18,54,1,1,1,1,1
31,19,55,1,1,1,1,1
31,20,58,1,1,1,1,1
31,21,31,1,1,1,1,1
31,22,34,1,1,1,1,1
31,23,37,1,1,1,1,1
31,24,41,1,1,1,1,1
31,25,43,1,1,1,1,1
31,26,43,1,1,1,1,1
31,27,43,1,1,1,1,1
31,28,43,1,1,1,1,1
31,29,43,1,1,1,1,1
31,30,43,1,1,1,1,1
31,31,45,1,1,1,1,1
31,32,46,1,1,1,1,1
31,33,46,1,1,1,1,1
31,34,49,1,1,1,1,1
31,35,51,1,1,1,1,1
31,36,51,1,1,1,1,1
31,37,53,1,1,1,1,1
31,38,54,1,1,1,1,1
31,39,60,1,1,1,1,1
31,40,69,1,1,1,1,1
31,41,30,1,1,1,1,1
31,42,33,1,1,1,1,1
31,43,36,1,1,1,1,1
31,44,38,1,1,1,1,1
31,45,40,1,1,1,1,1
31,46,44,1,1,1,1,1
31,47,46,1,1,1,1,1
31,48,46,1,1,1,1,1
31,49,46,1,1,1,1,1
31,50,48,1,1,1,1,1
31,51,48,1,1,1,1,1
31,52,48,1,1,1,1,1
31,53,49,1,1,1,1,1
31,54,49,1,1,1,1,1
31,55,54,1,1,1,1,1
31,56,55,1,1,1,1,1
31,57,55,1,1,1,1,1
31,58,57,1,1,1,1,1
31,59,62,1,1,1,1,1
31,60,65,1,1,1,1,1
31,61,11,1,1,1,1,1
31,62,12,1,1,1,1,1
31,63,14,1,1,1,1,1
31,64,25,1,1,1,1,1
31,65,27,1,1,1,1,1
31,66,30,1,1,1,1,1
31,67,34,1,1,1,1,1
31,68,36,1,1,1,1,1
31,69,38,1,1,1,1,1
31,70,44,1,1,1,1,1
31,71,44,1,1,1,1,1
31,72,47,1,1,1,1,1
31,73,50,1,1,1,1,1
31,74,50,1,1,1,1,1
31,75,50,1,1,1,1,1
31,76,52,1,1,1,1,1
31,77,55,1,1,1,1,1
31,78,56,1,1,1,1,1
31,79,58,1,1,1,1,1
31,80,58,1,1,1,1,1
31,81,21,1,1,1,1,1
31,82,21,1,1,1,1,1
31,83,25,1,1,1,1,1
31,84,25,1,1,1,1,1
31,85,27,1,1,1,1,1
31,86,29,1,1,1,1,1
31,87,34,1,1,1,1,1
31,88,35,1,1,1,1,1
31,89,36,1,1,1,1,1
31,90,43,1,1,1,1,1
31,91,44,1,1,1,1,1
31,92,46,1,1,1,1,1
31,93,47,1,1,1,1,1
31,94,47,1,1,1,1,1
31,95,47,1,1,1,1,1
31,96,49,1,1,1,1,1
31,97,50,1,1,1,1,1
31,98,52,1,1,1,1,1
31,99,52,1,1,1,1,1
31,100,54,1,1,1,1,1
32,1,28,0,0,0,0,0
32,2,33,0,0,0,0,0
32,3,37,0,0,0,0,0
32,4,38,0,0,0,0,0
32,5,40,0,0,0,0,0
32,6,41,0,0,0,0,0
32,7,44,0,0,0,0,0
32,8,46,0,0,0,0,0
32,9,49,0,0,0,0,0
32,10,49,0,0,0,0,0
32,11,50,0,0,0,0,0
32,12,51,0,0,0,0,0
32,13,51,0,0,0,0,0
32,14,51,0,0,0,0,0
32,15,53,0,0,0,0,0
32,16,58,0,0,0,0,0
32,17,61,0,0,0,0,0
32,18,61,0,0,0,0,0
32,19,62,0,0,0,0,0
32,20,63,0,0,0,0,0
