dataset,taxon_1,taxon_2,interaction_label,tested_status,effect_sign,n_evidence,min_adjusted_p,max_abs_log2_fold_change,truth_type,experimental_setting,label_rule,mixed_evidence
carlstrom_phyllosphere_2019,Leaf242,Leaf405,0,neutral,neutral,1,0.227758112905053,1.82835822617984,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf242,Leaf416,0,neutral,neutral,1,0.458305605430951,1.08778598860908,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf242,Leaf420,0,neutral,neutral,1,0.128296255838202,1.8653512735794,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf242,Leaf61,0,neutral,neutral,1,0.604584278240993,1.32898409954923,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf242,Leaf68,0,neutral,neutral,1,0.652756863094385,0.472085760630534,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf242,Leaf83,0,neutral,neutral,1,0.663044364646264,0.669585115745205,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf242,Leaf86,0,neutral,neutral,1,0.460715472220866,1.84850487593167,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf242,Leaf88,0,neutral,neutral,1,0.139871553817468,2.32045143521593,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf242,Leaf90,0,neutral,neutral,1,0.735179623605629,0.864834591758448,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf26,Leaf262,0,neutral,neutral,1,0.922357693663318,0.161726418976123,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf26,Leaf265,0,neutral,neutral,1,0.486470666802674,0.705785902276083,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf26,Leaf285,0,neutral,neutral,1,0.999447465302158,0.000378867285085008,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf26,Leaf288,0,neutral,neutral,1,0.988720949486747,0.204360683599809,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf26,Leaf289,0,neutral,neutral,1,0.881524104014758,0.299950733114774,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf26,Leaf33,0,neutral,neutral,1,0.976644467599008,0.208470982311482,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf26,Leaf334,0,neutral,neutral,1,0.919710471706237,0.208419745340192,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf26,Leaf344,0,neutral,neutral,1,0.877745245819269,0.271275036605082,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf26,Leaf359,0,neutral,neutral,1,0.932556018234927,0.142225299422805,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf26,Leaf371,0,neutral,neutral,1,0.955526021571373,0.0927632859131923,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf26,Leaf391,0,neutral,neutral,1,0.921094954746545,0.508054206527779,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf26,Leaf405,0,neutral,neutral,1,0.900344031060163,0.122950995876483,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf26,Leaf416,0,neutral,neutral,1,0.983817785482417,0.0561272700089515,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf26,Leaf420,0,neutral,neutral,1,0.983790866929755,0.0230405907755826,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf26,Leaf61,0,neutral,neutral,1,0.553029527853699,0.836721879507275,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf26,Leaf68,0,neutral,neutral,1,0.129395294783231,1.16307808504349,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf26,Leaf83,0,neutral,neutral,1,0.571158525367119,0.566836871300898,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf26,Leaf86,0,neutral,neutral,1,0.970049035428889,0.157838613563794,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf26,Leaf88,0,neutral,neutral,1,0.912383235046912,0.473524990162121,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf26,Leaf90,0,neutral,neutral,1,0.810345527181968,0.443511900492248,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf262,Leaf263,0,neutral,neutral,1,0.922357693663318,0.312917315498429,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf262,Leaf265,0,neutral,neutral,2,0.922357693663318,0.204430358664912,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf262,Leaf281,0,neutral,neutral,1,0.983213136082668,0.0440645180497894,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf262,Leaf285,0,neutral,neutral,2,0.0619827819161833,1.73238359492606,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf262,Leaf288,0,neutral,neutral,2,0.30482031931066,0.979094888823574,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf262,Leaf289,0,neutral,neutral,1,0.176113771509827,1.49862496506902,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf262,Leaf3,0,neutral,neutral,1,0.997692963212671,0.00206235756099776,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf262,Leaf324,0,neutral,neutral,1,0.764711124766484,0.471083124543413,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf262,Leaf33,0,neutral,neutral,2,0.922357693663318,0.350117472512719,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf262,Leaf334,0,neutral,neutral,2,0.120794445819987,2.88578857404568,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf262,Leaf336,0,neutral,neutral,1,0.989624611285415,0.0168068011970373,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf262,Leaf337,0,neutral,neutral,1,0.983213136082668,0.0683252992730268,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf262,Leaf344,0,neutral,neutral,2,0.877745245819269,0.366187671981168,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf262,Leaf351,0,neutral,neutral,1,0.398291431624299,1.2787840734929,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf262,Leaf354,0,neutral,neutral,1,0.731562390225135,0.299468130886288,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf262,Leaf357,1,positive,positive,1,0.0121609625799329,1.88179232404879,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf262,Leaf359,1,positive,positive,2,1.05336054983255e-23,6.51162757152118,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,TRUE
carlstrom_phyllosphere_2019,Leaf262,Leaf363,0,neutral,neutral,1,0.232197503696185,0.907211673845762,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf262,Leaf371,1,positive,negative,2,0.0161391411464901,2.60419775841023,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,TRUE
carlstrom_phyllosphere_2019,Leaf262,Leaf380,0,neutral,neutral,1,0.971130459662466,0.129888039875092,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf262,Leaf391,0,neutral,neutral,2,0.520708587746113,0.609258280034346,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf262,Leaf396,0,neutral,neutral,1,0.922357693663318,0.126631203218612,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf262,Leaf405,0,neutral,neutral,2,0.518879190053032,0.801016438313645,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf262,Leaf41,0,neutral,neutral,1,0.922357693663318,0.188055051052966,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf262,Leaf416,0,neutral,neutral,2,0.0980129937267348,1.64204126004815,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf262,Leaf420,0,neutral,neutral,2,0.218861972277446,0.824167295249349,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf262,Leaf427,0,neutral,neutral,1,0.0714685026640736,2.34711641739545,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf262,Leaf443,0,neutral,neutral,1,0.764711124766484,0.529934021892153,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf262,Leaf446,0,neutral,neutral,1,0.308142911707639,1.30599523343317,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf262,Leaf5,0,neutral,neutral,1,1,0.25971946229452,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf262,Leaf61,0,neutral,neutral,1,0.988342144289388,0.238365763989012,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf262,Leaf68,1,positive,positive,2,0.0082144967077985,2.14306412252134,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,TRUE
carlstrom_phyllosphere_2019,Leaf262,Leaf70,1,positive,positive,1,0.0377534436276147,2.11617659564824,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf262,Leaf82,0,neutral,neutral,1,0.764711124766484,0.396196968525282,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf262,Leaf83,0,neutral,neutral,2,0.513469536513051,0.886389735823233,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf262,Leaf86,0,neutral,neutral,2,0.121202327328532,1.85451340215806,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf262,Leaf88,0,neutral,neutral,2,0.69001444303171,0.791390108639194,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf262,Leaf90,0,neutral,neutral,2,0.466282660877899,0.967837493127785,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf263,Leaf265,0,neutral,neutral,1,1,0.211956510443114,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf263,Leaf285,0,neutral,neutral,1,0.999447465302158,0.0550444651810934,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf263,Leaf288,0,neutral,neutral,1,0.988720949486747,0.732596790565031,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf263,Leaf289,0,neutral,neutral,1,0.881524104014758,0.808542540883962,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf263,Leaf33,0,neutral,neutral,1,0.976644467599008,1.13035078940314,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf263,Leaf334,0,neutral,neutral,1,0.952867896415077,0.253652908910768,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf263,Leaf344,0,neutral,neutral,1,0.909255455030381,0.384299629310173,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf263,Leaf359,0,neutral,neutral,1,0.976951814222901,0.245210680631412,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf263,Leaf371,0,neutral,neutral,1,0.955526021571373,0.636182387182863,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf263,Leaf391,0,neutral,neutral,1,0.921094954746545,0.449245034289151,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf263,Leaf405,0,neutral,neutral,1,0.900344031060163,0.236266612088847,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf263,Leaf416,0,neutral,neutral,1,0.983817785482417,0.485911572125551,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf263,Leaf420,0,neutral,neutral,1,0.611418904073012,0.933791611066318,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf263,Leaf61,0,neutral,neutral,1,0.988342144289388,0.599388270535224,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf263,Leaf68,0,neutral,neutral,1,0.988387514660327,0.175519766659409,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf263,Leaf83,0,neutral,neutral,1,0.836512460898868,0.699608731804342,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf263,Leaf86,0,neutral,neutral,1,0.96205617883538,0.772159779555889,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf263,Leaf88,0,neutral,neutral,1,0.980397520134071,0.462712252626945,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf263,Leaf90,0,neutral,neutral,1,0.992586695124577,0.0213483699089091,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf265,Leaf281,0,neutral,neutral,1,0.995014503126401,0.221469782678124,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf265,Leaf285,0,neutral,neutral,2,0.829850461775972,0.532360507107901,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf265,Leaf288,0,neutral,neutral,2,0.20394390679239,1.22643325499241,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf265,Leaf289,0,neutral,neutral,1,0.881524104014758,0.399114865495549,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf265,Leaf3,0,neutral,neutral,1,0.995014503126401,0.118770168878589,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf265,Leaf324,0,neutral,neutral,1,0.719302820230379,0.661899830404329,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf265,Leaf33,1,positive,positive,2,0.00248755554649886,4.5434777913437,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,TRUE
carlstrom_phyllosphere_2019,Leaf265,Leaf334,0,neutral,neutral,2,0.222113540761179,3.12863479699439,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf265,Leaf336,0,neutral,neutral,1,0.995014503126401,0.00751919658187138,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf265,Leaf337,0,neutral,neutral,1,0.232976909843574,1.11225903021065,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf265,Leaf344,0,neutral,neutral,2,0.222113540761179,1.64288605200493,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf265,Leaf351,0,neutral,neutral,1,1,0.991524395628067,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf265,Leaf354,0,neutral,neutral,1,0.719302820230379,0.29714540891396,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf265,Leaf357,1,positive,positive,1,0.0489004988568786,1.94267564450735,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf265,Leaf359,1,positive,positive,2,0.0019567387272774,5.25615810286431,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,TRUE
carlstrom_phyllosphere_2019,Leaf265,Leaf363,0,neutral,neutral,1,0.995014503126401,0.0147856449427203,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf265,Leaf371,0,neutral,neutral,2,0.249469730263038,1.63943867019007,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf265,Leaf380,0,neutral,neutral,1,0.888087785490338,0.496735291543436,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf265,Leaf391,0,neutral,neutral,2,0.150382836433236,1.27109480624097,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf265,Leaf396,0,neutral,neutral,1,0.932188038261909,0.230823673668179,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf265,Leaf405,0,neutral,neutral,2,0.767870328503508,0.470781050365583,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf265,Leaf41,0,neutral,neutral,1,0.528212318168988,0.632115213647178,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf265,Leaf416,1,positive,positive,2,3.07893513969245e-05,4.50385281897482,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,TRUE
carlstrom_phyllosphere_2019,Leaf265,Leaf420,0,neutral,neutral,2,0.59516046506964,0.652640605884468,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf265,Leaf427,0,neutral,neutral,1,0.992546785645573,0.343553130365114,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf265,Leaf443,0,neutral,neutral,1,0.995014503126401,0.0229452721662588,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf265,Leaf446,0,neutral,neutral,1,1,1.55227278730435,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf265,Leaf5,0,neutral,neutral,1,1,0.113653254090055,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf265,Leaf61,0,neutral,neutral,1,0.988342144289388,0.370342813272413,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf265,Leaf68,1,positive,positive,2,0.0355741363190788,1.93270655304677,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,TRUE
carlstrom_phyllosphere_2019,Leaf265,Leaf70,1,positive,positive,1,0.000122875437582496,4.04159835111804,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf265,Leaf82,0,neutral,neutral,1,0.995014503126401,0.115977416111668,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf265,Leaf83,0,neutral,neutral,2,0.521163090610869,0.771298807542994,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf265,Leaf86,1,positive,positive,2,0.0350562056537935,2.61245859354588,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,TRUE
carlstrom_phyllosphere_2019,Leaf265,Leaf88,0,neutral,neutral,2,0.980397520134071,0.357113843739382,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf265,Leaf90,0,neutral,neutral,2,0.528212318168988,1.00455438043013,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf281,Leaf285,0,neutral,neutral,1,0.999447465302158,0.147517066869236,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf281,Leaf288,0,neutral,neutral,1,0.614903846989292,0.971173292894303,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf281,Leaf289,0,neutral,neutral,1,0.853363174108746,0.585500984442199,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf281,Leaf33,0,neutral,neutral,1,0.976644467599008,0.174000920846873,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf281,Leaf334,0,neutral,neutral,1,0.919710471706237,0.538589992072929,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf281,Leaf344,0,neutral,neutral,1,0.9045481457213,0.272757657699733,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf281,Leaf359,0,neutral,neutral,1,0.932556018234927,0.268844129992454,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf281,Leaf371,0,neutral,neutral,1,0.955526021571373,0.461857254248521,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf281,Leaf391,0,neutral,neutral,1,0.921094954746545,0.480930173494879,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf281,Leaf405,0,neutral,neutral,1,0.661502280061693,0.812093425827811,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf281,Leaf416,0,neutral,neutral,1,0.983817785482417,0.0822970034881806,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
