sample_id,ER,FP,AC,HB,CC,RI,DP,BH,CA,PC,DL,CG,BF,EL,CH,BO,BT,BU,BV,BC,BY,PJ,DF,BL,BP,BA
butyrate_exp3_BO_AC_rep0_0145,0,0,0.677150013915948,0,6.95797383801837e-05,0,6.95797383801837e-05,0,0,0,6.95797383801837e-05,0.000208739215140551,0.000208739215140551,0,0,0.321597550793209,6.95797383801837e-05,0,6.95797383801837e-05,0.000139159476760367,0,0,0,0,0.000139159476760367,0
butyrate_exp3_BT_AC_rep0_0146,0,0,0.516666666666667,0,8.86524822695036e-05,8.86524822695036e-05,0,0,0,8.86524822695036e-05,0,0,0.000265957446808511,0,0,0,0.482446808510638,0,0.000177304964539007,8.86524822695036e-05,0,0,0,0,0,0
butyrate_exp3_BV_AC_rep0_0147,0.000158767960625546,7.93839803127729e-05,0.81447963800905,0,0,0,7.93839803127729e-05,0,0.000158767960625546,0.000158767960625546,0,7.93839803127729e-05,0,7.93839803127729e-05,0,0,0,7.93839803127729e-05,0.184329602286259,7.93839803127729e-05,0,0,0,7.93839803127729e-05,0,7.93839803127729e-05
butyrate_exp3_BC_AC_rep0_0148,0,0,0.553420335580095,0,0,0,0,0.000286820593718629,0,0,0,0,0,0,0,0,0,0,0,0.446006023232468,0,0,0,0,0.000143410296859315,0
butyrate_exp3_BY_AC_rep0_0149,0.00289435600578871,0,0.814983858399199,0,0,0,0.000111321384838027,0,0,0,0.000111321384838027,0.000890571078704219,0.000556606924190137,0,0,0.000333964154514082,0,0,0,0,0.179784036513414,0,0.000333964154514082,0,0,0
butyrate_exp3_DF_AC_rep0_0150,0,0,0.566435084672167,0,0.000108554059921841,0,0,0,0,0,0,0,0,0,0,0.000108554059921841,0,0.000108554059921841,0,0,0,0.000108554059921841,0.432913590968302,0,0.000217108119843682,0
butyrate_exp3_BP_AC_rep0_0151,0,0,0.558930633271161,0,0,0,0,0,0,0,0,0,0.000177635669242384,0,0,0.000177635669242384,0,0,0,8.88178346211919e-05,0,0,0,0,0.440447641886491,0
butyrate_exp3_BA_AC_rep0_0152,0,0,0.368398500267809,0,0,0,0,0,0.000107123727905731,0,0.000107123727905731,0,0,0,0,0,0.000107123727905731,0,0.000107123727905731,0.000107123727905731,0,0,0,0,0,0.630851633636851
butyrate_exp3_ER_rep1_0153,0.998288122201738,0.000131682907558599,0.000921780352910192,0,0,0,0,0,0,0,0.000131682907558599,0,0,0,0,0,0.000131682907558599,0,0,0,0.000263365815117198,0,0,0,0,0
butyrate_exp3_ER_rep2_0154,0.998319798375805,0,0,0,0,0,0,0,0,0,0.000280033604032484,0,0.000280033604032484,0,0,0,0.000280033604032484,0,0,0,0,0,0,0,0,0
butyrate_exp3_ER_rep3_0155,0.988614309742528,0,0.00491654806572648,0,0.000129382843834907,0.000129382843834907,0,0,0,0,0,0.00116444559451417,0.000129382843834907,0,0,0,0.000129382843834907,0,0,0,0,0,0.00478716522189158,0,0,0
butyrate_exp3_FP_rep1_0156,0.0211267605633803,0.00704225352112676,0.401408450704225,0,0,0.00704225352112676,0,0,0.00704225352112676,0.00704225352112676,0,0.253521126760563,0,0,0,0.00704225352112676,0.0211267605633803,0.0140845070422535,0,0.00704225352112676,0,0.00704225352112676,0.204225352112676,0,0.028169014084507,0
butyrate_exp3_FP_rep2_0157,0.0169491525423729,0.271186440677966,0.361581920903955,0,0.00564971751412429,0.0112994350282486,0,0.0112994350282486,0,0.0621468926553672,0.00564971751412429,0.0734463276836158,0,0,0,0.0112994350282486,0.00564971751412429,0,0.0112994350282486,0.00564971751412429,0.0169491525423729,0,0.00564971751412429,0,0,0.124293785310734
butyrate_exp3_FP_rep3_0158,0.0195627157652474,0.154200230149597,0.375143843498274,0,0.00230149597238205,0,0,0,0.00115074798619102,0.151898734177215,0,0.164556962025316,0.0437284234752589,0,0,0.0046029919447641,0.00230149597238205,0,0,0.0046029919447641,0.00690448791714615,0,0.0322209436133487,0,0.0333716915995397,0
butyrate_exp3_FP_rep4_0159,0.00705882352941177,0.0514285714285714,0.454453781512605,0,0,0.000336134453781513,0.00907563025210084,0.00168067226890756,0.00369747899159664,0.0484033613445378,0,0.0292436974789916,0.0349579831932773,0.00470588235294118,0,0.0100840336134454,0.0141176470588235,0.00302521008403361,0.0127731092436975,0.00100840336134454,0.00100840336134454,0,0.298487394957983,0.000336134453781513,0.013781512605042,0
butyrate_exp3_AC_rep1_0160,0,0,0.99932768589485,0,0,0,0,0,0,0,0.000134462821029985,0,0,0,0,0,0,0.000134462821029985,0,0,0,0,0,0,0,0.00026892564205997
butyrate_exp3_AC_rep2_0161,0.000140845070422535,0,0.996197183098592,0,0,0,0,0,0,0,0.000140845070422535,0.000422535211267606,0.000563380281690141,0,0,0,0.000140845070422535,0.000563380281690141,0,0,0,0,0.000704225352112676,0.000140845070422535,0.00028169014084507,0.000563380281690141
butyrate_exp3_AC_rep4_0162,0,0,0.999610894941634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012970168612192,0,0,0,0,0,0,0,0
butyrate_exp3_ER_HB_rep0_0163,0.998717799277305,0,0.000116563702063178,0,0.000116563702063178,0,0.000116563702063178,0,0.000233127404126355,0,0,0,0.000116563702063178,0.000116563702063178,0.000116563702063178,0,0,0,0.000116563702063178,0,0,0,0,0,0,0
butyrate_exp3_FP_HB_rep0_0164,0,0.99487929773226,0.000731528895391368,0,0,0.000731528895391368,0,0,0,0.000731528895391368,0,0,0,0.000731528895391368,0,0,0,0,0.000731528895391368,0,0,0,0.00146305779078274,0,0,0
butyrate_exp3_AC_HB_rep0_0165,0.0002104598547827,0,0.997053562033042,0.0002104598547827,0.00010522992739135,0,0.0002104598547827,0,0,0.0016836788382616,0,0,0.00010522992739135,0,0,0.00010522992739135,0,0,0.0002104598547827,0,0,0,0,0,0,0
butyrate_exp3_CC_HB_rep0_0166,0,0,0.000123578843302027,0,0.999629263470094,0.000123578843302027,0,0,0,0,0.000123578843302027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
butyrate_exp3_HB_RI_rep0_0167,0,0,0.00351779190907861,0,0,0.996076309024489,0,0,0.000135299688810716,0,0,0,0.000135299688810716,0,0,0,0,0,0,0,0,0.000135299688810716,0,0,0,0
butyrate_exp3_EL_HB_rep0_0168,0,0,0.000184569952011812,0.000369139904023625,0.000369139904023625,0,0,0,0,0,0,0,0,0.989110372831303,0,0,0,0,0,0,0.00978220745662606,0,0,0,0,0
butyrate_exp3_CH_HB_rep0_0169,0,0,0.000666222518321119,0.00399733510992672,0,0.000666222518321119,0,0,0,0,0,0,0,0.885409726848768,0.109260493004664,0,0,0,0,0,0,0,0,0,0,0
butyrate_exp3_BH_HB_rep0_0170,0,0,0.000314234838169058,0,0,0,0,0.999685765161831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
butyrate_exp3_CG_HB_rep0_0171,0,0,0,0.000125015626953369,0,0,0,0.000125015626953369,0,0,0,0.99962495311914,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000125015626953369
butyrate_exp3_BF_HB_rep0_0172,0,0.000117813383600377,0,0.0045947219604147,0.000117813383600377,0,0,0,0,0,0,0,0.994934024505184,0,0,0,0,0,0,0,0,0,0.000117813383600377,0,0.000117813383600377,0
butyrate_exp3_BO_HB_rep0_0173,0,0,0.0005621925509487,0.00267041461700632,0.000140548137737175,0,0,0,0.000140548137737175,0,0,0,0,0,0,0.996486296556571,0,0,0,0,0,0,0,0,0,0
butyrate_exp3_BT_HB_rep0_0174,9.28591326957006e-05,0,9.28591326957006e-05,0.000464295663478503,0,9.28591326957006e-05,0,0,0,0,0,0,0,0,0,0,0.999164267805739,0,0,0,0,0,9.28591326957006e-05,0,0,0
butyrate_exp3_BV_HB_rep0_0175,0,0,0.00013259082471493,0.00411031556616282,0.00013259082471493,0,0,0,0,0,0,0,0,0.00013259082471493,0,0,0.00013259082471493,0,0.994563776186688,0,0,0.000397772474144789,0,0.00013259082471493,0,0
butyrate_exp3_BC_HB_rep0_0176,0,0,0.00015382248884787,7.69112444239348e-05,0,7.69112444239348e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99961544377788,0,0,0,7.69112444239348e-05,0,0
butyrate_exp3_DF_HB_rep0_0177,7.72857253265322e-05,0,7.72857253265322e-05,7.72857253265322e-05,0,0,0,0,7.72857253265322e-05,0,0,0.000309142901306129,0,0,0,0,7.72857253265322e-05,0,0,7.72857253265322e-05,7.72857253265322e-05,0,0.999149857021408,0,0,0
butyrate_exp3_BP_HB_rep0_0178,0.000130378096479791,0,0,0.000130378096479791,0.000260756192959583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999087353324642,0.000391134289439374
butyrate_exp3_BA_HB_rep0_0179,0,0,0.000126294518817883,0.000252589037635767,0,0.000126294518817883,0,0.000126294518817883,0.000252589037635767,0,0,0,0,0,0,0,0,0.000126294518817883,0,0,0,0,0,0,0,0.998989643849457
butyrate_exp3_CC_ER_rep0_0180,0.289245359160613,0.00010088781275222,0.000201775625504439,0,0.710250201775625,0.00010088781275222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
butyrate_exp3_CC_FP_rep0_0181,0.00100946372239748,0.0137539432176656,0.000126182965299685,0,0.981955835962145,0.000252365930599369,0,0,0,0,0,0,0,0.000126182965299685,0,0,0,0,0,0,0.000126182965299685,0.000252365930599369,0.00201892744479495,0,0,0
butyrate_exp3_AC_CC_rep0_0182,0,0,0.607898756273183,0,0.391228452978398,0,0.000218197687104517,0,0,0,0,0.000218197687104517,0,0,0,0,0.000218197687104517,0,0,0,0,0,0.000218197687104517,0,0,0
butyrate_exp3_CC_rep0_0183,0,0,0,0,0.999874482239237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000125517760763148,0
butyrate_exp3_CC_RI_rep0_0184,8.69792119683396e-05,0,8.69792119683396e-05,0,0.988605723232148,0.0108724014960424,0,0,0,0,0,0,8.69792119683396e-05,8.69792119683396e-05,0,0,0,0,0,0,0,0,0,0,0,0
butyrate_exp3_EL_CC_rep0_0185,9.34841544358231e-05,0,0,0,0.969617649808358,0,0,0.000280452463307469,0,0,0,9.34841544358231e-05,0,0.0298214452650276,0,0,0,0,0,0,0,0,0,0,9.34841544358231e-05,0
butyrate_exp3_CH_CC_rep0_0186,0,0,0,0,0.999408534009294,0,0,0,0,8.44951415293621e-05,0,0,0,0,0.000168990283058724,0,0,0,0.000168990283058724,0,8.44951415293621e-05,0,0,0,0,8.44951415293621e-05
butyrate_exp3_DP_CC_rep0_0187,0,0,8.55431993156544e-05,0,0.967835757057314,0,0.0320786997433704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
butyrate_exp3_BH_CC_rep0_0188,0,0,0,0,0.947992620574541,0,0,0.0518316788192919,0,0,0,0,8.78503030835456e-05,8.78503030835456e-05,0,0,0,0,0,0,0,0,0,0,0,0
butyrate_exp3_CA_CC_rep0_0189,7.31903681475518e-05,7.31903681475518e-05,0,0,0.912683890799971,0,0,7.31903681475518e-05,0.0869501573592915,0,0,0,0,0,0,0,0,7.31903681475518e-05,0,7.31903681475518e-05,0,0,0,0,0,0
butyrate_exp3_PC_CC_rep0_0190,0,0,8.50340136054422e-05,0,0.991071428571429,0,0,0,8.50340136054422e-05,0.0086734693877551,0,0,0,0,0,8.50340136054422e-05,0,0,0,0,0,0,0,0,0,0
butyrate_exp3_PJ_CC_rep0_0191,8.13008130081301e-05,0,0,0,0.946666666666667,0,0,8.13008130081301e-05,0,0,0,0,0,8.13008130081301e-05,0,0,0,0,0,8.13008130081301e-05,0,0.0495934959349593,0,0,0,0
butyrate_exp3_DL_CC_rep0_0192,0,0,0,0,0.985572512717872,8.3395880243516e-05,0,0,0,8.3395880243516e-05,0.0140105078809107,0,0,0,0,0,0.000166791760487032,0,8.3395880243516e-05,0,0,0,0,0,0,0
butyrate_exp3_CG_CC_rep0_0193,0.000214477211796247,0,0,0,0.793887399463807,0,0,0,0,0,0,0.205683646112601,0.000107238605898123,0,0,0,0,0,0,0,0,0.000107238605898123,0,0,0,0
butyrate_exp3_BF_CC_rep0_0194,0,0,0.000136518771331058,0,0.480546075085324,0.000136518771331058,0,0.000136518771331058,0,0,0,0,0.518088737201365,0,0,0,0.000273037542662116,0.000136518771331058,0,0,0,0.000273037542662116,0,0,0,0
butyrate_exp3_BO_CC_rep0_0195,0,0,9.81932443047919e-05,0,0.894540455616654,0,0,0,0,0,0,0,0,0,0,0.105066771406127,0,9.81932443047919e-05,9.81932443047919e-05,0,0,0,9.81932443047919e-05,0,0,0
butyrate_exp3_BT_CC_rep0_0196,0,0,0.000108471634667534,0,0.35285822757349,0,0,0.000108471634667534,0,0,0,0,0,0,0,0,0.646490942618505,0.000108471634667534,0.000108471634667534,0,0,0.000108471634667534,0.000108471634667534,0,0,0
butyrate_exp3_BU_CC_rep0_0197,0,0,9.00982070456798e-05,0,0.959365708622398,0,0,0,0,0,0,0,9.00982070456798e-05,0,0,0,0,0.0400937021353275,9.00982070456798e-05,9.00982070456798e-05,0,9.00982070456798e-05,0,0,0,9.00982070456798e-05
butyrate_exp3_BV_CC_rep0_0198,0,0,0.00025531914893617,0,0.659574468085106,0,0,0,0,0,0,0,0,0,0,0,8.51063829787234e-05,0.000170212765957447,0.339914893617021,0,0,0,0,0,0,0
butyrate_exp3_BC_CC_rep0_0199,0,0,0.000508336722244815,0,0.365189101260675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63430256201708,0,0,0,0,0,0
butyrate_exp3_BY_CC_rep0_0200,0,0,0.000305530094714329,0,0.900091659028414,0.000305530094714329,0,0,0,0,0,0,0,0,0,0,0.000305530094714329,0,0.000305530094714329,0,0.0980751604032997,0,0,0,0,0.000305530094714329
butyrate_exp3_BP_CC_rep0_0201,0.000169649673424379,0,0,0,0.808465518703877,8.48248367121893e-05,0,0,0,0,0,0,0,8.48248367121893e-05,0,0,0,0,0,0,0,0,8.48248367121893e-05,0,0.191110357112562,0
butyrate_exp3_BA_CC_rep0_0202,0,0,9.32748810745266e-05,0,0.528215651525044,9.32748810745266e-05,0,0,0,0,0,0,9.32748810745266e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.471504523831732
butyrate_exp3_ER_RI_rep0_0203,0.905191873589165,0,0.000141083521444695,0,0.00648984198645598,0.0849322799097065,0,0,0.000141083521444695,0.00028216704288939,0,0,0.00253950338600451,0,0,0,0,0,0.000141083521444695,0,0,0,0,0,0,0
butyrate_exp3_FP_RI_rep0_0204,0.000587544065804935,0.0106933019976498,0,0,0.000352526439482961,0.984136310223267,0.000822561692126909,0,0.000235017626321974,0.000235017626321974,0,0,0.000117508813160987,0.000117508813160987,0,0.000470035252643948,0.000235017626321974,0.000235017626321974,0.000587544065804935,0,0.000822561692126909,0,0,0,0.000117508813160987,0
butyrate_exp3_AC_RI_rep0_0205,0,0,0.99760158013544,0,0.000141083521444695,0.00169300225733634,0,0,0.000141083521444695,0,0,0,0,0,0,0,0.000141083521444695,0,0.000141083521444695,0,0,0,0,0,0,0.000141083521444695
butyrate_exp3_RI_rep0_0206,0,0,0,0,0.000126008064516129,0.999369959677419,0,0,0,0,0.000252016129032258,0,0,0,0,0,0,0,0.000126008064516129,0,0,0,0,0,0,0
butyrate_exp3_EL_RI_rep0_0207,0,0,0.000103412616339193,0,0,0.8564632885212,0.000103412616339193,0,0,0,0,0.000103412616339193,0.000103412616339193,0.136091003102378,0,0,0,0,0,0,0,0,0.000103412616339193,0.00682523267838676,0.000103412616339193,0
butyrate_exp3_DP_RI_rep0_0208,0,0,8.42815002107038e-05,0,8.42815002107038e-05,0.610029498525074,0.389127686472819,0,0.000168563000421408,0,8.42815002107038e-05,8.42815002107038e-05,8.42815002107038e-05,0,0,0,0,0,0,0,0,0,8.42815002107038e-05,0,0,0
butyrate_exp3_BH_RI_rep0_0209,0,0,0,0,8.63408737696426e-05,0.456311517872561,8.63408737696426e-05,0.543256777758591,0,8.63408737696426e-05,0,0,8.63408737696426e-05,0,0,0,0,8.63408737696426e-05,0,0,0,0,0,0,0,0
butyrate_exp3_CA_RI_rep0_0210,0,0,6.3609185166338e-05,0,0,0.259589084663825,6.3609185166338e-05,0,0.731187583487055,0,0,0,0,0,0,0,0,6.3609185166338e-05,0,6.3609185166338e-05,0,6.3609185166338e-05,0,0,0,0
butyrate_exp3_PC_RI_rep0_0211,0,0,0,0,0,0.506606664113367,0,0,0,0.493010340865569,9.57487552661815e-05,9.57487552661815e-05,9.57487552661815e-05,0,0,0,0,0,0,0,0,0,0,9.57487552661815e-05,0,0
butyrate_exp3_DL_RI_rep0_0212,0,0,0,0,0,0.0109424039358724,0,0,0,0,0.988633471880567,8.48248367121893e-05,0,0,0,0,0.000169649673424379,0,0,0,0,8.48248367121893e-05,0,0,0,8.48248367121893e-05
butyrate_exp3_CG_RI_rep0_0213,0,0,0.000104909777591271,0,0,0.203524968527067,0,0,0.000104909777591271,0,0.000524548887956358,0.795216114141838,0.000104909777591271,0,0,0.000209819555182543,0,0.000104909777591271,0,0,0,0,0,0,0,0
butyrate_exp3_BF_RI_rep0_0214,0,0,9.07523368726745e-05,0,0,0.00862147200290407,0,9.07523368726745e-05,0,0,0,0,0.990652509302115,0,9.07523368726745e-05,9.07523368726745e-05,0,0,0.000272257010618023,0,0,0,0,0,0,0
butyrate_exp3_BO_RI_rep0_0215,0,0,7.86163522012579e-05,0,0.000393081761006289,0.145283018867925,0,0,0,0,0,0,7.86163522012579e-05,0,0,0.853616352201258,7.86163522012579e-05,7.86163522012579e-05,0,0,0,0,0,0,7.86163522012579e-05,0.000235849056603774
butyrate_exp3_BT_RI_rep0_0216,0,0,0,0,0,0.0015316281206923,0,0,0,7.65814060346148e-05,0,0,0,7.65814060346148e-05,7.65814060346148e-05,0,0.998238627661204,0,0,0,0,0,0,0,0,0
butyrate_exp3_BV_RI_rep0_0217,0,0,0,0,0,0.0672122762148338,0,0,0,0,0.00020460358056266,0,0.00010230179028133,0,0,0.00020460358056266,0.00010230179028133,0.00020460358056266,0.931969309462916,0,0,0,0,0,0,0
butyrate_exp3_BY_RI_rep0_0218,0,0,0,0,0,0.701396221987563,0,0,0,0,0,0,0,0.000117329578786812,0,0,0,0.000117329578786812,0,0,0.298251789276076,0,0,0,0.000117329578786812,0
butyrate_exp3_DF_RI_rep0_0219,0,0,0.000106700810926163,0,0.000106700810926163,0.139457959880495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000106700810926163,0,0.000106700810926163,0.860008536064874,0,0,0
butyrate_exp3_BP_RI_rep0_0220,0,0,0.000328812166050144,0,0,0.00706946157007809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2203041512536e-05,0,8.2203041512536e-05,0.992355117139334,8.2203041512536e-05
butyrate_exp3_BA_RI_rep0_0221,0,0,0,0,0,0.00718353044240035,0,0,0,0,0,0,0,0,0,0,0.000613228208497591,0,0,0,0,0,0,0,0,0.992203241349102
butyrate_exp3_CC_rep1_0222,8.14663951120163e-05,0,0.000325865580448065,0,0.999022403258656,0,0,0,0,0,0,0,0,0,0,0,0,8.14663951120163e-05,0,0.000162932790224033,0,8.14663951120163e-05,0.000162932790224033,8.14663951120163e-05,0,0
butyrate_exp3_CC_rep2_0223,8.60067085232648e-05,0,8.60067085232648e-05,0,0.999655973165907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017201341704653,0,0,0,0,0
butyrate_exp3_CC_rep3_0224,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
butyrate_exp3_CC_rep4_0225,0,0,0,0,0.999643143902221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.92140244446427e-05,0.000178428048889285,0,0
butyrate_exp3_RI_rep2_0226,0,0,0.000380179951843873,0,0,0.999112913445698,0,0,0,0,0,0,0,0,0,0,0,0.000126726650614624,0,0,0,0,0,0,0.000253453301229248,0.000126726650614624
butyrate_exp3_RI_rep3_0227,0,0,0,0,0,0.999770852428964,0,0,0,0,0,0,0,0,0,0,0,0.000114573785517874,0.000114573785517874,0,0,0,0,0,0,0
butyrate_exp6_ER_rep0_0228,0.997011356843993,0,0.00039848575413429,0,0.000199242877067145,0.00039848575413429,0,0,0,0,0,0,0.000199242877067145,0.000199242877067145,0,0,0,0,0.00039848575413429,0,0.000199242877067145,0.000199242877067145,0.000199242877067145,0.00039848575413429,0,0.000199242877067145
butyrate_exp6_ER_rep1_0229,0.998115577889447,0,0.000251256281407035,0,0.000125628140703518,0.000125628140703518,0,0,0,0,0,0,0,0.00050251256281407,0,0,0.000251256281407035,0.000125628140703518,0.000251256281407035,0,0.000125628140703518,0,0.000125628140703518,0,0,0
butyrate_exp6_ER_rep2_0230,0.9973669775096,0,0.000548546352166758,0,0.000109709270433352,0,0,0,0.000109709270433352,0,0,0,0.000109709270433352,0.000219418540866703,0.000109709270433352,0,0.000109709270433352,0.000109709270433352,0.000109709270433352,0.000109709270433352,0.000109709270433352,0.000109709270433352,0.000109709270433352,0.000109709270433352,0.000548546352166758,0
butyrate_exp6_FP_rep0_0231,0.000974025974025974,0.113636363636364,0.000974025974025974,0,0.0012987012987013,0.751948051948052,0.127922077922078,0,0,0.000324675324675325,0.000324675324675325,0,0,0.000324675324675325,0,0,0.000649350649350649,0.000324675324675325,0.000324675324675325,0.000324675324675325,0,0,0,0.000324675324675325,0.000324675324675325,0
butyrate_exp6_FP_rep1_0232,0.00342759211653813,0.553556126820908,0.0179948586118252,0,0.0522707797772065,0,0.0025706940874036,0,0,0.00171379605826907,0.0119965724078835,0.00599828620394173,0.0291345329905741,0.00171379605826907,0.00342759211653813,0.038560411311054,0.0574121679520137,0.0179948586118252,0.0025706940874036,0.0411311053984576,0.0051413881748072,0.00342759211653813,0.0137103684661525,0.00685518423307626,0.10968294772922,0.0197086546700943
butyrate_exp6_FP_rep2_0233,0,0.95850622406639,0.004149377593361,0,0.00829875518672199,0,0,0,0,0,0,0.004149377593361,0,0.00829875518672199,0.004149377593361,0,0,0,0,0,0,0,0.004149377593361,0.004149377593361,0.004149377593361,0
butyrate_exp6_RI_rep0_0234,0,0,0,0,0.00101910828025478,0.997834394904459,0.000127388535031847,0,0,0,0,0,0,0.000254777070063694,0,0.000127388535031847,0,0,0.000127388535031847,0.000254777070063694,0,0,0.000254777070063694,0,0,0
butyrate_exp6_RI_rep1_0235,0,0,0.000117757889778615,0,0.000117757889778615,0.99917569477155,0,0,0,0,0,0.000117757889778615,0,0,0,0.000117757889778615,0,0.000117757889778615,0,0,0,0,0,0.000117757889778615,0.000117757889778615,0
butyrate_exp6_RI_rep2_0236,0,0,0.000441208912420031,0,0,0.99757335098169,0,0.000220604456210015,0.000661813368630046,0,0,0,0,0,0,0,0,0,0.000441208912420031,0.000441208912420031,0,0,0,0,0,0.000220604456210015
butyrate_exp6_DP_rep0_0237,0.000158002844051193,0,0,0,0,0.000158002844051193,0.998893980091642,0,0,0,0,0,0,0.000474008532153579,0.000158002844051193,0,0,0.000158002844051193,0,0,0,0,0,0,0,0
butyrate_exp6_BH_rep0_0238,0.000327278677794142,0,0.000163639338897071,0,0.000490918016691213,0.00245459008345606,0.000818196694485354,0.994927180494191,0.000163639338897071,0,0,0,0,0.000163639338897071,0,0,0,0,0,0,0.000163639338897071,0.000163639338897071,0,0,0.000163639338897071,0
butyrate_exp6_BH_rep1_0239,0,0.000202675314146737,0,0,0.000405350628293474,0.000202675314146737,0.000202675314146737,0.998175922172679,0,0,0.000202675314146737,0,0,0.000202675314146737,0,0.000202675314146737,0,0,0,0,0,0.000202675314146737,0,0,0,0
butyrate_exp6_BH_rep2_0240,0.000360295442262655,0,0,0,0,0.000180147721131328,0.000180147721131328,0.998198522788687,0.000180147721131328,0,0,0.000180147721131328,0,0.000360295442262655,0,0,0,0,0,0,0,0.000180147721131328,0.000180147721131328,0,0,0
butyrate_exp6_CA_rep0_0241,0,0,0,0,0,0.000483792936623125,0,0.000483792936623125,0.998548621190131,0,0,0,0,0.000322528624415417,0,0,0.000161264312207708,0,0,0,0,0,0,0,0,0
butyrate_exp6_CA_rep1_0242,0.000237219784129996,0,0.00260941762542996,0,0,0,0,0,0.996085873561855,0.000118609892064998,0,0,0.000118609892064998,0.000355829676194995,0,0,0,0,0,0.000118609892064998,0,0.000118609892064998,0.000118609892064998,0,0.000118609892064998,0
butyrate_exp6_CA_rep2_0243,0.000282326369282891,0,0,0,0,0.000564652738565782,0,0,0.996329757199322,0.000564652738565782,0,0,0,0.000282326369282891,0.000282326369282891,0,0,0,0,0,0,0.000564652738565782,0.000282326369282891,0.000282326369282891,0.000282326369282891,0.000282326369282891
butyrate_exp6_PC_rep0_0244,0.00013349352556401,0,0.00026698705112802,0,0.0026698705112802,0.00040048057669203,0.00013349352556401,0,0.00013349352556401,0.994393271926312,0,0,0,0.00013349352556401,0.00013349352556401,0.00013349352556401,0.00026698705112802,0,0.00013349352556401,0.00026698705112802,0,0.00040048057669203,0,0.00026698705112802,0.00013349352556401,0
butyrate_exp6_PC_rep1_0245,0,0,8.7989441267048e-05,0,0,0.000175978882534096,0,8.7989441267048e-05,8.7989441267048e-05,0.998768147822261,0.000175978882534096,8.7989441267048e-05,0,0.000263968323801144,8.7989441267048e-05,0,0,0,0,0,0,8.7989441267048e-05,0,0,0,8.7989441267048e-05
butyrate_exp6_PC_rep2_0246,0.000112233445566779,0,0,0,0.000112233445566779,0.000224466891133558,0,0.000112233445566779,0.000224466891133558,0.998540965207632,0.000224466891133558,0,0.000224466891133558,0.000224466891133558,0,0,0,0,0,0,0,0,0,0,0,0
butyrate_exp6_PJ_rep0_0247,0,0,0.000264480296217932,0,0,0,0.000132240148108966,0.000132240148108966,0,0,0.000132240148108966,0.000132240148108966,0.000132240148108966,0.000396720444326898,0,0.000132240148108966,0,0,0,0,0.000132240148108966,0.998148637926474,0,0,0,0.000264480296217932
butyrate_exp6_PJ_rep1_0248,0,0,0.000127307447485678,0,0,0.000127307447485678,0,0,0.000127307447485678,0.000636537237428389,0.000127307447485678,0.000127307447485678,0.000127307447485678,0.000254614894971356,0.000254614894971356,0,0,0,0,0,0,0.997963080840229,0.000127307447485678,0,0,0
butyrate_exp6_PJ_rep2_0249,0,0,0,0,0,0,0,0,0.000130531262237306,0,0.000130531262237306,0.000130531262237306,0.000130531262237306,0.000261062524474612,0,0,0,0,0,0,0,0.999216812426576,0,0,0,0
butyrate_exp6_AC_rep0_0250,0,0,0.998259860788863,0,0.000193348801237432,0,0,0,0.000193348801237432,0,0,0,0,0.000193348801237432,0,0,0.000580046403712297,0,0,0,0.000193348801237432,0.000193348801237432,0,0,0.000193348801237432,0
butyrate_exp6_AC_rep1_0251,0,0,0.999255065554231,0,0.000148986889153754,0,0,0,0,0,0,0,0,0,0,0,0.000148986889153754,0.000148986889153754,0.000297973778307509,0,0,0,0,0,0,0
butyrate_exp6_AC_rep2_0252,0,0,0.994381169324222,0,0,0.000151860288534548,0,0,0,0,0.000151860288534548,0,0.000303720577069096,0,0.000303720577069096,0.000303720577069096,0.000455580865603645,0,0,0,0,0,0,0,0.00394836750189825,0
butyrate_exp6_CC_rep0_0253,0,0,0,0,0.998129675810474,0,0,0,0.000249376558603491,0,0.000124688279301746,0,0,0.000124688279301746,0,0.000124688279301746,0.000249376558603491,0.000249376558603491,0,0.000124688279301746,0,0,0,0.000249376558603491,0.000124688279301746,0.000249376558603491
butyrate_exp6_CC_rep1_0254,0,0,0.000270087778528022,0,0.998379473328832,0.000270087778528022,0,0,0.000135043889264011,0,0,0,0.000270087778528022,0.000270087778528022,0,0,0,0,0,0.000135043889264011,0,0,0.000135043889264011,0,0.000135043889264011,0
