"taxon_1","taxon_2","pln_score_percentile","glmnet_score_percentile","sparcc_score_percentile","direct_prevalence_min","direct_prevalence_max","direct_joint_prevalence","direct_presence_jaccard","presence_phi_abs","presence_log_odds_abs","spearman_all_abs","spearman_copresent_abs","log_ratio_variance","abundance_contrast_min","abundance_contrast_max"
"Leaf160","Leaf41",0.5003367003367,0.481144781144781,0.496969696969697,0.1875,0.520833333333333,0.0833333333333333,0.133333333333333,0.0734558619623596,0.350952898511489,0.0986094978151492,0.316227766016838,3.84746469738148,0.102046988855874,0.2805616638009
"Leaf160","Leaf416",0.5003367003367,0.481144781144781,0.174410774410774,0.1875,0.708333333333333,0.125,0.162162162162162,0.0440367713775076,0.288517843499177,0.00959279838425383,0.212511859251621,5.12284323478545,0.200167605291546,0.321877781178316
"Leaf160","Leaf420",0.5003367003367,0.481144781144781,0.391919191919192,0.1875,1,0.1875,0.1875,0,1.42500887330058,0.051508908651435,0.220370638676763,5.15110822993093,0.13020305942798,0.13020305942798
"Leaf160","Leaf427",0.5003367003367,0.481144781144781,0.722558922558923,0.1875,0.333333333333333,0.0416666666666667,0.0869565217391304,0.11322770341446,0.534082485930258,0.142176455622602,NA,4.28937761211236,0.0528123358290534,0.638455401030449
"Leaf160","Leaf443",0.5003367003367,0.481144781144781,0.645791245791246,0.1875,0.395833333333333,0.0416666666666667,0.0769230769230769,0.170542217528157,0.847297860387204,0.128683131701959,NA,4.35370560068885,0.0813702807685781,0.27848617307058
"Leaf160","Leaf5",0.5003367003367,0.481144781144781,0.191919191919192,0.0625,0.1875,0,0,0.124034734589208,0.599889687073363,0.12311349140798,NA,3.30418320038161,0.356437055144725,0.563680026347581
"Leaf160","Leaf68",0.5003367003367,0.481144781144781,0.186531986531987,0.1875,1,0.1875,0.1875,0,1.42500887330058,0.0483116339850502,0.152564288314682,3.33548399165451,0.0807158860279973,0.0807158860279973
"Leaf160","Leaf70",0.5003367003367,0.481144781144781,0.387878787878788,0.1875,0.208333333333333,0.0416666666666667,0.117647058823529,0.0164288019363382,0.211309093667207,0.049866611636378,NA,3.07437002771307,0.0914172245087011,0.272011152570269
"Leaf160","Leaf82",0.5003367003367,0.481144781144781,0.179124579124579,0.1875,0.8125,0.145833333333333,0.170731707317073,0.0427350427350427,0.367724780125317,0.0998871066798906,0.234243740300845,6.57867700821123,0.0352810856709515,0.184270494684591
"Leaf160","Leaf83",0.5003367003367,0.481144781144781,0.921212121212121,0.1875,0.6875,0.145833333333333,0.2,0.0935639287022983,0.424157241120317,0.172546076600526,0.702731220902536,7.57118901157293,0.209605095853234,0.357148601400618
"Leaf160","Leaf86",0.5003367003367,0.481144781144781,0.0956228956228956,0.1875,0.895833333333333,0.1875,0.209302325581395,0.16380974172739,1.10822774736755,0.075675258109219,0.31491927921229,8.52556092651516,0.120523041970549,0.578525161788274
"Leaf160","Leaf88",0.5003367003367,0.481144781144781,0.672053872053872,0.1875,0.3125,0.0833333333333333,0.2,0.136747280411051,0.706886356443249,0.189184980803635,0,3.44317139239458,0.364065895066031,0.448489132061783
"Leaf160","Leaf90",0.5003367003367,0.481144781144781,0.315151515151515,0.1875,0.791666666666667,0.166666666666667,0.205128205128205,0.115001613554367,0.568166170381236,0.136701222784643,0.072289156626506,8.26766848221703,0.294117515679444,0.486850132929905
"Leaf176","Leaf203",0.5003367003367,0.481144781144781,0.290909090909091,0.479166666666667,1,0.479166666666667,0.479166666666667,0,0.0816780310142672,0.135242987880254,0.0562231652668292,1.59545861506087,0.266817653320711,0.266817653320711
"Leaf176","Leaf231",0.5003367003367,0.481144781144781,0.123905723905724,0.479166666666667,0.9375,0.4375,0.446808510638298,0.0969087423704698,0.641445806183055,0.138814060932589,0.146104326474804,6.98485609688517,0.244321907215769,0.2504446485795
"Leaf176","Leaf233",0.5003367003367,0.481144781144781,0.907744107744108,0.479166666666667,1,0.479166666666667,0.479166666666667,0,0.0816780310142672,0.136427954917333,0.190849276593824,3.09138025816464,0.17910687018495,0.17910687018495
"Leaf176","Leaf262",0.5003367003367,0.481144781144781,0.376430976430976,0.479166666666667,0.958333333333333,0.458333333333333,0.468085106382979,0.00869565217391302,0.0851578083403068,0.0572920364471929,0.135876932542794,7.57145880981458,0.0712718921211849,0.3542005348445
"Leaf176","Leaf265",0.5003367003367,0.481144781144781,0.0343434343434343,0.479166666666667,0.708333333333333,0.333333333333333,0.390243902439024,0.0267602789964774,0.114410351177744,0.0861978665681269,0.200104490038072,7.7389856054648,0.01229834363862,0.165109426512961
"Leaf176","Leaf285",0.5003367003367,0.481144781144781,0.661952861952862,0.479166666666667,0.625,0.291666666666667,0.358974358974359,0.03230291412349,0.129211731480006,0.111863135913837,0.271901045124737,6.54990846174545,0.0325382333945497,0.37717210563477
"Leaf176","Leaf288",0.5003367003367,0.481144781144781,0.826936026936027,0.25,0.479166666666667,0.1875,0.346153846153846,0.313003218023,1.43789548989497,0.20213124838147,0.505224802281456,2.49105420261473,0.437869174986069,0.492354027373664
"Leaf176","Leaf33",0.5003367003367,0.481144781144781,0.447138047138047,0.354166666666667,0.479166666666667,0.104166666666667,0.142857142857143,0.274307522282553,1.13606159870973,0.21252243689592,0.447213595499958,6.11736286499024,0.253971389100867,0.583321209608358
"Leaf176","Leaf334",0.5003367003367,0.481144781144781,0.28013468013468,0.1875,0.479166666666667,0.0625,0.103448275862069,0.140233918291777,0.669049628980885,0.0663575304985722,0,1.62624900958855,0.152744742312908,0.294639848061505
