"taxon_1","taxon_2","pln_score_percentile","glmnet_score_percentile","sparcc_score_percentile","direct_prevalence_min","direct_prevalence_max","direct_joint_prevalence","direct_presence_jaccard","presence_phi_abs","presence_log_odds_abs","spearman_all_abs","spearman_copresent_abs","log_ratio_variance","abundance_contrast_min","abundance_contrast_max"
"Leaf183","Leaf41",0.398449612403101,0.480262373285629,0.937149672033393,0.0302114803625378,0.963746223564955,0.0287009063444109,0.0297339593114241,0.0129799469030123,0.706962922457547,0.0202696530512131,0.215509393879927,0.984746043678773,0.0783681322198542,0.129255825900033
"Leaf183","Leaf427",0.398449612403101,0.480262373285629,0.950626118067979,0.0302114803625378,1,0.0302114803625378,0.0302114803625378,0,3.44494193062501,0.0140483108504855,0.104526804673974,1.47462253480224,0.147332654186777,0.147332654186777
"Leaf183","Leaf61",0.398449612403101,0.480262373285629,0.657364341085271,0.0302114803625378,0.998489425981873,0.0302114803625378,0.0302571860816944,0.00686509820293728,2.34477200924322,0.0387874719382008,0.00361959655286695,1.1206865410497,0.261437356488945,0.261437356488945
"Leaf183","Leaf67",0.398449612403101,0.480262373285629,0.965056648777579,0.0302114803625378,1,0.0302114803625378,0.0302114803625378,0,3.44494193062501,0.0264786236863175,0.219506289815344,1.32378494416813,0.184445438761181,0.184445438761181
"Leaf183","Leaf88",0.398449612403101,0.480262373285629,0.828503279666071,0.0302114803625378,1,0.0302114803625378,0.0302114803625378,0,3.44494193062501,0.017054078661391,0.0787971296773031,1.32223812686845,0.181099152959614,0.181099152959614
"Leaf185","Leaf187",0.398449612403101,0.480262373285629,0.896362552176506,0.546827794561934,0.651057401812689,0.365558912386707,0.439201451905626,0.0402183723726683,0.168987523824521,0.105755793161195,0.122888983958044,2.85161281181092,0.132106264748975,0.14880051703438
"Leaf185","Leaf220",0.398449612403101,0.480262373285629,0.933571854502087,0.546827794561934,1,0.546827794561934,0.546827794561934,0,0.187576720319467,0.121455378320837,0.141144989793991,1.48915525744098,0.199049482342471,0.199049482342471
"Leaf185","Leaf299",0.398449612403101,0.980202742993441,0.996422182468694,0.546827794561934,1,0.546827794561934,0.546827794561934,0,0.187576720319467,0.518655401787814,0.48312909666855,0.747569994405338,0.926871849461198,0.926871849461198
"Leaf185","Leaf33",0.398449612403101,0.963267740011926,0.985092426952892,0.546827794561934,0.998489425981873,0.546827794561934,0.547655068078669,0.0427260680802204,1.28952234540734,0.225348835461809,0.106406565351764,1.37391270375686,0.400566694355305,0.400566694355305
"Leaf185","Leaf359",0.398449612403101,0.480262373285629,0.362432915921288,0.194864048338369,0.546827794561934,0.114803625377644,0.183132530120482,0.0418229609034804,0.21128113278448,0.0382171205159123,0.0410336268423327,1.26687382213954,0.0463070747150249,0.0590080107762236
"Leaf185","Leaf371",0.398449612403101,0.480262373285629,0.980322003577817,0.546827794561934,1,0.546827794561934,0.546827794561934,0,0.187576720319467,0.215299136228899,0.189612443062306,1.17133110428633,0.370723257890985,0.370723257890985
"Leaf185","Leaf405",0.398449612403101,0.480262373285629,0.884675014907573,0.546827794561934,1,0.546827794561934,0.546827794561934,0,0.187576720319467,0.113532536955896,0.0927738302057899,1.52695419812986,0.122460874668399,0.122460874668399
"Leaf185","Leaf41",0.398449612403101,0.480262373285629,0.975551580202743,0.546827794561934,0.963746223564955,0.527190332326284,0.536098310291859,0.00201086529841749,0.0280056145856356,0.219313682448073,0.196220380546966,1.29520283721683,0.224234960276875,0.350825005810202
"Leaf185","Leaf427",0.398449612403101,0.480262373285629,0.986404293381037,0.546827794561934,1,0.546827794561934,0.546827794561934,0,0.187576720319467,0.234856120562574,0.208754018776681,1.60706895172544,0.420198681028849,0.420198681028849
"Leaf185","Leaf61",0.398449612403101,0.963387000596303,0.986165772212284,0.546827794561934,0.998489425981873,0.545317220543807,0.545317220543807,0.0354083437128885,0.913798001044553,0.268628873439782,0.19273397163196,1.3062890082729,0.456271720660866,0.456271720660866
"Leaf185","Leaf67",0.398449612403101,0.480262373285629,0.623613595706619,0.546827794561934,1,0.546827794561934,0.546827794561934,0,0.187576720319467,0.23546740765443,0.202593368488024,1.6854755551609,0.237755778764924,0.237755778764924
"Leaf185","Leaf88",0.398449612403101,0.480262373285629,0.983542039355993,0.546827794561934,1,0.546827794561934,0.546827794561934,0,0.187576720319467,0.144158523883359,0.0831776810439178,1.60672333650397,0.289683726652791,0.289683726652791
"Leaf187","Leaf189",0.922242098986285,0.480262373285629,0.695766249254621,0.00453172205438067,0.651057401812689,0.00453172205438067,0.00696055684454756,0.0493952599061851,1.33019928454377,0.0750293822565109,0.5,2.25317916732589,0.114902697299462,1.08225116319204
"Leaf187","Leaf2",0.398449612403101,0.480262373285629,0.700059630292189,0.00755287009063444,0.651057401812689,0.00755287009063444,0.0116009280742459,0.063865993470667,1.78686277939293,0.0391360077087641,0,2.33954844511,0.133538040033904,0.2470766883584
"Leaf187","Leaf201",0.398449612403101,0.480262373285629,0.122957662492546,0.0196374622356495,0.651057401812689,0.013595166163142,0.0206896551724138,0.012248691697241,0.128175193423998,0.028544348712824,0,2.53796397946288,0.0157337801597699,0.210111090050323
