analysis_set,repeat,status,test_pairs,test_interactions,test_neutrals,budget_pairs,method,auprc,auroc,fallback,selected_setting,training_interactions,training_neutrals,test_taxon_coverage,test_pairs_both_taxa_covered
butyrate_assembly_2021,12,ok,20,19,1,10,SPIEC-EASI,0.95,0.5,,,,,,
butyrate_assembly_2021,12,ok,20,19,1,10,LENS restricted,0.9945983379501384,0.8947368421052632,False,lambda=10,4.0,6.0,0.0,0.0
butyrate_assembly_2021,12,ok,20,19,1,10,LENS distributed,0.9945983379501384,0.8947368421052632,False,lambda=10,6.0,4.0,0.6666666666666666,0.55
butyrate_assembly_2021,12,ok,20,19,1,13,OneNet,0.9819994387413322,0.6842105263157895,,,,,,
butyrate_assembly_2021,12,ok,20,19,1,13,Fixed mean,0.9999999999999998,1.0,,,,,,
butyrate_assembly_2021,12,ok,20,19,1,13,PLNNetwork,0.9842105263157892,0.8421052631578947,,,,,,
butyrate_assembly_2021,12,ok,20,19,1,13,Poisson GLMNet,0.9890092879256964,0.7894736842105263,,,,,,
butyrate_assembly_2021,12,ok,20,19,1,13,SparCC,0.9973684210526315,0.9473684210526315,,,,,,
butyrate_assembly_2021,12,ok,20,19,1,13,SPIEC-EASI,0.95,0.5,,,,,,
butyrate_assembly_2021,12,ok,20,19,1,13,LENS restricted,0.9999999999999998,1.0,False,lambda=0.1,7.0,6.0,0.0,0.0
butyrate_assembly_2021,12,ok,20,19,1,13,LENS distributed,0.9945983379501384,0.8947368421052632,False,lambda=0.1,8.0,5.0,0.6666666666666666,0.55
butyrate_assembly_2021,13,ok,16,14,2,5,OneNet,0.8705843759415188,0.5357142857142857,,,,,,
butyrate_assembly_2021,13,ok,16,14,2,5,Fixed mean,0.9517547928262213,0.6785714285714286,,,,,,
butyrate_assembly_2021,13,ok,16,14,2,5,PLNNetwork,0.8474438260152546,0.3214285714285714,,,,,,
butyrate_assembly_2021,13,ok,16,14,2,5,Poisson GLMNet,0.9484497645211931,0.6428571428571429,,,,,,
butyrate_assembly_2021,13,ok,16,14,2,5,SparCC,0.9517547928262213,0.6785714285714286,,,,,,
butyrate_assembly_2021,13,ok,16,14,2,5,SPIEC-EASI,0.875,0.5,,,,,,
butyrate_assembly_2021,13,ok,16,14,2,5,LENS restricted,0.9517547928262213,0.6785714285714286,True,lambda=10,3.0,2.0,0.0,0.0
butyrate_assembly_2021,13,ok,16,14,2,5,LENS distributed,0.9517547928262213,0.6785714285714286,True,lambda=10,2.0,3.0,0.3,0.1875
butyrate_assembly_2021,13,ok,16,14,2,10,OneNet,0.8705843759415188,0.5357142857142857,,,,,,
butyrate_assembly_2021,13,ok,16,14,2,10,Fixed mean,0.9517547928262213,0.6785714285714286,,,,,,
butyrate_assembly_2021,13,ok,16,14,2,10,PLNNetwork,0.8474438260152546,0.3214285714285714,,,,,,
butyrate_assembly_2021,13,ok,16,14,2,10,Poisson GLMNet,0.9484497645211931,0.6428571428571429,,,,,,
butyrate_assembly_2021,13,ok,16,14,2,10,SparCC,0.9517547928262213,0.6785714285714286,,,,,,
butyrate_assembly_2021,13,ok,16,14,2,10,SPIEC-EASI,0.875,0.5,,,,,,
butyrate_assembly_2021,13,ok,16,14,2,10,LENS restricted,0.9275262435976721,0.5357142857142857,False,lambda=10,5.0,5.0,0.0,0.0
butyrate_assembly_2021,13,ok,16,14,2,10,LENS distributed,0.9127808699237271,0.5357142857142857,False,lambda=10,7.0,3.0,0.5,0.4375
butyrate_assembly_2021,13,ok,16,14,2,13,OneNet,0.8705843759415188,0.5357142857142857,,,,,,
butyrate_assembly_2021,13,ok,16,14,2,13,Fixed mean,0.9517547928262213,0.6785714285714286,,,,,,
butyrate_assembly_2021,13,ok,16,14,2,13,PLNNetwork,0.8474438260152546,0.3214285714285714,,,,,,
butyrate_assembly_2021,13,ok,16,14,2,13,Poisson GLMNet,0.9484497645211931,0.6428571428571429,,,,,,
butyrate_assembly_2021,13,ok,16,14,2,13,SparCC,0.9517547928262213,0.6785714285714286,,,,,,
butyrate_assembly_2021,13,ok,16,14,2,13,SPIEC-EASI,0.875,0.5,,,,,,
butyrate_assembly_2021,13,ok,16,14,2,13,LENS restricted,0.9020443841872413,0.4285714285714286,False,lambda=0.1,8.0,5.0,0.0,0.0
butyrate_assembly_2021,13,ok,16,14,2,13,LENS distributed,0.9338169766741196,0.6428571428571429,False,lambda=1,9.0,4.0,0.5,0.4375
butyrate_assembly_2021,14,ok,8,6,2,5,OneNet,0.6218253968253968,0.08333333333333333,,,,,,
butyrate_assembly_2021,14,ok,8,6,2,5,Fixed mean,0.594047619047619,0.0,,,,,,
butyrate_assembly_2021,14,ok,8,6,2,5,PLNNetwork,0.638888888888889,0.0,,,,,,
butyrate_assembly_2021,14,ok,8,6,2,5,Poisson GLMNet,0.6218253968253968,0.08333333333333333,,,,,,
butyrate_assembly_2021,14,ok,8,6,2,5,SparCC,0.6218253968253968,0.08333333333333333,,,,,,
butyrate_assembly_2021,14,ok,8,6,2,5,SPIEC-EASI,0.75,0.5,,,,,,
butyrate_assembly_2021,14,ok,8,6,2,5,LENS restricted,0.594047619047619,0.0,True,lambda=10,3.0,2.0,0.0,0.0
butyrate_assembly_2021,14,ok,8,6,2,5,LENS distributed,0.594047619047619,0.0,True,lambda=10,3.0,2.0,0.1111111111111111,0.0
butyrate_assembly_2021,14,ok,8,6,2,10,OneNet,0.6218253968253968,0.08333333333333333,,,,,,
butyrate_assembly_2021,14,ok,8,6,2,10,Fixed mean,0.594047619047619,0.0,,,,,,
butyrate_assembly_2021,14,ok,8,6,2,10,PLNNetwork,0.638888888888889,0.0,,,,,,
butyrate_assembly_2021,14,ok,8,6,2,10,Poisson GLMNet,0.6218253968253968,0.08333333333333333,,,,,,
butyrate_assembly_2021,14,ok,8,6,2,10,SparCC,0.6218253968253968,0.08333333333333333,,,,,,
butyrate_assembly_2021,14,ok,8,6,2,10,SPIEC-EASI,0.75,0.5,,,,,,
butyrate_assembly_2021,14,ok,8,6,2,10,LENS restricted,0.6218253968253968,0.08333333333333333,False,lambda=10,7.0,3.0,0.0,0.0
butyrate_assembly_2021,14,ok,8,6,2,10,LENS distributed,0.6218253968253968,0.08333333333333333,False,lambda=10,7.0,3.0,0.1111111111111111,0.0
butyrate_assembly_2021,14,ok,8,6,2,13,OneNet,0.6218253968253968,0.08333333333333333,,,,,,
butyrate_assembly_2021,14,ok,8,6,2,13,Fixed mean,0.594047619047619,0.0,,,,,,
butyrate_assembly_2021,14,ok,8,6,2,13,PLNNetwork,0.638888888888889,0.0,,,,,,
butyrate_assembly_2021,14,ok,8,6,2,13,Poisson GLMNet,0.6218253968253968,0.08333333333333333,,,,,,
butyrate_assembly_2021,14,ok,8,6,2,13,SparCC,0.6218253968253968,0.08333333333333333,,,,,,
butyrate_assembly_2021,14,ok,8,6,2,13,SPIEC-EASI,0.75,0.5,,,,,,
butyrate_assembly_2021,14,ok,8,6,2,13,LENS restricted,0.6218253968253968,0.08333333333333333,False,lambda=10,9.0,4.0,0.0,0.0
butyrate_assembly_2021,14,ok,8,6,2,13,LENS distributed,0.6218253968253968,0.08333333333333333,False,lambda=10,9.0,4.0,0.3333333333333333,0.25
butyrate_assembly_2021,15,ok,8,7,1,5,OneNet,0.8260204081632654,0.14285714285714285,,,,,,
butyrate_assembly_2021,15,ok,8,7,1,5,Fixed mean,0.8736394557823131,0.2857142857142857,,,,,,
butyrate_assembly_2021,15,ok,8,7,1,5,PLNNetwork,0.8260204081632654,0.14285714285714285,,,,,,
butyrate_assembly_2021,15,ok,8,7,1,5,Poisson GLMNet,0.8928571428571428,0.5714285714285714,,,,,,
butyrate_assembly_2021,15,ok,8,7,1,5,SparCC,0.9093537414965986,0.42857142857142855,,,,,,
butyrate_assembly_2021,15,ok,8,7,1,5,SPIEC-EASI,0.875,0.5,,,,,,
butyrate_assembly_2021,15,ok,8,7,1,5,LENS restricted,0.8736394557823131,0.2857142857142857,True,lambda=10,3.0,2.0,0.0,0.0
butyrate_assembly_2021,15,ok,8,7,1,5,LENS distributed,0.8736394557823131,0.2857142857142857,True,lambda=0.01,4.0,1.0,0.2222222222222222,0.125
butyrate_assembly_2021,15,ok,8,7,1,10,OneNet,0.8260204081632654,0.14285714285714285,,,,,,
butyrate_assembly_2021,15,ok,8,7,1,10,Fixed mean,0.8736394557823131,0.2857142857142857,,,,,,
butyrate_assembly_2021,15,ok,8,7,1,10,PLNNetwork,0.8260204081632654,0.14285714285714285,,,,,,
butyrate_assembly_2021,15,ok,8,7,1,10,Poisson GLMNet,0.8928571428571428,0.5714285714285714,,,,,,
butyrate_assembly_2021,15,ok,8,7,1,10,SparCC,0.9093537414965986,0.42857142857142855,,,,,,
butyrate_assembly_2021,15,ok,8,7,1,10,SPIEC-EASI,0.875,0.5,,,,,,
butyrate_assembly_2021,15,ok,8,7,1,10,LENS restricted,0.9379251700680272,0.5714285714285714,False,lambda=0.01,6.0,4.0,0.0,0.0
butyrate_assembly_2021,15,ok,8,7,1,10,LENS distributed,0.8736394557823131,0.2857142857142857,False,lambda=10,7.0,3.0,0.3333333333333333,0.25
butyrate_assembly_2021,15,ok,8,7,1,13,OneNet,0.8260204081632654,0.14285714285714285,,,,,,
butyrate_assembly_2021,15,ok,8,7,1,13,Fixed mean,0.8736394557823131,0.2857142857142857,,,,,,
butyrate_assembly_2021,15,ok,8,7,1,13,PLNNetwork,0.8260204081632654,0.14285714285714285,,,,,,
butyrate_assembly_2021,15,ok,8,7,1,13,Poisson GLMNet,0.8928571428571428,0.5714285714285714,,,,,,
butyrate_assembly_2021,15,ok,8,7,1,13,SparCC,0.9093537414965986,0.42857142857142855,,,,,,
butyrate_assembly_2021,15,ok,8,7,1,13,SPIEC-EASI,0.875,0.5,,,,,,
butyrate_assembly_2021,15,ok,8,7,1,13,LENS restricted,0.8736394557823131,0.2857142857142857,False,lambda=10,9.0,4.0,0.0,0.0
butyrate_assembly_2021,15,ok,8,7,1,13,LENS distributed,0.9093537414965986,0.42857142857142855,False,lambda=1,8.0,5.0,0.3333333333333333,0.25
butyrate_assembly_2021,16,ok,29,22,7,5,OneNet,0.7968244273774514,0.4512987012987013,,,,,,
butyrate_assembly_2021,16,ok,29,22,7,5,Fixed mean,0.7409972855251952,0.5714285714285714,,,,,,
butyrate_assembly_2021,16,ok,29,22,7,5,PLNNetwork,0.7791802785337267,0.525974025974026,,,,,,
butyrate_assembly_2021,16,ok,29,22,7,5,Poisson GLMNet,0.7186986617242475,0.38961038961038963,,,,,,
butyrate_assembly_2021,16,ok,29,22,7,5,SparCC,0.8268780688759834,0.6038961038961039,,,,,,
butyrate_assembly_2021,16,ok,29,22,7,5,SPIEC-EASI,0.7695924764890282,0.5227272727272727,,,,,,
butyrate_assembly_2021,16,ok,29,22,7,5,LENS restricted,0.7409972855251952,0.5714285714285714,True,lambda=0.01,5.0,0.0,0.0,0.0
butyrate_assembly_2021,16,ok,29,22,7,5,LENS distributed,0.7409972855251952,0.5714285714285714,True,lambda=10,3.0,2.0,0.4,0.20689655172413793
butyrate_assembly_2021,16,ok,29,22,7,10,OneNet,0.7968244273774514,0.4512987012987013,,,,,,
butyrate_assembly_2021,16,ok,29,22,7,10,Fixed mean,0.7409972855251952,0.5714285714285714,,,,,,
butyrate_assembly_2021,16,ok,29,22,7,10,PLNNetwork,0.7791802785337267,0.525974025974026,,,,,,
butyrate_assembly_2021,16,ok,29,22,7,10,Poisson GLMNet,0.7186986617242475,0.38961038961038963,,,,,,
butyrate_assembly_2021,16,ok,29,22,7,10,SparCC,0.8268780688759834,0.6038961038961039,,,,,,
butyrate_assembly_2021,16,ok,29,22,7,10,SPIEC-EASI,0.7695924764890282,0.5227272727272727,,,,,,
butyrate_assembly_2021,16,ok,29,22,7,10,LENS restricted,0.7409972855251952,0.5714285714285714,True,lambda=0.01,10.0,0.0,0.0,0.0
butyrate_assembly_2021,16,ok,29,22,7,10,LENS distributed,0.7100279373200908,0.461038961038961,False,lambda=10,7.0,3.0,0.6,0.4827586206896552
butyrate_assembly_2021,16,ok,29,22,7,13,OneNet,0.7968244273774514,0.4512987012987013,,,,,,
butyrate_assembly_2021,16,ok,29,22,7,13,Fixed mean,0.7409972855251952,0.5714285714285714,,,,,,
butyrate_assembly_2021,16,ok,29,22,7,13,PLNNetwork,0.7791802785337267,0.525974025974026,,,,,,
butyrate_assembly_2021,16,ok,29,22,7,13,Poisson GLMNet,0.7186986617242475,0.38961038961038963,,,,,,
butyrate_assembly_2021,16,ok,29,22,7,13,SparCC,0.8268780688759834,0.6038961038961039,,,,,,
butyrate_assembly_2021,16,ok,29,22,7,13,SPIEC-EASI,0.7695924764890282,0.5227272727272727,,,,,,
butyrate_assembly_2021,16,ok,29,22,7,13,LENS restricted,0.7409972855251952,0.5714285714285714,True,lambda=0.01,13.0,0.0,0.0,0.0
butyrate_assembly_2021,16,ok,29,22,7,13,LENS distributed,0.7100279373200908,0.461038961038961,False,lambda=10,10.0,3.0,0.6,0.4827586206896552
butyrate_assembly_2021,17,ok,28,22,6,5,OneNet,0.8270382575302484,0.5151515151515151,,,,,,
butyrate_assembly_2021,17,ok,28,22,6,5,Fixed mean,0.7595824816202726,0.4772727272727273,,,,,,
butyrate_assembly_2021,17,ok,28,22,6,5,PLNNetwork,0.8297339795879761,0.5265151515151515,,,,,,
butyrate_assembly_2021,17,ok,28,22,6,5,Poisson GLMNet,0.7650171501107329,0.3181818181818182,,,,,,
butyrate_assembly_2021,17,ok,28,22,6,5,SparCC,0.8681683601603387,0.6136363636363635,,,,,,
butyrate_assembly_2021,17,ok,28,22,6,5,SPIEC-EASI,0.7857142857142857,0.5,,,,,,
butyrate_assembly_2021,17,ok,28,22,6,5,LENS restricted,0.7595824816202726,0.4772727272727273,True,lambda=0.01,5.0,0.0,0.0,0.0
butyrate_assembly_2021,17,ok,28,22,6,5,LENS distributed,0.7595824816202726,0.4772727272727273,True,lambda=10,3.0,2.0,0.3,0.10714285714285714
butyrate_assembly_2021,17,ok,28,22,6,10,OneNet,0.8270382575302484,0.5151515151515151,,,,,,
butyrate_assembly_2021,17,ok,28,22,6,10,Fixed mean,0.7595824816202726,0.4772727272727273,,,,,,
butyrate_assembly_2021,17,ok,28,22,6,10,PLNNetwork,0.8297339795879761,0.5265151515151515,,,,,,
butyrate_assembly_2021,17,ok,28,22,6,10,Poisson GLMNet,0.7650171501107329,0.3181818181818182,,,,,,
butyrate_assembly_2021,17,ok,28,22,6,10,SparCC,0.8681683601603387,0.6136363636363635,,,,,,
butyrate_assembly_2021,17,ok,28,22,6,10,SPIEC-EASI,0.7857142857142857,0.5,,,,,,
butyrate_assembly_2021,17,ok,28,22,6,10,LENS restricted,0.7595824816202726,0.4772727272727273,True,lambda=10,8.0,2.0,0.0,0.0
butyrate_assembly_2021,17,ok,28,22,6,10,LENS distributed,0.7918344248900024,0.5606060606060606,False,lambda=10,7.0,3.0,0.5,0.32142857142857145
butyrate_assembly_2021,17,ok,28,22,6,13,OneNet,0.8270382575302484,0.5151515151515151,,,,,,
butyrate_assembly_2021,17,ok,28,22,6,13,Fixed mean,0.7595824816202726,0.4772727272727273,,,,,,
butyrate_assembly_2021,17,ok,28,22,6,13,PLNNetwork,0.8297339795879761,0.5265151515151515,,,,,,
butyrate_assembly_2021,17,ok,28,22,6,13,Poisson GLMNet,0.7650171501107329,0.3181818181818182,,,,,,
butyrate_assembly_2021,17,ok,28,22,6,13,SparCC,0.8681683601603387,0.6136363636363635,,,,,,
butyrate_assembly_2021,17,ok,28,22,6,13,SPIEC-EASI,0.7857142857142857,0.5,,,,,,
butyrate_assembly_2021,17,ok,28,22,6,13,LENS restricted,0.7595824816202726,0.4772727272727273,True,lambda=10,11.0,2.0,0.0,0.0
butyrate_assembly_2021,17,ok,28,22,6,13,LENS distributed,0.8576880292712747,0.5681818181818182,False,lambda=0.01,9.0,4.0,0.6,0.4642857142857143
butyrate_assembly_2021,18,ok,16,11,5,5,OneNet,0.7412795537795539,0.4454545454545455,,,,,,
butyrate_assembly_2021,18,ok,16,11,5,5,Fixed mean,0.8102881966518329,0.6181818181818182,,,,,,
butyrate_assembly_2021,18,ok,16,11,5,5,PLNNetwork,0.9715909090909092,0.9545454545454546,,,,,,
butyrate_assembly_2021,18,ok,16,11,5,5,Poisson GLMNet,0.6063131313131312,0.1818181818181818,,,,,,
butyrate_assembly_2021,18,ok,16,11,5,5,SparCC,0.8669981533617898,0.6909090909090909,,,,,,
butyrate_assembly_2021,18,ok,16,11,5,5,SPIEC-EASI,0.6875,0.5,,,,,,
butyrate_assembly_2021,18,ok,16,11,5,5,LENS restricted,0.8102881966518329,0.6181818181818182,True,lambda=0.01,5.0,0.0,0.0,0.0
butyrate_assembly_2021,18,ok,16,11,5,5,LENS distributed,0.8102881966518329,0.6181818181818182,True,lambda=0.01,4.0,1.0,0.5,0.1875
butyrate_assembly_2021,18,ok,16,11,5,10,OneNet,0.7412795537795539,0.4454545454545455,,,,,,
butyrate_assembly_2021,18,ok,16,11,5,10,Fixed mean,0.8102881966518329,0.6181818181818182,,,,,,
butyrate_assembly_2021,18,ok,16,11,5,10,PLNNetwork,0.9715909090909092,0.9545454545454546,,,,,,
butyrate_assembly_2021,18,ok,16,11,5,10,Poisson GLMNet,0.6063131313131312,0.1818181818181818,,,,,,
butyrate_assembly_2021,18,ok,16,11,5,10,SparCC,0.8669981533617898,0.6909090909090909,,,,,,
butyrate_assembly_2021,18,ok,16,11,5,10,SPIEC-EASI,0.6875,0.5,,,,,,
butyrate_assembly_2021,18,ok,16,11,5,10,LENS restricted,0.8102881966518329,0.6181818181818182,True,lambda=0.01,9.0,1.0,0.0,0.0
butyrate_assembly_2021,18,ok,16,11,5,10,LENS distributed,0.8102881966518329,0.6181818181818182,True,lambda=0.01,9.0,1.0,0.6,0.5
butyrate_assembly_2021,18,ok,16,11,5,13,OneNet,0.7412795537795539,0.4454545454545455,,,,,,
butyrate_assembly_2021,18,ok,16,11,5,13,Fixed mean,0.8102881966518329,0.6181818181818182,,,,,,
butyrate_assembly_2021,18,ok,16,11,5,13,PLNNetwork,0.9715909090909092,0.9545454545454546,,,,,,
butyrate_assembly_2021,18,ok,16,11,5,13,Poisson GLMNet,0.6063131313131312,0.1818181818181818,,,,,,
butyrate_assembly_2021,18,ok,16,11,5,13,SparCC,0.8669981533617898,0.6909090909090909,,,,,,
butyrate_assembly_2021,18,ok,16,11,5,13,SPIEC-EASI,0.6875,0.5,,,,,,
butyrate_assembly_2021,18,ok,16,11,5,13,LENS restricted,0.7096411164592982,0.41818181818181815,False,lambda=10,10.0,3.0,0.0,0.0
butyrate_assembly_2021,18,ok,16,11,5,13,LENS distributed,0.8102881966518329,0.6181818181818182,True,lambda=0.01,12.0,1.0,0.6,0.5
butyrate_assembly_2021,20,ok,13,5,8,5,OneNet,0.6392857142857142,0.7375,,,,,,
butyrate_assembly_2021,20,ok,13,5,8,5,Fixed mean,0.419047619047619,0.525,,,,,,
butyrate_assembly_2021,20,ok,13,5,8,5,PLNNetwork,0.6491452991452992,0.6625000000000001,,,,,,
butyrate_assembly_2021,20,ok,13,5,8,5,Poisson GLMNet,0.36553446553446556,0.25,,,,,,
butyrate_assembly_2021,20,ok,13,5,8,5,SparCC,0.7133333333333334,0.65,,,,,,
butyrate_assembly_2021,20,ok,13,5,8,5,SPIEC-EASI,0.38461538461538464,0.5,,,,,,
butyrate_assembly_2021,20,ok,13,5,8,5,LENS restricted,0.419047619047619,0.525,True,lambda=0.01,4.0,1.0,0.0,0.0
butyrate_assembly_2021,20,ok,13,5,8,5,LENS distributed,0.419047619047619,0.525,True,lambda=0.01,4.0,1.0,0.2,0.07692307692307693
butyrate_assembly_2021,20,ok,13,5,8,10,OneNet,0.6392857142857142,0.7375,,,,,,
butyrate_assembly_2021,20,ok,13,5,8,10,Fixed mean,0.419047619047619,0.525,,,,,,
butyrate_assembly_2021,20,ok,13,5,8,10,PLNNetwork,0.6491452991452992,0.6625000000000001,,,,,,
butyrate_assembly_2021,20,ok,13,5,8,10,Poisson GLMNet,0.36553446553446556,0.25,,,,,,
butyrate_assembly_2021,20,ok,13,5,8,10,SparCC,0.7133333333333334,0.65,,,,,,
butyrate_assembly_2021,20,ok,13,5,8,10,SPIEC-EASI,0.38461538461538464,0.5,,,,,,
butyrate_assembly_2021,20,ok,13,5,8,10,LENS restricted,0.34747863247863253,0.35000000000000003,False,lambda=10,7.0,3.0,0.0,0.0
butyrate_assembly_2021,20,ok,13,5,8,10,LENS distributed,0.4922222222222221,0.575,False,lambda=1,6.0,4.0,0.3,0.15384615384615385
butyrate_assembly_2021,20,ok,13,5,8,13,OneNet,0.6392857142857142,0.7375,,,,,,
butyrate_assembly_2021,20,ok,13,5,8,13,Fixed mean,0.419047619047619,0.525,,,,,,
butyrate_assembly_2021,20,ok,13,5,8,13,PLNNetwork,0.6491452991452992,0.6625000000000001,,,,,,
butyrate_assembly_2021,20,ok,13,5,8,13,Poisson GLMNet,0.36553446553446556,0.25,,,,,,
butyrate_assembly_2021,20,ok,13,5,8,13,SparCC,0.7133333333333334,0.65,,,,,,
butyrate_assembly_2021,20,ok,13,5,8,13,SPIEC-EASI,0.38461538461538464,0.5,,,,,,
butyrate_assembly_2021,20,ok,13,5,8,13,LENS restricted,0.3538888888888889,0.375,False,lambda=10,10.0,3.0,0.0,0.0
butyrate_assembly_2021,20,ok,13,5,8,13,LENS distributed,0.4272222222222223,0.47500000000000003,False,lambda=1,9.0,4.0,0.4,0.3076923076923077
