analysis_set,repeat,fold,budget_label,budget_pairs,training_positives,training_neutrals,test_pairs,test_positives,selected_setting,supervised_auprc,onenet_auprc,auprc_difference,supervised_auroc,onenet_auroc
schafer_phyllosphere_2022,9,2,50,50,0,50,305,8,lambda=0.01,0.4875016149870801,0.40408694164278675,0.08341467334429337,0.95496632996633,0.9240319865319866
schafer_phyllosphere_2022,9,2,100,100,0,100,305,8,lambda=0.01,0.4875016149870801,0.40408694164278675,0.08341467334429337,0.95496632996633,0.9240319865319866
schafer_phyllosphere_2022,9,2,200,200,1,199,305,8,lambda=0.01,0.4875016149870801,0.40408694164278675,0.08341467334429337,0.95496632996633,0.9240319865319866
schafer_phyllosphere_2022,9,2,500,500,9,491,305,8,lambda=0.01,0.5055554359433669,0.40408694164278675,0.10146849430058019,0.9667508417508417,0.9240319865319866
schafer_phyllosphere_2022,9,2,1000,1000,24,976,305,8,lambda=0.01,0.5519557529756771,0.40408694164278675,0.14786881133289037,0.970117845117845,0.9240319865319866
schafer_phyllosphere_2022,9,2,maximum,1219,30,1189,305,8,lambda=0.01,0.5252909159159159,0.40408694164278675,0.12120397427312918,0.9633838383838383,0.9240319865319866
schafer_phyllosphere_2022,9,3,10,10,2,8,305,8,lambda=10,0.35982557599405424,0.1875105253528601,0.17231505064119412,0.9448653198653199,0.8623737373737373
schafer_phyllosphere_2022,9,3,20,20,2,18,305,8,lambda=10,0.35982557599405424,0.1875105253528601,0.17231505064119412,0.9448653198653199,0.8623737373737373
schafer_phyllosphere_2022,9,3,50,50,2,48,305,8,lambda=10,0.35982557599405424,0.1875105253528601,0.17231505064119412,0.9448653198653199,0.8623737373737373
schafer_phyllosphere_2022,9,3,100,100,3,97,305,8,lambda=10,0.32219611528822056,0.1875105253528601,0.13468558993536045,0.9469696969696969,0.8623737373737373
schafer_phyllosphere_2022,9,3,200,200,4,196,305,8,lambda=10,0.3509265010351967,0.1875105253528601,0.16341597568233657,0.9532828282828283,0.8623737373737373
schafer_phyllosphere_2022,9,3,500,500,10,490,305,8,lambda=0.1,0.4188340673136321,0.1875105253528601,0.23132354196077198,0.9170875420875422,0.8623737373737373
schafer_phyllosphere_2022,9,3,1000,1000,24,976,305,8,lambda=0.01,0.4631673881673881,0.1875105253528601,0.275656862814528,0.8872053872053873,0.8623737373737373
schafer_phyllosphere_2022,9,3,maximum,1219,30,1189,305,8,lambda=0.01,0.46119281045751637,0.1875105253528601,0.27368228510465625,0.9797979797979798,0.8623737373737373
schafer_phyllosphere_2022,9,4,10,10,0,10,305,8,lambda=0.01,0.20927241067445457,0.2162762019616764,-0.007003791287221839,0.9225589225589226,0.8303872053872053
schafer_phyllosphere_2022,9,4,20,20,3,17,305,8,lambda=10,0.21856038786482335,0.2162762019616764,0.0022841859031469403,0.893939393939394,0.8303872053872053
schafer_phyllosphere_2022,9,4,50,50,3,47,305,8,lambda=10,0.22580202127054072,0.2162762019616764,0.009525819308864314,0.8771043771043772,0.8303872053872053
schafer_phyllosphere_2022,9,4,100,100,6,94,305,8,lambda=0.01,0.30739044012931876,0.2162762019616764,0.09111423816764236,0.8733164983164983,0.8303872053872053
schafer_phyllosphere_2022,9,4,200,200,8,192,305,8,lambda=10,0.23367555177900007,0.2162762019616764,0.01739934981732366,0.9461279461279462,0.8303872053872053
schafer_phyllosphere_2022,9,4,500,500,13,487,305,8,lambda=0.1,0.40484126984126984,0.2162762019616764,0.18856506787959343,0.9646464646464646,0.8303872053872053
schafer_phyllosphere_2022,9,4,1000,1000,23,977,305,8,lambda=0.1,0.42837506624271326,0.2162762019616764,0.21209886428103686,0.9638047138047138,0.8303872053872053
schafer_phyllosphere_2022,9,4,maximum,1219,30,1189,305,8,lambda=0.01,0.4801908891547049,0.2162762019616764,0.2639146871930285,0.9747474747474747,0.8303872053872053
schafer_phyllosphere_2022,9,5,10,10,0,10,304,7,lambda=0.01,0.1348876685522893,0.1304698026387977,0.004417865913491609,0.8508898508898509,0.7857142857142857
schafer_phyllosphere_2022,9,5,20,20,0,20,304,7,lambda=0.01,0.1348876685522893,0.1304698026387977,0.004417865913491609,0.8508898508898509,0.7857142857142857
schafer_phyllosphere_2022,9,5,50,50,0,50,304,7,lambda=0.01,0.1348876685522893,0.1304698026387977,0.004417865913491609,0.8508898508898509,0.7857142857142857
schafer_phyllosphere_2022,9,5,100,100,1,99,304,7,lambda=0.01,0.1348876685522893,0.1304698026387977,0.004417865913491609,0.8508898508898509,0.7857142857142857
schafer_phyllosphere_2022,9,5,200,200,6,194,304,7,lambda=10,0.14515346865193407,0.1304698026387977,0.014683666013136365,0.8595478595478596,0.7857142857142857
schafer_phyllosphere_2022,9,5,500,500,13,487,304,7,lambda=0.01,0.25703624078624077,0.1304698026387977,0.12656643814744306,0.8879268879268879,0.7857142857142857
schafer_phyllosphere_2022,9,5,1000,1000,24,976,304,7,lambda=0.01,0.2594508301404853,0.1304698026387977,0.1289810275016876,0.8961038961038961,0.7857142857142857
schafer_phyllosphere_2022,9,5,maximum,1220,31,1189,304,7,lambda=0.01,0.25058241315047125,0.1304698026387977,0.12011261051167355,0.886964886964887,0.7857142857142857
schafer_phyllosphere_2022,10,1,10,10,0,10,305,7,lambda=0.01,0.37080800972426586,0.16025228002251432,0.21055572970175154,0.925215723873442,0.8657718120805369
schafer_phyllosphere_2022,10,1,20,20,0,20,305,7,lambda=0.01,0.37080800972426586,0.16025228002251432,0.21055572970175154,0.925215723873442,0.8657718120805369
schafer_phyllosphere_2022,10,1,50,50,0,50,305,7,lambda=0.01,0.37080800972426586,0.16025228002251432,0.21055572970175154,0.925215723873442,0.8657718120805369
schafer_phyllosphere_2022,10,1,100,100,0,100,305,7,lambda=0.01,0.37080800972426586,0.16025228002251432,0.21055572970175154,0.925215723873442,0.8657718120805369
schafer_phyllosphere_2022,10,1,200,200,3,197,305,7,lambda=10,0.27495800023172284,0.16025228002251432,0.11470572020920852,0.8480345158197508,0.8657718120805369
schafer_phyllosphere_2022,10,1,500,500,7,493,305,7,lambda=0.1,0.4759500867795799,0.16025228002251432,0.3156978067570656,0.9621284755512943,0.8657718120805369
schafer_phyllosphere_2022,10,1,1000,1000,19,981,305,7,lambda=0.1,0.4665427621092646,0.16025228002251432,0.30629048208675025,0.962607861936721,0.8657718120805369
schafer_phyllosphere_2022,10,1,maximum,1219,31,1188,305,7,lambda=0.01,0.5244211719775629,0.16025228002251432,0.36416889195504853,0.9731543624161074,0.8657718120805369
schafer_phyllosphere_2022,10,2,10,10,0,10,305,8,lambda=0.01,0.27363863549598877,0.18646950509710605,0.08716913039888272,0.8691077441077442,0.8659511784511784
schafer_phyllosphere_2022,10,2,20,20,0,20,305,8,lambda=0.01,0.27363863549598877,0.18646950509710605,0.08716913039888272,0.8691077441077442,0.8659511784511784
schafer_phyllosphere_2022,10,2,50,50,4,46,305,8,lambda=10,0.29135648824747296,0.18646950509710605,0.1048869831503669,0.8627946127946128,0.8659511784511784
schafer_phyllosphere_2022,10,2,100,100,4,96,305,8,lambda=10,0.23651217083466097,0.18646950509710605,0.05004266573755492,0.8476430976430978,0.8659511784511784
schafer_phyllosphere_2022,10,2,200,200,4,196,305,8,lambda=0.01,0.2790077664020806,0.18646950509710605,0.09253826130497453,0.8198653198653199,0.8659511784511784
schafer_phyllosphere_2022,10,2,500,500,10,490,305,8,lambda=10,0.28501835874727155,0.18646950509710605,0.0985488536501655,0.851851851851852,0.8659511784511784
schafer_phyllosphere_2022,10,2,1000,1000,25,975,305,8,lambda=0.01,0.31425258117031174,0.18646950509710605,0.1277830760732057,0.8733164983164983,0.8659511784511784
schafer_phyllosphere_2022,10,2,maximum,1219,30,1189,305,8,lambda=0.01,0.2938399154352966,0.18646950509710605,0.10737041033819053,0.8733164983164984,0.8659511784511784
schafer_phyllosphere_2022,10,3,10,10,0,10,305,8,lambda=0.01,0.2188226977700662,0.10311972435762726,0.11570297341243893,0.9431818181818181,0.8108164983164983
schafer_phyllosphere_2022,10,3,20,20,0,20,305,8,lambda=0.01,0.2188226977700662,0.10311972435762726,0.11570297341243893,0.9431818181818181,0.8108164983164983
schafer_phyllosphere_2022,10,3,50,50,1,49,305,8,lambda=0.01,0.2188226977700662,0.10311972435762726,0.11570297341243893,0.9431818181818181,0.8108164983164983
schafer_phyllosphere_2022,10,3,100,100,1,99,305,8,lambda=0.01,0.2188226977700662,0.10311972435762726,0.11570297341243893,0.9431818181818181,0.8108164983164983
schafer_phyllosphere_2022,10,3,200,200,4,196,305,8,lambda=0.01,0.1296467661900606,0.10311972435762726,0.026527041832433346,0.694023569023569,0.8108164983164983
schafer_phyllosphere_2022,10,3,500,500,14,486,305,8,lambda=10,0.27941776790461004,0.10311972435762726,0.17629804354698278,0.9431818181818181,0.8108164983164983
schafer_phyllosphere_2022,10,3,1000,1000,25,975,305,8,lambda=0.1,0.3026494224692165,0.10311972435762726,0.19952969811158924,0.9419191919191918,0.8108164983164983
schafer_phyllosphere_2022,10,3,maximum,1219,30,1189,305,8,lambda=0.01,0.38677443879649764,0.10311972435762726,0.28365471443887036,0.9473905723905724,0.8108164983164983
schafer_phyllosphere_2022,10,4,10,10,0,10,305,8,lambda=0.01,0.1449608543050749,0.21035861939365919,-0.06539776508858428,0.8678451178451179,0.7611531986531986
schafer_phyllosphere_2022,10,4,20,20,0,20,305,8,lambda=0.01,0.1449608543050749,0.21035861939365919,-0.06539776508858428,0.8678451178451179,0.7611531986531986
schafer_phyllosphere_2022,10,4,50,50,0,50,305,8,lambda=0.01,0.1449608543050749,0.21035861939365919,-0.06539776508858428,0.8678451178451179,0.7611531986531986
schafer_phyllosphere_2022,10,4,100,100,1,99,305,8,lambda=0.01,0.1449608543050749,0.21035861939365919,-0.06539776508858428,0.8678451178451179,0.7611531986531986
schafer_phyllosphere_2022,10,4,200,200,4,196,305,8,lambda=1,0.06768934980617566,0.21035861939365919,-0.14266926958748352,0.7954545454545454,0.7611531986531986
schafer_phyllosphere_2022,10,4,500,500,12,488,305,8,lambda=0.01,0.16044198856698857,0.21035861939365919,-0.04991663082667061,0.9158249158249159,0.7611531986531986
schafer_phyllosphere_2022,10,4,1000,1000,25,975,305,8,lambda=0.1,0.19741368178822644,0.21035861939365919,-0.01294493760543275,0.9250841750841751,0.7611531986531986
schafer_phyllosphere_2022,10,4,maximum,1219,30,1189,305,8,lambda=0.01,0.21172550058158857,0.21035861939365919,0.0013668811879293807,0.9372895622895623,0.7611531986531986
schafer_phyllosphere_2022,10,5,10,10,0,10,304,7,lambda=0.01,0.27225981268453053,0.19927930552774548,0.07298050715678506,0.9244829244829245,0.9136604136604137
schafer_phyllosphere_2022,10,5,20,20,0,20,304,7,lambda=0.01,0.27225981268453053,0.19927930552774548,0.07298050715678506,0.9244829244829245,0.9136604136604137
schafer_phyllosphere_2022,10,5,50,50,1,49,304,7,lambda=0.01,0.27225981268453053,0.19927930552774548,0.07298050715678506,0.9244829244829245,0.9136604136604137
schafer_phyllosphere_2022,10,5,100,100,2,98,304,7,lambda=10,0.27225981268453053,0.19927930552774548,0.07298050715678506,0.9244829244829245,0.9136604136604137
schafer_phyllosphere_2022,10,5,200,200,4,196,304,7,lambda=10,0.35494227994227995,0.19927930552774548,0.15566297441453447,0.9523809523809523,0.9136604136604137
schafer_phyllosphere_2022,10,5,500,500,10,490,304,7,lambda=0.1,0.41699924414210127,0.19927930552774548,0.2177199386143558,0.9259259259259258,0.9136604136604137
schafer_phyllosphere_2022,10,5,1000,1000,25,975,304,7,lambda=0.01,0.36035510383336467,0.19927930552774548,0.1610757983056192,0.9336219336219336,0.9136604136604137
schafer_phyllosphere_2022,10,5,maximum,1220,31,1189,304,7,lambda=0.01,0.3543242988895162,0.19927930552774548,0.15504499336177074,0.9374699374699375,0.9136604136604137
schafer_phyllosphere_2022,11,1,10,10,0,10,305,7,lambda=0.01,0.3176940269239156,0.20358811042976271,0.11410591649415286,0.8993288590604027,0.7662991371045063
schafer_phyllosphere_2022,11,1,20,20,0,20,305,7,lambda=0.01,0.3176940269239156,0.20358811042976271,0.11410591649415286,0.8993288590604027,0.7662991371045063
schafer_phyllosphere_2022,11,1,50,50,1,49,305,7,lambda=0.01,0.3176940269239156,0.20358811042976271,0.11410591649415286,0.8993288590604027,0.7662991371045063
schafer_phyllosphere_2022,11,1,100,100,1,99,305,7,lambda=0.01,0.3176940269239156,0.20358811042976271,0.11410591649415286,0.8993288590604027,0.7662991371045063
schafer_phyllosphere_2022,11,1,200,200,4,196,305,7,lambda=0.01,0.4393251638692368,0.20358811042976271,0.2357370534394741,0.9309683604985618,0.7662991371045063
schafer_phyllosphere_2022,11,1,500,500,7,493,305,7,lambda=0.01,0.4970043831486083,0.20358811042976271,0.29341627271884557,0.9362416107382551,0.7662991371045063
schafer_phyllosphere_2022,11,1,1000,1000,20,980,305,7,lambda=0.01,0.5549068202586327,0.20358811042976271,0.35131870982887,0.9558964525407478,0.7662991371045063
schafer_phyllosphere_2022,11,1,maximum,1219,31,1188,305,7,lambda=0.01,0.5583336127690965,0.20358811042976271,0.35474550233933383,0.9463087248322147,0.7662991371045063
schafer_phyllosphere_2022,11,2,10,10,1,9,305,8,lambda=0.01,0.30689498040918095,0.2630789580789581,0.04381602233022286,0.938131313131313,0.9353956228956228
schafer_phyllosphere_2022,11,2,20,20,1,19,305,8,lambda=0.01,0.30689498040918095,0.2630789580789581,0.04381602233022286,0.938131313131313,0.9353956228956228
schafer_phyllosphere_2022,11,2,50,50,1,49,305,8,lambda=0.01,0.30689498040918095,0.2630789580789581,0.04381602233022286,0.938131313131313,0.9353956228956228
schafer_phyllosphere_2022,11,2,100,100,3,97,305,8,lambda=10,0.38161108443663505,0.2630789580789581,0.11853212635767696,0.9271885521885521,0.9353956228956228
schafer_phyllosphere_2022,11,2,200,200,7,193,305,8,lambda=10,0.337787616401993,0.2630789580789581,0.07470865832303492,0.9339225589225588,0.9353956228956228
schafer_phyllosphere_2022,11,2,500,500,11,489,305,8,lambda=0.01,0.3248515472681643,0.2630789580789581,0.061772589189206195,0.9301346801346801,0.9353956228956228
schafer_phyllosphere_2022,11,2,1000,1000,23,977,305,8,lambda=0.01,0.44768772893772896,0.2630789580789581,0.18460877085877087,0.9541245791245792,0.9353956228956228
schafer_phyllosphere_2022,11,2,maximum,1219,30,1189,305,8,lambda=0.01,0.45011160714285714,0.2630789580789581,0.18703264906389905,0.9532828282828283,0.9353956228956228
schafer_phyllosphere_2022,11,3,10,10,0,10,305,8,lambda=0.01,0.3951452231785809,0.2829692496665787,0.1121759735120022,0.9036195286195287,0.8164983164983163
schafer_phyllosphere_2022,11,3,20,20,0,20,305,8,lambda=0.01,0.3951452231785809,0.2829692496665787,0.1121759735120022,0.9036195286195287,0.8164983164983163
schafer_phyllosphere_2022,11,3,50,50,2,48,305,8,lambda=10,0.3951452231785809,0.2829692496665787,0.1121759735120022,0.9036195286195287,0.8164983164983163
schafer_phyllosphere_2022,11,3,100,100,3,97,305,8,lambda=10,0.38890929976456295,0.2829692496665787,0.10594005009798424,0.9263468013468014,0.8164983164983163
schafer_phyllosphere_2022,11,3,200,200,4,196,305,8,lambda=0.01,0.21609077915170852,0.2829692496665787,-0.0668784705148702,0.8388047138047138,0.8164983164983163
schafer_phyllosphere_2022,11,3,500,500,10,490,305,8,lambda=1,0.32419597945913736,0.2829692496665787,0.04122672979255865,0.9377104377104376,0.8164983164983163
schafer_phyllosphere_2022,11,3,1000,1000,24,976,305,8,lambda=0.01,0.4165509259259259,0.2829692496665787,0.1335816762593472,0.9667508417508417,0.8164983164983163
schafer_phyllosphere_2022,11,3,maximum,1219,30,1189,305,8,lambda=0.01,0.43540082450444295,0.2829692496665787,0.15243157483786424,0.9612794612794613,0.8164983164983163
schafer_phyllosphere_2022,11,4,10,10,1,9,305,8,lambda=0.01,0.19695496598103857,0.10083915551005748,0.09611581047098108,0.9246632996632996,0.7699915824915825
schafer_phyllosphere_2022,11,4,20,20,2,18,305,8,lambda=10,0.19695496598103857,0.10083915551005748,0.09611581047098108,0.9246632996632996,0.7699915824915825
schafer_phyllosphere_2022,11,4,50,50,3,47,305,8,lambda=10,0.12553586799700003,0.10083915551005748,0.02469671248694255,0.8867845117845118,0.7699915824915825
schafer_phyllosphere_2022,11,4,100,100,4,96,305,8,lambda=10,0.12531516143803756,0.10083915551005748,0.024476005927980077,0.8846801346801347,0.7699915824915825
schafer_phyllosphere_2022,11,4,200,200,5,195,305,8,lambda=0.01,0.06434686472147438,0.10083915551005748,-0.0364922907885831,0.6948653198653199,0.7699915824915825
schafer_phyllosphere_2022,11,4,500,500,11,489,305,8,lambda=0.01,0.11540984235196243,0.10083915551005748,0.014570686841904948,0.8156565656565657,0.7699915824915825
schafer_phyllosphere_2022,11,4,1000,1000,21,979,305,8,lambda=0.01,0.18438988095238096,0.10083915551005748,0.08355072544232348,0.9116161616161617,0.7699915824915825
schafer_phyllosphere_2022,11,4,maximum,1219,30,1189,305,8,lambda=0.01,0.23645838792897617,0.10083915551005748,0.13561923241891868,0.9393939393939393,0.7699915824915825
schafer_phyllosphere_2022,11,5,10,10,1,9,304,7,lambda=0.01,0.1003907212120554,0.14526117288686896,-0.04487045167481356,0.862914862914863,0.9196729196729198
schafer_phyllosphere_2022,11,5,20,20,1,19,304,7,lambda=0.01,0.1003907212120554,0.14526117288686896,-0.04487045167481356,0.862914862914863,0.9196729196729198
schafer_phyllosphere_2022,11,5,50,50,2,48,304,7,lambda=10,0.1003907212120554,0.14526117288686896,-0.04487045167481356,0.862914862914863,0.9196729196729198
schafer_phyllosphere_2022,11,5,100,100,3,97,304,7,lambda=10,0.1452860899401467,0.14526117288686896,2.491705327772875e-05,0.8797498797498797,0.9196729196729198
schafer_phyllosphere_2022,11,5,200,200,6,194,304,7,lambda=0.01,0.18324834984498847,0.14526117288686896,0.03798717695811951,0.8773448773448773,0.9196729196729198
schafer_phyllosphere_2022,11,5,500,500,17,483,304,7,lambda=0.01,0.2025466893039049,0.14526117288686896,0.05728551641703594,0.8936988936988937,0.9196729196729198
schafer_phyllosphere_2022,11,5,1000,1000,25,975,304,7,lambda=0.01,0.21182756330142313,0.14526117288686896,0.06656639041455417,0.9081289081289081,0.9196729196729198
schafer_phyllosphere_2022,11,5,maximum,1220,31,1189,304,7,lambda=0.01,0.20733833598641926,0.14526117288686896,0.0620771630995503,0.9037999037999038,0.9196729196729198
schafer_phyllosphere_2022,12,1,10,10,0,10,305,7,lambda=0.01,0.4451452995942379,0.21196757635389427,0.2331777232403436,0.9520613614573347,0.9369606903163951
schafer_phyllosphere_2022,12,1,20,20,0,20,305,7,lambda=0.01,0.4451452995942379,0.21196757635389427,0.2331777232403436,0.9520613614573347,0.9369606903163951
schafer_phyllosphere_2022,12,1,50,50,1,49,305,7,lambda=0.01,0.4451452995942379,0.21196757635389427,0.2331777232403436,0.9520613614573347,0.9369606903163951
schafer_phyllosphere_2022,12,1,100,100,2,98,305,7,lambda=10,0.4451452995942379,0.21196757635389427,0.2331777232403436,0.9520613614573347,0.9369606903163951
schafer_phyllosphere_2022,12,1,200,200,4,196,305,7,lambda=10,0.4072463768115942,0.21196757635389427,0.19527880045769994,0.9597315436241611,0.9369606903163951
schafer_phyllosphere_2022,12,1,500,500,9,491,305,7,lambda=10,0.5054579528263738,0.21196757635389427,0.29349037647247955,0.964046021093001,0.9369606903163951
schafer_phyllosphere_2022,12,1,1000,1000,26,974,305,7,lambda=0.01,0.39178461524516534,0.21196757635389427,0.17981703889127107,0.950143815915628,0.9369606903163951
schafer_phyllosphere_2022,12,1,maximum,1219,31,1188,305,7,lambda=0.01,0.4334332334332334,0.21196757635389427,0.22146565707933916,0.9721955896452541,0.9369606903163951
schafer_phyllosphere_2022,12,2,10,10,1,9,305,8,lambda=0.01,0.4179380105850694,0.3683693344834741,0.04956867610159532,0.922979797979798,0.8413299663299664
schafer_phyllosphere_2022,12,2,20,20,1,19,305,8,lambda=0.01,0.4179380105850694,0.3683693344834741,0.04956867610159532,0.922979797979798,0.8413299663299664
schafer_phyllosphere_2022,12,2,50,50,1,49,305,8,lambda=0.01,0.4179380105850694,0.3683693344834741,0.04956867610159532,0.922979797979798,0.8413299663299664
schafer_phyllosphere_2022,12,2,100,100,2,98,305,8,lambda=10,0.4179380105850694,0.3683693344834741,0.04956867610159532,0.922979797979798,0.8413299663299664
schafer_phyllosphere_2022,12,2,200,200,2,198,305,8,lambda=10,0.4179380105850694,0.3683693344834741,0.04956867610159532,0.922979797979798,0.8413299663299664
schafer_phyllosphere_2022,12,2,500,500,10,490,305,8,lambda=0.01,0.4859761167950823,0.3683693344834741,0.1176067823116082,0.9436026936026936,0.8413299663299664
schafer_phyllosphere_2022,12,2,1000,1000,25,975,305,8,lambda=0.01,0.5544515533486122,0.3683693344834741,0.1860822188651381,0.9406565656565657,0.8413299663299664
schafer_phyllosphere_2022,12,2,maximum,1219,30,1189,305,8,lambda=0.01,0.5368117283186951,0.3683693344834741,0.16844239383522097,0.9335016835016834,0.8413299663299664
schafer_phyllosphere_2022,12,3,10,10,0,10,305,8,lambda=0.01,0.13860142781195414,0.11497944021399399,0.02362198759796015,0.8952020202020202,0.7664141414141414
schafer_phyllosphere_2022,12,3,20,20,0,20,305,8,lambda=0.01,0.13860142781195414,0.11497944021399399,0.02362198759796015,0.8952020202020202,0.7664141414141414
schafer_phyllosphere_2022,12,3,50,50,0,50,305,8,lambda=0.01,0.13860142781195414,0.11497944021399399,0.02362198759796015,0.8952020202020202,0.7664141414141414
schafer_phyllosphere_2022,12,3,100,100,1,99,305,8,lambda=0.01,0.13860142781195414,0.11497944021399399,0.02362198759796015,0.8952020202020202,0.7664141414141414
schafer_phyllosphere_2022,12,3,200,200,3,197,305,8,lambda=10,0.14627278673342026,0.11497944021399399,0.031293346519426266,0.8943602693602694,0.7664141414141414
schafer_phyllosphere_2022,12,3,500,500,10,490,305,8,lambda=0.1,0.1524154039325319,0.11497944021399399,0.0374359637185379,0.904040404040404,0.7664141414141414
schafer_phyllosphere_2022,12,3,1000,1000,22,978,305,8,lambda=0.01,0.17088157929842834,0.11497944021399399,0.05590213908443435,0.9099326599326599,0.7664141414141414
schafer_phyllosphere_2022,12,3,maximum,1219,30,1189,305,8,lambda=0.01,0.18655493829642433,0.11497944021399399,0.07157549808243034,0.9090909090909091,0.7664141414141414
schafer_phyllosphere_2022,12,4,10,10,0,10,305,8,lambda=0.01,0.1432834711859696,0.18761956601357804,-0.04433609482760845,0.8636363636363636,0.8737373737373738
schafer_phyllosphere_2022,12,4,20,20,1,19,305,8,lambda=0.01,0.1432834711859696,0.18761956601357804,-0.04433609482760845,0.8636363636363636,0.8737373737373738
schafer_phyllosphere_2022,12,4,50,50,1,49,305,8,lambda=0.01,0.1432834711859696,0.18761956601357804,-0.04433609482760845,0.8636363636363636,0.8737373737373738
schafer_phyllosphere_2022,12,4,100,100,1,99,305,8,lambda=0.01,0.1432834711859696,0.18761956601357804,-0.04433609482760845,0.8636363636363636,0.8737373737373738
schafer_phyllosphere_2022,12,4,200,200,3,197,305,8,lambda=10,0.3189278240344114,0.18761956601357804,0.13130825802083335,0.8960437710437711,0.8737373737373738
schafer_phyllosphere_2022,12,4,500,500,11,489,305,8,lambda=0.1,0.25448185876878576,0.18761956601357804,0.06686229275520772,0.9166666666666666,0.8737373737373738
schafer_phyllosphere_2022,12,4,1000,1000,24,976,305,8,lambda=0.01,0.23816106419020383,0.18761956601357804,0.05054149817662579,0.9158249158249159,0.8737373737373738
schafer_phyllosphere_2022,12,4,maximum,1219,30,1189,305,8,lambda=0.01,0.26179656572599636,0.18761956601357804,0.07417699971241831,0.9368686868686869,0.8737373737373738
schafer_phyllosphere_2022,12,5,10,10,0,10,304,7,lambda=0.01,0.14370733047595097,0.09480735426535145,0.04889997621059952,0.8985088985088985,0.8095238095238094
schafer_phyllosphere_2022,12,5,20,20,0,20,304,7,lambda=0.01,0.14370733047595097,0.09480735426535145,0.04889997621059952,0.8985088985088985,0.8095238095238094
schafer_phyllosphere_2022,12,5,50,50,1,49,304,7,lambda=0.01,0.14370733047595097,0.09480735426535145,0.04889997621059952,0.8985088985088985,0.8095238095238094
schafer_phyllosphere_2022,12,5,100,100,2,98,304,7,lambda=10,0.14370733047595097,0.09480735426535145,0.04889997621059952,0.8985088985088985,0.8095238095238094
schafer_phyllosphere_2022,12,5,200,200,5,195,304,7,lambda=1,0.14591765377479662,0.09480735426535145,0.05111029950944518,0.8922558922558923,0.8095238095238094
schafer_phyllosphere_2022,12,5,500,500,11,489,304,7,lambda=1,0.12627963504024667,0.09480735426535145,0.03147228077489522,0.8807118807118808,0.8095238095238094
schafer_phyllosphere_2022,12,5,1000,1000,26,974,304,7,lambda=10,0.1587724049760397,0.09480735426535145,0.06396505071068825,0.9081289081289081,0.8095238095238094
schafer_phyllosphere_2022,12,5,maximum,1220,31,1189,304,7,lambda=0.01,0.4284944747129621,0.09480735426535145,0.3336871204476106,0.9533429533429534,0.8095238095238094
schafer_phyllosphere_2022,13,1,10,10,0,10,305,7,lambda=0.01,0.38768447677578494,0.17737370487360868,0.21031077190217626,0.9151486097794823,0.8048897411313518
schafer_phyllosphere_2022,13,1,20,20,0,20,305,7,lambda=0.01,0.38768447677578494,0.17737370487360868,0.21031077190217626,0.9151486097794823,0.8048897411313518
schafer_phyllosphere_2022,13,1,50,50,0,50,305,7,lambda=0.01,0.38768447677578494,0.17737370487360868,0.21031077190217626,0.9151486097794823,0.8048897411313518
schafer_phyllosphere_2022,13,1,100,100,0,100,305,7,lambda=0.01,0.38768447677578494,0.17737370487360868,0.21031077190217626,0.9151486097794823,0.8048897411313518
schafer_phyllosphere_2022,13,1,200,200,6,194,305,7,lambda=10,0.48007692041162814,0.17737370487360868,0.3027032155380195,0.9271332694151486,0.8048897411313518
schafer_phyllosphere_2022,13,1,500,500,13,487,305,7,lambda=0.01,0.5206770353829178,0.17737370487360868,0.34330333050930906,0.9496644295302015,0.8048897411313518
schafer_phyllosphere_2022,13,1,1000,1000,26,974,305,7,lambda=0.01,0.5037984302916569,0.17737370487360868,0.32642472541804823,0.9467881112176414,0.8048897411313518
schafer_phyllosphere_2022,13,1,maximum,1219,31,1188,305,7,lambda=0.01,0.4750954927425516,0.17737370487360868,0.2977217878689429,0.9232981783317353,0.8048897411313518
schafer_phyllosphere_2022,13,2,10,10,0,10,305,8,lambda=0.01,0.21072520356781152,0.16522720670906155,0.04549799685874997,0.9297138047138047,0.916456228956229
schafer_phyllosphere_2022,13,2,20,20,0,20,305,8,lambda=0.01,0.21072520356781152,0.16522720670906155,0.04549799685874997,0.9297138047138047,0.916456228956229
schafer_phyllosphere_2022,13,2,50,50,2,48,305,8,lambda=10,0.21072520356781152,0.16522720670906155,0.04549799685874997,0.9297138047138047,0.916456228956229
schafer_phyllosphere_2022,13,2,100,100,2,98,305,8,lambda=10,0.21072520356781152,0.16522720670906155,0.04549799685874997,0.9297138047138047,0.916456228956229
schafer_phyllosphere_2022,13,2,200,200,6,194,305,8,lambda=10,0.24604155186664828,0.16522720670906155,0.08081434515758673,0.9347643097643098,0.916456228956229
schafer_phyllosphere_2022,13,2,500,500,12,488,305,8,lambda=1,0.20649311437354917,0.16522720670906155,0.04126590766448762,0.9297138047138046,0.916456228956229
schafer_phyllosphere_2022,13,2,1000,1000,24,976,305,8,lambda=0.01,0.23593083290663935,0.16522720670906155,0.0707036261975778,0.9431818181818182,0.916456228956229
schafer_phyllosphere_2022,13,2,maximum,1219,30,1189,305,8,lambda=0.01,0.23653499278499276,0.16522720670906155,0.07130778607593122,0.9448653198653199,0.916456228956229
schafer_phyllosphere_2022,13,3,10,10,1,9,305,8,lambda=0.01,0.3075661506368028,0.25399838562975985,0.05356776500704297,0.9318181818181818,0.8724747474747474
