analysis_set,design,taxon_fraction,repeat,selected_taxa,calibration_pairs,calibration_positives,test_pairs,test_positives,feature_set,model_fitted,selected_method,auprc,auroc,f1,threshold
carlstrom_phyllosphere_2019,taxon_panel,0.6,101,33,375,30,140,30,direct_abundance,True,,0.2524578707716167,0.5266666666666667,0.2857142857142857,0.6135551932882983
carlstrom_phyllosphere_2019,taxon_panel,0.6,101,33,375,30,140,30,combined,True,,0.2775110562619087,0.5475757575757576,0.2807017543859649,0.6138553602069318
carlstrom_phyllosphere_2019,distributed_pairs,0.6,101,33,375,47,614,76,selected_unsupervised,True,Mean rank,0.11349710220710998,0.4660046957542555,0.22125181950509462,0.3291806958473623
carlstrom_phyllosphere_2019,distributed_pairs,0.6,101,33,375,47,614,76,network_scores,True,,0.1821826702321981,0.5755722950498924,0.24295010845986983,0.4925451159224126
carlstrom_phyllosphere_2019,distributed_pairs,0.6,101,33,375,47,614,76,direct_abundance,True,,0.2338824096594049,0.6750146742320485,0.30711610486891383,0.5416723971233
carlstrom_phyllosphere_2019,distributed_pairs,0.6,101,33,375,47,614,76,combined,True,,0.25346309270097334,0.6849686949716299,0.3076923076923077,0.5996107618723675
carlstrom_phyllosphere_2019,taxon_panel,0.6,102,33,338,51,165,18,selected_unsupervised,True,Poisson GLMNet,0.10909090909090909,0.47959183673469385,0.19672131147540983,0.481144781144781
carlstrom_phyllosphere_2019,taxon_panel,0.6,102,33,338,51,165,18,network_scores,True,,0.09555427324861229,0.43801965230536655,0.16260162601626016,0.4849481394478824
carlstrom_phyllosphere_2019,taxon_panel,0.6,102,33,338,51,165,18,direct_abundance,True,,0.47300164169359027,0.8571428571428572,0.5,0.5205261270019019
carlstrom_phyllosphere_2019,taxon_panel,0.6,102,33,338,51,165,18,combined,True,,0.3044037054757056,0.8117913832199546,0.41935483870967744,0.5043866086169053
carlstrom_phyllosphere_2019,distributed_pairs,0.6,102,33,338,40,651,83,selected_unsupervised,True,Mean rank,0.12774202622271325,0.4421559477346004,0.1900647948164147,0.47755331088664404
carlstrom_phyllosphere_2019,distributed_pairs,0.6,102,33,338,40,651,83,network_scores,True,,0.13527849012625623,0.44574070931613774,0.1900647948164147,0.494155480015965
carlstrom_phyllosphere_2019,distributed_pairs,0.6,102,33,338,40,651,83,direct_abundance,True,,0.23893871545510909,0.6830773799423044,0.29765013054830286,0.4985162342250402
carlstrom_phyllosphere_2019,distributed_pairs,0.6,102,33,338,40,651,83,combined,True,,0.2596900160198984,0.6865985067028678,0.32116788321167883,0.5671917342620437
carlstrom_phyllosphere_2019,taxon_panel,0.6,103,33,338,36,165,22,selected_unsupervised,True,Poisson GLMNet,0.2121212121212121,0.5454545454545454,0.23529411764705882,0.481144781144781
carlstrom_phyllosphere_2019,taxon_panel,0.6,103,33,338,36,165,22,network_scores,True,,0.2492292594980864,0.5146217418944692,0.1834862385321101,0.4862264601332338
carlstrom_phyllosphere_2019,taxon_panel,0.6,103,33,338,36,165,22,direct_abundance,True,,0.3673028757444931,0.7247298156389066,0.32653061224489793,0.6080944514554635
carlstrom_phyllosphere_2019,taxon_panel,0.6,103,33,338,36,165,22,combined,True,,0.3511401124781681,0.7263191354100444,0.2978723404255319,0.6116139243988162
carlstrom_phyllosphere_2019,distributed_pairs,0.6,103,33,338,42,651,81,selected_unsupervised,True,Poisson GLMNet,0.13762113367848136,0.5071474983755686,0.22131147540983606,0.481144781144781
carlstrom_phyllosphere_2019,distributed_pairs,0.6,103,33,338,42,651,81,network_scores,True,,0.15313753136184124,0.5357374918778428,0.22453222453222454,0.4749457716153734
carlstrom_phyllosphere_2019,distributed_pairs,0.6,103,33,338,42,651,81,direct_abundance,True,,0.26372342212763195,0.7272254710851203,0.31746031746031744,0.5708152403840562
carlstrom_phyllosphere_2019,distributed_pairs,0.6,103,33,338,42,651,81,combined,True,,0.23089676051917857,0.7075157028373402,0.25609756097560976,0.5806405766280248
carlstrom_phyllosphere_2019,taxon_panel,0.6,104,33,338,46,165,10,selected_unsupervised,True,Poisson GLMNet,0.06060606060606061,0.4967741935483871,0.11428571428571428,0.481144781144781
carlstrom_phyllosphere_2019,taxon_panel,0.6,104,33,338,46,165,10,network_scores,True,,0.2734450134567922,0.6374193548387097,0.1188118811881188,0.4954836546318923
carlstrom_phyllosphere_2019,taxon_panel,0.6,104,33,338,46,165,10,direct_abundance,True,,0.15671735643346899,0.7761290322580645,0.13793103448275862,0.5763853826294248
carlstrom_phyllosphere_2019,taxon_panel,0.6,104,33,338,46,165,10,combined,True,,0.21214199555970448,0.7948387096774194,0.18604651162790697,0.5591338286798444
carlstrom_phyllosphere_2019,distributed_pairs,0.6,104,33,338,36,651,87,selected_unsupervised,True,Poisson GLMNet,0.1465782245845843,0.5125743865655825,0.23577235772357724,0.481144781144781
carlstrom_phyllosphere_2019,distributed_pairs,0.6,104,33,338,36,651,87,network_scores,True,,0.17782913333721512,0.552029836145757,0.22843822843822845,0.4864305551724606
carlstrom_phyllosphere_2019,distributed_pairs,0.6,104,33,338,36,651,87,direct_abundance,True,,0.2684471330974656,0.6992744762370587,0.25925925925925924,0.6025211219109579
carlstrom_phyllosphere_2019,distributed_pairs,0.6,104,33,338,36,651,87,combined,True,,0.30122716421734663,0.6932420314665362,0.2857142857142857,0.6092097207036521
carlstrom_phyllosphere_2019,taxon_panel,0.6,105,33,275,15,195,40,selected_unsupervised,True,Poisson GLMNet,0.2362820512820513,0.5300000000000001,0.3404255319148936,0.481144781144781
carlstrom_phyllosphere_2019,taxon_panel,0.6,105,33,275,15,195,40,network_scores,True,,0.23979466227746787,0.47451612903225804,0.3076923076923077,0.5007409918531556
carlstrom_phyllosphere_2019,taxon_panel,0.6,105,33,275,15,195,40,direct_abundance,True,,0.2621281425020366,0.5106451612903226,0.125,0.6319501706425658
carlstrom_phyllosphere_2019,taxon_panel,0.6,105,33,275,15,195,40,combined,True,,0.2210200243667409,0.49983870967741933,0.043478260869565216,0.631667305921286
carlstrom_phyllosphere_2019,distributed_pairs,0.6,105,33,275,33,714,90,selected_unsupervised,True,Poisson GLMNet,0.14990813108460166,0.5172364672364672,0.22388059701492538,0.481144781144781
carlstrom_phyllosphere_2019,distributed_pairs,0.6,105,33,275,33,714,90,network_scores,True,,0.18271258248594052,0.5694622507122507,0.23333333333333334,0.4827937580284366
carlstrom_phyllosphere_2019,distributed_pairs,0.6,105,33,275,33,714,90,direct_abundance,True,,0.2657007962300789,0.6783119658119658,0.2832618025751073,0.5707525568605395
carlstrom_phyllosphere_2019,distributed_pairs,0.6,105,33,275,33,714,90,combined,True,,0.27091645329641134,0.6806623931623932,0.3179916317991632,0.5628108043471578
carlstrom_phyllosphere_2019,taxon_panel,0.6,106,33,357,36,153,19,selected_unsupervised,True,Poisson GLMNet,0.12418300653594772,0.4701492537313433,0.0,0.962962962962963
carlstrom_phyllosphere_2019,taxon_panel,0.6,106,33,357,36,153,19,network_scores,True,,0.1362725369101836,0.5404556166535742,0.06666666666666667,0.5241820161484165
carlstrom_phyllosphere_2019,taxon_panel,0.6,106,33,357,36,153,19,direct_abundance,True,,0.28090598649539855,0.6952081696779262,0.3076923076923077,0.5749256474770641
carlstrom_phyllosphere_2019,taxon_panel,0.6,106,33,357,36,153,19,combined,True,,0.20879912580723142,0.6912804399057345,0.3283582089552239,0.5371592057079859
carlstrom_phyllosphere_2019,distributed_pairs,0.6,106,33,357,32,632,91,selected_unsupervised,True,Mean rank,0.14619475992128717,0.47118685381162273,0.2375,0.37542087542087527
carlstrom_phyllosphere_2019,distributed_pairs,0.6,106,33,357,32,632,91,network_scores,True,,0.21271369226520953,0.5673864028762365,0.22510822510822512,0.5091598379824765
carlstrom_phyllosphere_2019,distributed_pairs,0.6,106,33,357,32,632,91,direct_abundance,True,,0.28524377626942393,0.667587495683614,0.3253968253968254,0.5711429017008086
carlstrom_phyllosphere_2019,distributed_pairs,0.6,106,33,357,32,632,91,combined,True,,0.3077919366503931,0.6763421421462087,0.2986425339366516,0.5889132576025345
carlstrom_phyllosphere_2019,taxon_panel,0.6,107,33,408,74,111,4,selected_unsupervised,True,Poisson GLMNet,0.05827702702702703,0.580607476635514,0.06956521739130435,0.481144781144781
carlstrom_phyllosphere_2019,taxon_panel,0.6,107,33,408,74,111,4,network_scores,True,,0.11068537711862185,0.4462616822429907,0.07792207792207792,0.47186500646650725
carlstrom_phyllosphere_2019,taxon_panel,0.6,107,33,408,74,111,4,direct_abundance,True,,0.041032970356926796,0.48364485981308414,0.0,0.5207414995834571
carlstrom_phyllosphere_2019,taxon_panel,0.6,107,33,408,74,111,4,combined,True,,0.11038368311242022,0.4439252336448598,0.14285714285714285,0.5235378886693253
carlstrom_phyllosphere_2019,distributed_pairs,0.6,107,33,408,47,581,76,selected_unsupervised,True,Poisson GLMNet,0.15929143297898096,0.5190594059405941,0.2313546423135464,0.481144781144781
carlstrom_phyllosphere_2019,distributed_pairs,0.6,107,33,408,47,581,76,network_scores,True,,0.17707542278177793,0.5678738926524232,0.21739130434782608,0.5037231184870845
carlstrom_phyllosphere_2019,distributed_pairs,0.6,107,33,408,47,581,76,direct_abundance,True,,0.24796824328374448,0.694293903074518,0.3467741935483871,0.531863030038914
carlstrom_phyllosphere_2019,distributed_pairs,0.6,107,33,408,47,581,76,combined,True,,0.274931209393222,0.704715997915581,0.3068181818181818,0.5741040576495495
carlstrom_phyllosphere_2019,taxon_panel,0.6,108,33,275,17,195,34,selected_unsupervised,True,Poisson GLMNet,0.1765837104072398,0.49607234198027034,0.29694323144104806,0.481144781144781
carlstrom_phyllosphere_2019,taxon_panel,0.6,108,33,275,17,195,34,network_scores,True,,0.22601580250434086,0.5641213006941908,0.30985915492957744,0.5190895741811595
carlstrom_phyllosphere_2019,taxon_panel,0.6,108,33,275,17,195,34,direct_abundance,True,,0.22177902349533687,0.525758129338692,0.13333333333333333,0.6119722031695994
carlstrom_phyllosphere_2019,taxon_panel,0.6,108,33,275,17,195,34,combined,True,,0.2301687997248108,0.536353671903544,0.23880597014925373,0.578792971727382
carlstrom_phyllosphere_2019,distributed_pairs,0.6,108,33,275,34,714,89,selected_unsupervised,True,Poisson GLMNet,0.15406927776392415,0.5294921348314607,0.22166874221668742,0.481144781144781
carlstrom_phyllosphere_2019,distributed_pairs,0.6,108,33,275,34,714,89,network_scores,True,,0.14493786385642765,0.5385168539325842,0.22053231939163498,0.4962782844024011
carlstrom_phyllosphere_2019,distributed_pairs,0.6,108,33,275,34,714,89,direct_abundance,True,,0.2180820690206294,0.658067415730337,0.28378378378378377,0.5501859600987611
carlstrom_phyllosphere_2019,distributed_pairs,0.6,108,33,275,34,714,89,combined,True,,0.22302619315267252,0.659829213483146,0.29285714285714287,0.5632945597633721
carlstrom_phyllosphere_2019,taxon_panel,0.6,109,33,375,38,140,24,selected_unsupervised,True,Poisson GLMNet,0.17142857142857143,0.49137931034482757,0.0,0.962962962962963
carlstrom_phyllosphere_2019,taxon_panel,0.6,109,33,375,38,140,24,network_scores,True,,0.16352562859969844,0.4960488505747127,0.0,0.517981827515762
carlstrom_phyllosphere_2019,taxon_panel,0.6,109,33,375,38,140,24,direct_abundance,True,,0.3598097619604313,0.7000718390804598,0.17391304347826086,0.5879945987858086
carlstrom_phyllosphere_2019,taxon_panel,0.6,109,33,375,38,140,24,combined,True,,0.35399346214822625,0.6824712643678161,0.20408163265306123,0.5853427653420171
carlstrom_phyllosphere_2019,distributed_pairs,0.6,109,33,375,52,614,71,selected_unsupervised,True,Poisson GLMNet,0.1465250928795224,0.525471428941976,0.2072992700729927,0.481144781144781
carlstrom_phyllosphere_2019,distributed_pairs,0.6,109,33,375,52,614,71,network_scores,True,,0.16294088006963578,0.5270666355406842,0.21238938053097345,0.4787213603289142
carlstrom_phyllosphere_2019,distributed_pairs,0.6,109,33,375,52,614,71,direct_abundance,True,,0.2631136478490794,0.7075713952221617,0.32684824902723736,0.5372369587318229
carlstrom_phyllosphere_2019,distributed_pairs,0.6,109,33,375,52,614,71,combined,True,,0.2943291264863022,0.7044328586621016,0.2948717948717949,0.5883371010577709
carlstrom_phyllosphere_2019,taxon_panel,0.6,110,33,357,43,153,22,selected_unsupervised,True,Poisson GLMNet,0.1437908496732026,0.4961832061068702,0.25142857142857145,0.481144781144781
carlstrom_phyllosphere_2019,taxon_panel,0.6,110,33,357,43,153,22,network_scores,True,,0.13364636771515667,0.48022206800832756,0.2608695652173913,0.49419357305989786
carlstrom_phyllosphere_2019,taxon_panel,0.6,110,33,357,43,153,22,direct_abundance,True,,0.2186684351784158,0.657529493407356,0.2222222222222222,0.5821140885417166
carlstrom_phyllosphere_2019,taxon_panel,0.6,110,33,357,43,153,22,combined,True,,0.22054869972375163,0.6609993060374739,0.24390243902439024,0.564086810749893
carlstrom_phyllosphere_2019,distributed_pairs,0.6,110,33,357,45,632,78,selected_unsupervised,True,Poisson GLMNet,0.1380960330116775,0.5180389706562991,0.21971830985915494,0.481144781144781
carlstrom_phyllosphere_2019,distributed_pairs,0.6,110,33,357,45,632,78,network_scores,True,,0.12879566586443802,0.44020179579746366,0.1729490022172949,0.4933199790214159
carlstrom_phyllosphere_2019,distributed_pairs,0.6,110,33,357,45,632,78,direct_abundance,True,,0.2175222477858838,0.6566694436730537,0.3111111111111111,0.5806033065687622
carlstrom_phyllosphere_2019,distributed_pairs,0.6,110,33,357,45,632,78,combined,True,,0.21536687266485063,0.6549338146811071,0.27906976744186046,0.5617580654477587
carlstrom_phyllosphere_2019,taxon_panel,0.6,111,33,392,59,126,12,selected_unsupervised,True,Poisson GLMNet,0.09523809523809523,0.5,0.17391304347826086,0.481144781144781
carlstrom_phyllosphere_2019,taxon_panel,0.6,111,33,392,59,126,12,network_scores,True,,0.13590100104683084,0.5387426900584795,0.12698412698412698,0.5100405869759901
carlstrom_phyllosphere_2019,taxon_panel,0.6,111,33,392,59,126,12,direct_abundance,True,,0.19859162200476643,0.7214912280701755,0.35,0.528000233107562
carlstrom_phyllosphere_2019,taxon_panel,0.6,111,33,392,59,126,12,combined,True,,0.2029367207153585,0.7163742690058479,0.3888888888888889,0.529885940407313
carlstrom_phyllosphere_2019,distributed_pairs,0.6,111,33,392,48,597,75,selected_unsupervised,True,Mean rank,0.11400493507577535,0.4660791826309068,0.21568627450980393,0.3615039281705947
carlstrom_phyllosphere_2019,distributed_pairs,0.6,111,33,392,48,597,75,network_scores,True,,0.1732612863513571,0.5549425287356321,0.2243436754176611,0.48842441708349843
carlstrom_phyllosphere_2019,distributed_pairs,0.6,111,33,392,48,597,75,direct_abundance,True,,0.1955108778088192,0.6620178799489145,0.3018867924528302,0.5654587657401944
carlstrom_phyllosphere_2019,distributed_pairs,0.6,111,33,392,48,597,75,combined,True,,0.18834395984754645,0.6652362707535122,0.27074235807860264,0.5525271637340285
carlstrom_phyllosphere_2019,taxon_panel,0.6,112,33,392,54,126,12,selected_unsupervised,True,Poisson GLMNet,0.09523809523809523,0.5,0.17391304347826086,0.481144781144781
carlstrom_phyllosphere_2019,taxon_panel,0.6,112,33,392,54,126,12,network_scores,True,,0.2053239534217795,0.6315789473684211,0.1,0.5306377790330543
carlstrom_phyllosphere_2019,taxon_panel,0.6,112,33,392,54,126,12,direct_abundance,True,,0.12177679773978048,0.5972222222222222,0.2222222222222222,0.5113406649581893
carlstrom_phyllosphere_2019,taxon_panel,0.6,112,33,392,54,126,12,combined,True,,0.13873988735603981,0.6381578947368421,0.22950819672131148,0.5179379694547231
carlstrom_phyllosphere_2019,distributed_pairs,0.6,112,33,392,46,597,77,selected_unsupervised,True,Poisson GLMNet,0.14602272188498774,0.5230519480519481,0.228486646884273,0.481144781144781
carlstrom_phyllosphere_2019,distributed_pairs,0.6,112,33,392,46,597,77,network_scores,True,,0.1386941437986067,0.4411588411588412,0.1870824053452116,0.4929675139915531
carlstrom_phyllosphere_2019,distributed_pairs,0.6,112,33,392,46,597,77,direct_abundance,True,,0.25811516694142794,0.7002747252747252,0.31794871794871793,0.571584367404161
carlstrom_phyllosphere_2019,distributed_pairs,0.6,112,33,392,46,597,77,combined,True,,0.26372441418505904,0.7007742257742258,0.3184713375796178,0.5935914923396963
carlstrom_phyllosphere_2019,taxon_panel,0.6,113,33,318,48,176,15,selected_unsupervised,True,Poisson GLMNet,0.08621212121212121,0.50351966873706,0.15706806282722513,0.481144781144781
carlstrom_phyllosphere_2019,taxon_panel,0.6,113,33,318,48,176,15,network_scores,True,,0.11705760309317897,0.4923395445134575,0.14678899082568808,0.49104957476080036
carlstrom_phyllosphere_2019,taxon_panel,0.6,113,33,318,48,176,15,direct_abundance,True,,0.21502048102067328,0.7233954451345755,0.17647058823529413,0.5823529996134774
carlstrom_phyllosphere_2019,taxon_panel,0.6,113,33,318,48,176,15,combined,True,,0.28455177472062304,0.6840579710144927,0.21875,0.5541943488463664
carlstrom_phyllosphere_2019,distributed_pairs,0.6,113,33,318,44,671,79,selected_unsupervised,True,PLNNetwork,0.11773472429210134,0.5,0.21066666666666667,0.5003367003367
carlstrom_phyllosphere_2019,distributed_pairs,0.6,113,33,318,44,671,79,network_scores,True,,0.14033690984168062,0.5480242901128978,0.22406639004149378,0.49302761656443245
carlstrom_phyllosphere_2019,distributed_pairs,0.6,113,33,318,44,671,79,direct_abundance,True,,0.21235902843448035,0.6349640780020527,0.2727272727272727,0.5689333612177145
carlstrom_phyllosphere_2019,distributed_pairs,0.6,113,33,318,44,671,79,combined,True,,0.21230961314351238,0.638128634964078,0.28225806451612906,0.566838220962217
carlstrom_phyllosphere_2019,taxon_panel,0.6,114,33,375,56,140,15,selected_unsupervised,True,PLNNetwork,0.10714285714285714,0.5,0.1935483870967742,0.5003367003367
carlstrom_phyllosphere_2019,taxon_panel,0.6,114,33,375,56,140,15,network_scores,True,,0.09624033632293388,0.3626666666666667,0.15,0.47433821350255057
carlstrom_phyllosphere_2019,taxon_panel,0.6,114,33,375,56,140,15,direct_abundance,True,,0.278941676761096,0.8128,0.41025641025641024,0.5703203358976555
carlstrom_phyllosphere_2019,taxon_panel,0.6,114,33,375,56,140,15,combined,True,,0.25022061961112624,0.7786666666666666,0.38095238095238093,0.5459779862189581
carlstrom_phyllosphere_2019,distributed_pairs,0.6,114,33,375,47,614,76,selected_unsupervised,True,Poisson GLMNet,0.13646755468017435,0.5092692232439835,0.22028985507246376,0.481144781144781
carlstrom_phyllosphere_2019,distributed_pairs,0.6,114,33,375,47,614,76,network_scores,True,,0.15392358711586746,0.5417726472314616,0.22540983606557377,0.471702300670755
carlstrom_phyllosphere_2019,distributed_pairs,0.6,114,33,375,47,614,76,direct_abundance,True,,0.23647994718425996,0.6979553903345724,0.3069306930693069,0.5726464480875767
carlstrom_phyllosphere_2019,distributed_pairs,0.6,114,33,375,47,614,76,combined,True,,0.30598863570065554,0.6938710624144003,0.3076923076923077,0.5515796942695357
carlstrom_phyllosphere_2019,taxon_panel,0.6,115,33,275,18,195,38,selected_unsupervised,True,Poisson GLMNet,0.19487179487179487,0.48089171974522293,0.0,0.962962962962963
carlstrom_phyllosphere_2019,taxon_panel,0.6,115,33,275,18,195,38,network_scores,True,,0.1623259864090972,0.4177003017096882,0.14583333333333334,0.53017990926867
carlstrom_phyllosphere_2019,taxon_panel,0.6,115,33,275,18,195,38,direct_abundance,True,,0.202939948840902,0.5295005028494804,0.23655913978494625,0.6250918117547918
carlstrom_phyllosphere_2019,taxon_panel,0.6,115,33,275,18,195,38,combined,True,,0.19135851768036855,0.5124036205162588,0.10666666666666667,0.6602150454254446
carlstrom_phyllosphere_2019,distributed_pairs,0.6,115,33,275,26,714,97,selected_unsupervised,True,Poisson GLMNet,0.1542107049005169,0.5244866246720914,0.23921085080147966,0.481144781144781
carlstrom_phyllosphere_2019,distributed_pairs,0.6,115,33,275,26,714,97,network_scores,True,,0.1656611292459121,0.5486975555147121,0.16279069767441862,0.5528629933733766
carlstrom_phyllosphere_2019,distributed_pairs,0.6,115,33,275,26,714,97,direct_abundance,True,,0.263728474399826,0.7052081070694581,0.2895927601809955,0.5754524638310482
carlstrom_phyllosphere_2019,distributed_pairs,0.6,115,33,275,26,714,97,combined,True,,0.2891330456005047,0.7036040702434461,0.28346456692913385,0.5643476966982327
carlstrom_phyllosphere_2019,taxon_panel,0.6,116,33,318,52,176,14,selected_unsupervised,True,Poisson GLMNet,0.09767316017316018,0.5262345679012346,0.14736842105263157,0.481144781144781
carlstrom_phyllosphere_2019,taxon_panel,0.6,116,33,318,52,176,14,network_scores,True,,0.17285474291917893,0.49823633156966496,0.1437908496732026,0.48889423014416894
carlstrom_phyllosphere_2019,taxon_panel,0.6,116,33,318,52,176,14,direct_abundance,True,,0.22557855736763532,0.724426807760141,0.25925925925925924,0.5615417561534076
carlstrom_phyllosphere_2019,taxon_panel,0.6,116,33,318,52,176,14,combined,True,,0.19907569488534682,0.7358906525573192,0.2545454545454545,0.554148691427052
carlstrom_phyllosphere_2019,distributed_pairs,0.6,116,33,318,31,671,92,selected_unsupervised,True,Poisson GLMNet,0.15031367955506358,0.5158444094015169,0.24115334207077327,0.481144781144781
carlstrom_phyllosphere_2019,distributed_pairs,0.6,116,33,318,31,671,92,network_scores,True,,0.18598932273802202,0.5516257415333784,0.2198581560283688,0.5115422643629768
carlstrom_phyllosphere_2019,distributed_pairs,0.6,116,33,318,31,671,92,direct_abundance,True,,0.21797447749362003,0.6763723060749418,0.26519337016574585,0.5914857721301436
carlstrom_phyllosphere_2019,distributed_pairs,0.6,116,33,318,31,671,92,combined,True,,0.24963078242098616,0.6766726740256815,0.17518248175182483,0.6493384486365443
carlstrom_phyllosphere_2019,taxon_panel,0.6,117,33,338,29,165,32,selected_unsupervised,True,Mean rank,0.17711776854254963,0.44854323308270677,0.11320754716981132,0.6241301907968574
carlstrom_phyllosphere_2019,taxon_panel,0.6,117,33,338,29,165,32,network_scores,True,,0.17711776854254963,0.44854323308270677,0.11320754716981132,0.4972376363282098
carlstrom_phyllosphere_2019,taxon_panel,0.6,117,33,338,29,165,32,direct_abundance,True,,0.3498563325190176,0.65625,0.2413793103448276,0.5959595432221887
carlstrom_phyllosphere_2019,taxon_panel,0.6,117,33,338,29,165,32,combined,True,,0.33889908131974766,0.6604793233082706,0.2857142857142857,0.5933432905953685
carlstrom_phyllosphere_2019,distributed_pairs,0.6,117,33,338,53,651,70,selected_unsupervised,True,Poisson GLMNet,0.10992776243079422,0.5176419965576592,0.1941747572815534,0.481144781144781
carlstrom_phyllosphere_2019,distributed_pairs,0.6,117,33,338,53,651,70,network_scores,True,,0.1487370058676167,0.5461519547578066,0.19850187265917604,0.4750984227752461
carlstrom_phyllosphere_2019,distributed_pairs,0.6,117,33,338,53,651,70,direct_abundance,True,,0.1712426467818158,0.6612736660929432,0.2555066079295154,0.5755882504461921
carlstrom_phyllosphere_2019,distributed_pairs,0.6,117,33,338,53,651,70,combined,True,,0.19764370210167748,0.6536267519055815,0.23333333333333334,0.5543664652469231
carlstrom_phyllosphere_2019,taxon_panel,0.6,118,33,338,31,165,26,selected_unsupervised,True,Poisson GLMNet,0.15757575757575756,0.49640287769784175,0.27225130890052357,0.481144781144781
carlstrom_phyllosphere_2019,taxon_panel,0.6,118,33,338,31,165,26,network_scores,True,,0.170315212586462,0.47703375760929717,0.16,0.5073592702822626
carlstrom_phyllosphere_2019,taxon_panel,0.6,118,33,338,31,165,26,direct_abundance,True,,0.3387404424049619,0.6981184283342556,0.37209302325581395,0.5700220243137986
carlstrom_phyllosphere_2019,taxon_panel,0.6,118,33,338,31,165,26,combined,True,,0.32622187092875155,0.7044825677919203,0.4,0.5585344577675967
carlstrom_phyllosphere_2019,distributed_pairs,0.6,118,33,338,47,651,76,selected_unsupervised,True,Poisson GLMNet,0.132645233154571,0.5197940503432495,0.20907840440165062,0.481144781144781
carlstrom_phyllosphere_2019,distributed_pairs,0.6,118,33,338,47,651,76,network_scores,True,,0.17011178105300326,0.572608695652174,0.22362869198312235,0.4890651160770051
carlstrom_phyllosphere_2019,distributed_pairs,0.6,118,33,338,47,651,76,direct_abundance,True,,0.276701295528736,0.7095652173913043,0.28426395939086296,0.5654007789882431
carlstrom_phyllosphere_2019,distributed_pairs,0.6,118,33,338,47,651,76,combined,True,,0.2966344564237986,0.7094965675057208,0.3081232492997199,0.5050236538307761
carlstrom_phyllosphere_2019,taxon_panel,0.6,119,33,297,26,186,25,selected_unsupervised,True,Mean rank,0.11978090888989382,0.42062111801242236,0.1282051282051282,0.5870931537598203
carlstrom_phyllosphere_2019,taxon_panel,0.6,119,33,297,26,186,25,network_scores,True,,0.12898145928549065,0.42385093167701865,0.1282051282051282,0.49650531158238087
carlstrom_phyllosphere_2019,taxon_panel,0.6,119,33,297,26,186,25,direct_abundance,True,,0.18505231744888684,0.6390062111801242,0.16129032258064516,0.569383933708014
carlstrom_phyllosphere_2019,taxon_panel,0.6,119,33,297,26,186,25,combined,True,,0.19952220091592957,0.653913043478261,0.11538461538461539,0.5948518191965078
carlstrom_phyllosphere_2019,distributed_pairs,0.6,119,33,297,44,692,79,selected_unsupervised,True,PLNNetwork,0.11416184971098266,0.5,0.20492866407263294,0.5003367003367
carlstrom_phyllosphere_2019,distributed_pairs,0.6,119,33,297,44,692,79,network_scores,True,,0.13428947207291644,0.5102318954302352,0.1968503937007874,0.49400393929987685
carlstrom_phyllosphere_2019,distributed_pairs,0.6,119,33,297,44,692,79,direct_abundance,True,,0.20977773406671105,0.6972763128007105,0.2781456953642384,0.4881597813772936
carlstrom_phyllosphere_2019,distributed_pairs,0.6,119,33,297,44,692,79,combined,True,,0.21000639696381468,0.6876948809548392,0.2634989200863931,0.4850673650880833
carlstrom_phyllosphere_2019,taxon_panel,0.6,120,33,375,46,140,14,selected_unsupervised,True,PLNNetwork,0.1,0.5,0.18181818181818182,0.5003367003367
carlstrom_phyllosphere_2019,taxon_panel,0.6,120,33,375,46,140,14,network_scores,True,,0.09647020916210275,0.4421768707482993,0.15625,0.520044424169384
carlstrom_phyllosphere_2019,taxon_panel,0.6,120,33,375,46,140,14,direct_abundance,True,,0.22183788276002522,0.649092970521542,0.35294117647058826,0.5586876038653444
carlstrom_phyllosphere_2019,taxon_panel,0.6,120,33,375,46,140,14,combined,True,,0.20515131070716627,0.6298185941043084,0.2564102564102564,0.5321067623187039
carlstrom_phyllosphere_2019,distributed_pairs,0.6,120,33,375,46,614,77,selected_unsupervised,True,Poisson GLMNet,0.14241329736909075,0.5165542092916394,0.22286541244573083,0.481144781144781
carlstrom_phyllosphere_2019,distributed_pairs,0.6,120,33,375,46,614,77,network_scores,True,,0.17342951449240374,0.5379815715011245,0.1951219512195122,0.5141335728574843
carlstrom_phyllosphere_2019,distributed_pairs,0.6,120,33,375,46,614,77,direct_abundance,True,,0.2878019781419516,0.6926165082589664,0.3192488262910798,0.5786432945496802
carlstrom_phyllosphere_2019,distributed_pairs,0.6,120,33,375,46,614,77,combined,True,,0.28181527224686936,0.698348206728095,0.3106796116504854,0.5280560788915323
carlstrom_phyllosphere_2019,taxon_panel,0.6,121,33,375,42,140,23,selected_unsupervised,True,Mean rank,0.12820098075690295,0.3589743589743589,0.08695652173913043,0.5864197530864197
carlstrom_phyllosphere_2019,taxon_panel,0.6,121,33,375,42,140,23,network_scores,True,,0.12684033863919303,0.3534002229654404,0.08571428571428572,0.5019809135223117
carlstrom_phyllosphere_2019,taxon_panel,0.6,121,33,375,42,140,23,direct_abundance,True,,0.23477132679675744,0.597918989223337,0.3146067415730337,0.5639491984058131
carlstrom_phyllosphere_2019,taxon_panel,0.6,121,33,375,42,140,23,combined,True,,0.16360139726389095,0.5187662578966927,0.1016949152542373,0.5914306298939369
carlstrom_phyllosphere_2019,distributed_pairs,0.6,121,33,375,50,614,73,selected_unsupervised,True,SparCC,0.11227894813400843,0.4325070265616692,0.20294599018003273,0.144781144781145
