analysis_set,repeat,budget_fraction,budget_pairs,calibration_pool_pairs,calibration_taxa,test_taxa,test_pairs,test_positives,method,auprc,auroc,model_fitted
schafer_phyllosphere_2022,51,0.0,0,632,76,51,181,7,SPIEC-EASI,0.03867403314917127,0.5,False
schafer_phyllosphere_2022,51,0.2,127,632,76,51,181,7,Supervised combined,0.19891553778962173,0.8620689655172413,True
schafer_phyllosphere_2022,51,0.4,253,632,76,51,181,7,Supervised combined,0.2423165020869388,0.854679802955665,True
schafer_phyllosphere_2022,51,0.6,380,632,76,51,181,7,Supervised combined,0.3120511872352815,0.8481116584564861,True
schafer_phyllosphere_2022,51,0.8,506,632,76,51,181,7,Supervised combined,0.6489050165520753,0.9712643678160919,True
schafer_phyllosphere_2022,52,0.0,0,489,76,51,279,8,PLNNetwork,0.11317204301075268,0.6088560885608857,False
schafer_phyllosphere_2022,52,0.0,0,489,76,51,279,8,Poisson GLMNet,0.02867383512544803,0.4575645756457565,False
schafer_phyllosphere_2022,52,0.0,0,489,76,51,279,8,SparCC,0.1680892976848859,0.9234317343173432,False
schafer_phyllosphere_2022,52,0.0,0,489,76,51,279,8,Mean rank,0.18212556357868176,0.889760147601476,False
schafer_phyllosphere_2022,52,0.0,0,489,76,51,279,8,SPIEC-EASI,0.02867383512544803,0.4981549815498155,False
schafer_phyllosphere_2022,52,0.2,98,489,76,51,279,8,Supervised combined,0.12734398582527004,0.8556273062730627,True
schafer_phyllosphere_2022,52,0.4,196,489,76,51,279,8,Supervised combined,0.1337921193226671,0.8643911439114392,True
schafer_phyllosphere_2022,52,0.6,294,489,76,51,279,8,Supervised combined,0.11378345644738816,0.845940959409594,True
schafer_phyllosphere_2022,52,0.8,392,489,76,51,279,8,Supervised combined,0.13517227564102563,0.8962177121771218,True
schafer_phyllosphere_2022,53,0.0,0,624,76,51,187,1,PLNNetwork,0.25,0.9838709677419355,False
schafer_phyllosphere_2022,53,0.0,0,624,76,51,187,1,Poisson GLMNet,0.0053475935828877,0.4596774193548387,False
schafer_phyllosphere_2022,53,0.0,0,624,76,51,187,1,SparCC,0.0625,0.9193548387096774,False
schafer_phyllosphere_2022,53,0.0,0,624,76,51,187,1,Mean rank,0.09090909090909091,0.946236559139785,False
schafer_phyllosphere_2022,53,0.0,0,624,76,51,187,1,SPIEC-EASI,0.0053475935828877,0.5,False
schafer_phyllosphere_2022,53,0.2,125,624,76,51,187,1,Supervised combined,0.07692307692307693,0.935483870967742,True
schafer_phyllosphere_2022,53,0.4,250,624,76,51,187,1,Supervised combined,0.1111111111111111,0.956989247311828,True
schafer_phyllosphere_2022,53,0.6,375,624,76,51,187,1,Supervised combined,0.06666666666666667,0.9247311827956989,True
schafer_phyllosphere_2022,53,0.8,500,624,76,51,187,1,Supervised combined,0.05555555555555555,0.9086021505376344,True
schafer_phyllosphere_2022,54,0.0,0,493,76,51,277,7,PLNNetwork,0.16920233797490114,0.6973544973544974,False
schafer_phyllosphere_2022,54,0.0,0,493,76,51,277,7,Poisson GLMNet,0.1641002971585746,0.6751322751322751,False
schafer_phyllosphere_2022,54,0.0,0,493,76,51,277,7,SparCC,0.1456943585515014,0.906878306878307,False
schafer_phyllosphere_2022,54,0.0,0,493,76,51,277,7,Mean rank,0.3736109828546803,0.9492063492063492,False
schafer_phyllosphere_2022,54,0.0,0,493,76,51,277,7,SPIEC-EASI,0.02527075812274368,0.4981481481481482,False
schafer_phyllosphere_2022,54,0.2,99,493,76,51,277,7,Supervised combined,0.3998961746860906,0.9661375661375661,True
schafer_phyllosphere_2022,54,0.4,198,493,76,51,277,7,Supervised combined,0.28866934778807485,0.9407407407407408,True
schafer_phyllosphere_2022,54,0.6,296,493,76,51,277,7,Supervised combined,0.3037215787215787,0.9412698412698413,True
schafer_phyllosphere_2022,54,0.8,395,493,76,51,277,7,Supervised combined,0.2703438742268067,0.9502645502645503,True
schafer_phyllosphere_2022,55,0.0,0,433,76,51,314,7,PLNNetwork,0.03951644352008319,0.549092601209865,False
schafer_phyllosphere_2022,55,0.0,0,433,76,51,314,7,Poisson GLMNet,0.022292993630573247,0.46416938110749184,False
schafer_phyllosphere_2022,55,0.0,0,433,76,51,314,7,SparCC,0.11672877846790888,0.9073987901349464,False
schafer_phyllosphere_2022,55,0.0,0,433,76,51,314,7,Mean rank,0.10027681897593566,0.8738948348068869,False
schafer_phyllosphere_2022,55,0.0,0,433,76,51,314,7,SPIEC-EASI,0.022292993630573247,0.498371335504886,False
schafer_phyllosphere_2022,55,0.2,87,433,76,51,314,7,Supervised combined,0.01939776900053204,0.38250348999534667,True
schafer_phyllosphere_2022,55,0.4,174,433,76,51,314,7,Supervised combined,0.024717371943389563,0.5230339692880409,True
schafer_phyllosphere_2022,55,0.6,260,433,76,51,314,7,Supervised combined,0.05949046307538698,0.7584923220102373,True
schafer_phyllosphere_2022,55,0.8,347,433,76,51,314,7,Supervised combined,0.0665339058502317,0.7845509539320614,True
schafer_phyllosphere_2022,56,0.0,0,686,76,51,147,7,PLNNetwork,0.08843537414965986,0.5479591836734693,False
schafer_phyllosphere_2022,56,0.0,0,686,76,51,147,7,Poisson GLMNet,0.4421768707482993,0.8102040816326532,False
schafer_phyllosphere_2022,56,0.0,0,686,76,51,147,7,SparCC,0.22688379158967395,0.8367346938775511,False
schafer_phyllosphere_2022,56,0.0,0,686,76,51,147,7,Mean rank,0.37621861299780746,0.8989795918367347,False
schafer_phyllosphere_2022,56,0.0,0,686,76,51,147,7,SPIEC-EASI,0.047619047619047616,0.5,False
schafer_phyllosphere_2022,56,0.2,138,686,76,51,147,7,Supervised combined,0.10384351631471447,0.7224489795918367,True
schafer_phyllosphere_2022,56,0.4,275,686,76,51,147,7,Supervised combined,0.22831589372190036,0.8061224489795917,True
schafer_phyllosphere_2022,56,0.6,412,686,76,51,147,7,Supervised combined,0.22690853477780473,0.8153061224489796,True
schafer_phyllosphere_2022,56,0.8,549,686,76,51,147,7,Supervised combined,0.3057148625023962,0.8275510204081633,True
schafer_phyllosphere_2022,57,0.0,0,491,76,51,281,16,PLNNetwork,0.14847629888254235,0.6860849056603774,False
schafer_phyllosphere_2022,57,0.0,0,491,76,51,281,16,Poisson GLMNet,0.05963078291814946,0.4813679245283019,False
schafer_phyllosphere_2022,57,0.0,0,491,76,51,281,16,SparCC,0.20896019995146087,0.8584905660377359,False
schafer_phyllosphere_2022,57,0.0,0,491,76,51,281,16,Mean rank,0.25813808636357355,0.8518867924528302,False
schafer_phyllosphere_2022,57,0.0,0,491,76,51,281,16,SPIEC-EASI,0.05693950177935943,0.5,False
schafer_phyllosphere_2022,57,0.2,99,491,76,51,281,16,Supervised combined,0.05693950177935943,0.5,False
schafer_phyllosphere_2022,57,0.4,197,491,76,51,281,16,Supervised combined,0.05608897968022254,0.47783018867924526,True
schafer_phyllosphere_2022,57,0.6,295,491,76,51,281,16,Supervised combined,0.05753726342381114,0.475,True
schafer_phyllosphere_2022,57,0.8,393,491,76,51,281,16,Supervised combined,0.06366157073717717,0.48773584905660383,True
schafer_phyllosphere_2022,58,0.0,0,622,76,51,191,2,PLNNetwork,0.1719022687609075,0.738095238095238,False
schafer_phyllosphere_2022,58,0.0,0,622,76,51,191,2,Poisson GLMNet,0.010471204188481676,0.47619047619047616,False
schafer_phyllosphere_2022,58,0.0,0,622,76,51,191,2,SparCC,0.1380952380952381,0.9497354497354497,False
schafer_phyllosphere_2022,58,0.0,0,622,76,51,191,2,Mean rank,0.3,0.9497354497354498,False
schafer_phyllosphere_2022,58,0.0,0,622,76,51,191,2,SPIEC-EASI,0.010471204188481676,0.5,False
schafer_phyllosphere_2022,58,0.2,125,622,76,51,191,2,Supervised combined,0.18115942028985507,0.8174603174603176,True
schafer_phyllosphere_2022,58,0.4,249,622,76,51,191,2,Supervised combined,0.18306010928961747,0.8386243386243387,True
schafer_phyllosphere_2022,58,0.6,374,622,76,51,191,2,Supervised combined,0.2722222222222222,0.8835978835978837,True
schafer_phyllosphere_2022,58,0.8,498,622,76,51,191,2,Supervised combined,0.5303030303030303,0.917989417989418,True
schafer_phyllosphere_2022,59,0.0,0,496,76,51,274,8,PLNNetwork,0.029197080291970802,0.4736842105263158,False
schafer_phyllosphere_2022,59,0.0,0,496,76,51,274,8,Poisson GLMNet,0.06721411192214112,0.5270206766917293,False
schafer_phyllosphere_2022,59,0.0,0,496,76,51,274,8,SparCC,0.0880549421338895,0.787593984962406,False
schafer_phyllosphere_2022,59,0.0,0,496,76,51,274,8,Mean rank,0.08781313219528472,0.8284774436090225,False
schafer_phyllosphere_2022,59,0.0,0,496,76,51,274,8,SPIEC-EASI,0.029197080291970802,0.5,False
schafer_phyllosphere_2022,59,0.2,100,496,76,51,274,8,Supervised combined,0.13174690839788214,0.8167293233082707,True
schafer_phyllosphere_2022,59,0.4,199,496,76,51,274,8,Supervised combined,0.0452837843883191,0.6480263157894737,True
schafer_phyllosphere_2022,59,0.6,298,496,76,51,274,8,Supervised combined,0.04382222936859722,0.6353383458646616,True
schafer_phyllosphere_2022,59,0.8,397,496,76,51,274,8,Supervised combined,0.038728609715009965,0.5953947368421053,True
schafer_phyllosphere_2022,60,0.0,0,500,76,51,276,10,PLNNetwork,0.34812020460358056,0.781203007518797,False
schafer_phyllosphere_2022,60,0.0,0,500,76,51,276,10,Poisson GLMNet,0.08260869565217391,0.5293233082706768,False
schafer_phyllosphere_2022,60,0.0,0,500,76,51,276,10,SparCC,0.2589620291367031,0.8943609022556391,False
schafer_phyllosphere_2022,60,0.0,0,500,76,51,276,10,Mean rank,0.37328174373197553,0.9214285714285715,False
schafer_phyllosphere_2022,60,0.0,0,500,76,51,276,10,SPIEC-EASI,0.036231884057971016,0.5,False
schafer_phyllosphere_2022,60,0.2,100,500,76,51,276,10,Supervised combined,0.3437858173572459,0.9169172932330827,True
schafer_phyllosphere_2022,60,0.4,200,500,76,51,276,10,Supervised combined,0.6654045561925996,0.968421052631579,True
schafer_phyllosphere_2022,60,0.6,300,500,76,51,276,10,Supervised combined,0.6266495989076634,0.9714285714285714,True
schafer_phyllosphere_2022,60,0.8,400,500,76,51,276,10,Supervised combined,0.6472752737458619,0.9808270676691729,True
schafer_phyllosphere_2022,61,0.0,0,428,76,51,319,9,PLNNetwork,0.038967258794845,0.5415770609318996,False
schafer_phyllosphere_2022,61,0.0,0,428,76,51,319,9,Poisson GLMNet,0.07470103332172298,0.6193548387096774,False
schafer_phyllosphere_2022,61,0.0,0,428,76,51,319,9,SparCC,0.1413395309948245,0.8594982078853046,False
schafer_phyllosphere_2022,61,0.0,0,428,76,51,319,9,Mean rank,0.14058233598431305,0.8996415770609318,False
schafer_phyllosphere_2022,61,0.0,0,428,76,51,319,9,SPIEC-EASI,0.02821316614420063,0.5,False
schafer_phyllosphere_2022,61,0.2,86,428,76,51,319,9,Supervised combined,0.08467718987333196,0.7111111111111111,True
schafer_phyllosphere_2022,61,0.4,172,428,76,51,319,9,Supervised combined,0.08834179429817013,0.700358422939068,True
schafer_phyllosphere_2022,61,0.6,257,428,76,51,319,9,Supervised combined,0.11177809026478869,0.7089605734767025,True
schafer_phyllosphere_2022,61,0.8,343,428,76,51,319,9,Supervised combined,0.10291297575819963,0.7075268817204301,True
schafer_phyllosphere_2022,62,0.0,0,556,76,51,239,6,PLNNetwork,0.39725708972570895,0.8168812589413448,False
schafer_phyllosphere_2022,62,0.0,0,556,76,51,239,6,Poisson GLMNet,0.3913401800431089,0.722818311874106,False
schafer_phyllosphere_2022,62,0.0,0,556,76,51,239,6,SparCC,0.3317307692307693,0.9663805436337626,False
schafer_phyllosphere_2022,62,0.0,0,556,76,51,239,6,Mean rank,0.5111111111111111,0.9549356223175965,False
schafer_phyllosphere_2022,62,0.0,0,556,76,51,239,6,SPIEC-EASI,0.02510460251046025,0.4978540772532189,False
schafer_phyllosphere_2022,62,0.2,112,556,76,51,239,6,Supervised combined,0.6840277777777777,0.9606580829756796,True
schafer_phyllosphere_2022,62,0.4,223,556,76,51,239,6,Supervised combined,0.6471929824561403,0.9556509298998569,True
schafer_phyllosphere_2022,62,0.6,334,556,76,51,239,6,Supervised combined,0.6759259259259259,0.9549356223175967,True
schafer_phyllosphere_2022,62,0.8,445,556,76,51,239,6,Supervised combined,0.5498316498316498,0.9527896995708155,True
schafer_phyllosphere_2022,63,0.0,0,432,76,51,321,10,PLNNetwork,0.17408908315819285,0.727331189710611,False
schafer_phyllosphere_2022,63,0.0,0,432,76,51,321,10,Poisson GLMNet,0.040537383177570094,0.5130225080385853,False
schafer_phyllosphere_2022,63,0.0,0,432,76,51,321,10,SparCC,0.17999402870220463,0.9006430868167203,False
schafer_phyllosphere_2022,63,0.0,0,432,76,51,321,10,Mean rank,0.18585761682519908,0.9131832797427653,False
schafer_phyllosphere_2022,63,0.0,0,432,76,51,321,10,SPIEC-EASI,0.03115264797507788,0.5,False
schafer_phyllosphere_2022,63,0.2,87,432,76,51,321,10,Supervised combined,0.03115264797507788,0.5,False
schafer_phyllosphere_2022,63,0.4,173,432,76,51,321,10,Supervised combined,0.03115264797507788,0.5,False
schafer_phyllosphere_2022,63,0.6,260,432,76,51,321,10,Supervised combined,0.16838559405451234,0.7430868167202573,True
schafer_phyllosphere_2022,63,0.8,346,432,76,51,321,10,Supervised combined,0.22758994607224348,0.8836012861736334,True
schafer_phyllosphere_2022,64,0.0,0,491,76,51,282,8,PLNNetwork,0.1671099290780142,0.614507299270073,False
schafer_phyllosphere_2022,64,0.0,0,491,76,51,282,8,Poisson GLMNet,0.35362918856059955,0.7734945255474451,False
schafer_phyllosphere_2022,64,0.0,0,491,76,51,282,8,SparCC,0.144374584574681,0.9032846715328466,False
schafer_phyllosphere_2022,64,0.0,0,491,76,51,282,8,Mean rank,0.44221512183468703,0.9229014598540146,False
schafer_phyllosphere_2022,64,0.0,0,491,76,51,282,8,SPIEC-EASI,0.028368794326241134,0.5,False
schafer_phyllosphere_2022,64,0.2,99,491,76,51,282,8,Supervised combined,0.19787483540938366,0.7468065693430657,True
schafer_phyllosphere_2022,64,0.4,197,491,76,51,282,8,Supervised combined,0.20368080014969908,0.7427007299270073,True
schafer_phyllosphere_2022,64,0.6,295,491,76,51,282,8,Supervised combined,0.37258751710550575,0.8626824817518248,True
schafer_phyllosphere_2022,64,0.8,393,491,76,51,282,8,Supervised combined,0.3926765610276249,0.886405109489051,True
schafer_phyllosphere_2022,65,0.0,0,550,76,51,239,2,PLNNetwork,0.008368200836820083,0.48523206751054854,False
schafer_phyllosphere_2022,65,0.0,0,550,76,51,239,2,Poisson GLMNet,0.008368200836820083,0.45358649789029537,False
schafer_phyllosphere_2022,65,0.0,0,550,76,51,239,2,SparCC,0.05625,0.8881856540084387,False
schafer_phyllosphere_2022,65,0.0,0,550,76,51,239,2,Mean rank,0.03979511426319937,0.850210970464135,False
schafer_phyllosphere_2022,65,0.0,0,550,76,51,239,2,SPIEC-EASI,0.008368200836820083,0.4978902953586498,False
schafer_phyllosphere_2022,65,0.2,110,550,76,51,239,2,Supervised combined,0.03644501278772379,0.8375527426160339,True
schafer_phyllosphere_2022,65,0.4,220,550,76,51,239,2,Supervised combined,0.03624078624078624,0.8354430379746834,True
schafer_phyllosphere_2022,65,0.6,330,550,76,51,239,2,Supervised combined,0.04034690799396681,0.8523206751054853,True
schafer_phyllosphere_2022,65,0.8,440,550,76,51,239,2,Supervised combined,0.03540100250626566,0.8270042194092826,True
schafer_phyllosphere_2022,66,0.0,0,559,76,51,233,3,PLNNetwork,0.012875536480686695,0.48043478260869565,False
schafer_phyllosphere_2022,66,0.0,0,559,76,51,233,3,Poisson GLMNet,0.05620273860617208,0.6420289855072464,False
schafer_phyllosphere_2022,66,0.0,0,559,76,51,233,3,SparCC,0.13442460317460317,0.9347826086956522,False
schafer_phyllosphere_2022,66,0.0,0,559,76,51,233,3,Mean rank,0.16269841269841268,0.908695652173913,False
schafer_phyllosphere_2022,66,0.0,0,559,76,51,233,3,SPIEC-EASI,0.012875536480686695,0.49782608695652175,False
schafer_phyllosphere_2022,66,0.2,112,559,76,51,233,3,Supervised combined,0.04219683824946983,0.7275362318840579,True
schafer_phyllosphere_2022,66,0.4,224,559,76,51,233,3,Supervised combined,0.04265068176492568,0.7333333333333334,True
schafer_phyllosphere_2022,66,0.6,336,559,76,51,233,3,Supervised combined,0.07469474969474969,0.7478260869565218,True
schafer_phyllosphere_2022,66,0.8,448,559,76,51,233,3,Supervised combined,0.05173201370384469,0.7304347826086957,True
schafer_phyllosphere_2022,67,0.0,0,551,76,51,238,5,PLNNetwork,0.11680672268907563,0.592274678111588,False
schafer_phyllosphere_2022,67,0.0,0,551,76,51,238,5,Poisson GLMNet,0.07926802299867315,0.7330472103004293,False
schafer_phyllosphere_2022,67,0.0,0,551,76,51,238,5,SparCC,0.15847485847485848,0.9184549356223176,False
schafer_phyllosphere_2022,67,0.0,0,551,76,51,238,5,Mean rank,0.3072997178260336,0.9167381974248926,False
schafer_phyllosphere_2022,67,0.0,0,551,76,51,238,5,SPIEC-EASI,0.02100840336134454,0.4978540772532189,False
schafer_phyllosphere_2022,67,0.2,111,551,76,51,238,5,Supervised combined,0.43200750243054664,0.7785407725321889,True
schafer_phyllosphere_2022,67,0.4,221,551,76,51,238,5,Supervised combined,0.4468025078369906,0.8472103004291845,True
schafer_phyllosphere_2022,67,0.6,331,551,76,51,238,5,Supervised combined,0.464653371320038,0.8721030042918456,True
schafer_phyllosphere_2022,67,0.8,441,551,76,51,238,5,Supervised combined,0.46048134665770135,0.8712446351931331,True
schafer_phyllosphere_2022,68,0.0,0,500,76,51,273,9,PLNNetwork,0.07008547008547009,0.5869107744107744,False
schafer_phyllosphere_2022,68,0.0,0,500,76,51,273,9,Poisson GLMNet,0.23260073260073258,0.6889730639730639,False
schafer_phyllosphere_2022,68,0.0,0,500,76,51,273,9,SparCC,0.19367165936719022,0.8787878787878788,False
schafer_phyllosphere_2022,68,0.0,0,500,76,51,273,9,Mean rank,0.2430790837394611,0.922979797979798,False
schafer_phyllosphere_2022,68,0.0,0,500,76,51,273,9,SPIEC-EASI,0.03296703296703297,0.5,False
schafer_phyllosphere_2022,68,0.2,100,500,76,51,273,9,Supervised combined,0.07447782349877068,0.678030303030303,True
schafer_phyllosphere_2022,68,0.4,200,500,76,51,273,9,Supervised combined,0.060858169941902594,0.6910774410774411,True
schafer_phyllosphere_2022,68,0.6,300,500,76,51,273,9,Supervised combined,0.2046180837926569,0.9255050505050505,True
schafer_phyllosphere_2022,68,0.8,400,500,76,51,273,9,Supervised combined,0.22343657423116625,0.9318181818181818,True
schafer_phyllosphere_2022,69,0.0,0,559,76,51,234,12,PLNNetwork,0.11862026862026862,0.6086711711711712,False
schafer_phyllosphere_2022,69,0.0,0,559,76,51,234,12,Poisson GLMNet,0.05128205128205128,0.47072072072072074,False
schafer_phyllosphere_2022,69,0.0,0,559,76,51,234,12,SparCC,0.16036423929730564,0.8198198198198199,False
schafer_phyllosphere_2022,69,0.0,0,559,76,51,234,12,Mean rank,0.1658315740089139,0.8303303303303303,False
schafer_phyllosphere_2022,69,0.0,0,559,76,51,234,12,SPIEC-EASI,0.05128205128205128,0.5,False
schafer_phyllosphere_2022,69,0.2,112,559,76,51,234,12,Supervised combined,0.14212168115594515,0.7593843843843844,True
schafer_phyllosphere_2022,69,0.4,224,559,76,51,234,12,Supervised combined,0.1460229300341366,0.8108108108108109,True
schafer_phyllosphere_2022,69,0.6,336,559,76,51,234,12,Supervised combined,0.1223591869082045,0.7391141141141142,True
schafer_phyllosphere_2022,69,0.8,448,559,76,51,234,12,Supervised combined,0.1918555618704809,0.8603603603603605,True
schafer_phyllosphere_2022,70,0.0,0,748,76,51,97,1,PLNNetwork,0.010309278350515464,0.4947916666666667,False
schafer_phyllosphere_2022,70,0.0,0,748,76,51,97,1,Poisson GLMNet,0.010309278350515464,0.4895833333333333,False
schafer_phyllosphere_2022,70,0.0,0,748,76,51,97,1,SparCC,0.5,0.9895833333333334,False
schafer_phyllosphere_2022,70,0.0,0,748,76,51,97,1,Mean rank,0.3333333333333333,0.9791666666666666,False
schafer_phyllosphere_2022,70,0.0,0,748,76,51,97,1,SPIEC-EASI,0.010309278350515464,0.5,False
schafer_phyllosphere_2022,70,0.2,150,748,76,51,97,1,Supervised combined,0.1,0.90625,True
schafer_phyllosphere_2022,70,0.4,300,748,76,51,97,1,Supervised combined,0.09090909090909091,0.8958333333333334,True
schafer_phyllosphere_2022,70,0.6,449,748,76,51,97,1,Supervised combined,0.1,0.90625,True
schafer_phyllosphere_2022,70,0.8,599,748,76,51,97,1,Supervised combined,0.09090909090909091,0.8958333333333334,True
schafer_phyllosphere_2022,71,0.0,0,564,76,51,234,7,PLNNetwork,0.2841257948400805,0.8996224040276904,False
schafer_phyllosphere_2022,71,0.0,0,564,76,51,234,7,Poisson GLMNet,0.16849816849816848,0.5544367526746381,False
schafer_phyllosphere_2022,71,0.0,0,564,76,51,234,7,SparCC,0.34790299769153155,0.9408432976714916,False
schafer_phyllosphere_2022,71,0.0,0,564,76,51,234,7,Mean rank,0.3855399502458326,0.9358086847073631,False
schafer_phyllosphere_2022,71,0.0,0,564,76,51,234,7,SPIEC-EASI,0.029914529914529916,0.4977973568281938,False
schafer_phyllosphere_2022,71,0.2,113,564,76,51,234,7,Supervised combined,0.04202568676737886,0.3568281938325991,True
schafer_phyllosphere_2022,71,0.4,226,564,76,51,234,7,Supervised combined,0.029877008792766446,0.46696035242290745,True
schafer_phyllosphere_2022,71,0.6,339,564,76,51,234,7,Supervised combined,0.14292857831391664,0.8508495909376966,True
schafer_phyllosphere_2022,71,0.8,452,564,76,51,234,7,Supervised combined,0.14642291335280308,0.8848332284455632,True
schafer_phyllosphere_2022,72,0.0,0,488,76,51,281,5,PLNNetwork,0.017793594306049824,0.4963768115942029,False
schafer_phyllosphere_2022,72,0.0,0,488,76,51,281,5,Poisson GLMNet,0.10074488870281209,0.7594202898550725,False
schafer_phyllosphere_2022,72,0.0,0,488,76,51,281,5,SparCC,0.0965229570088905,0.9014492753623189,False
schafer_phyllosphere_2022,72,0.0,0,488,76,51,281,5,Mean rank,0.1292436974789916,0.9253623188405797,False
schafer_phyllosphere_2022,72,0.0,0,488,76,51,281,5,SPIEC-EASI,0.017793594306049824,0.49818840579710144,False
schafer_phyllosphere_2022,72,0.2,98,488,76,51,281,5,Supervised combined,0.029049979220880064,0.6115942028985508,True
schafer_phyllosphere_2022,72,0.4,196,488,76,51,281,5,Supervised combined,0.19899519299756063,0.8673913043478261,True
schafer_phyllosphere_2022,72,0.6,293,488,76,51,281,5,Supervised combined,0.23618794326241133,0.9057971014492754,True
schafer_phyllosphere_2022,72,0.8,391,488,76,51,281,5,Supervised combined,0.23253331635684577,0.9173913043478261,True
schafer_phyllosphere_2022,73,0.0,0,497,76,51,278,3,PLNNetwork,0.2369304556354916,0.8175757575757576,False
schafer_phyllosphere_2022,73,0.0,0,497,76,51,278,3,Poisson GLMNet,0.3975365162415522,0.8084848484848484,False
schafer_phyllosphere_2022,73,0.0,0,497,76,51,278,3,SparCC,0.14822510822510823,0.9551515151515152,False
schafer_phyllosphere_2022,73,0.0,0,497,76,51,278,3,Mean rank,0.5,0.9769696969696969,False
schafer_phyllosphere_2022,73,0.0,0,497,76,51,278,3,SPIEC-EASI,0.01079136690647482,0.5,False
schafer_phyllosphere_2022,73,0.2,100,497,76,51,278,3,Supervised combined,0.020389822595704946,0.49696969696969695,True
schafer_phyllosphere_2022,73,0.4,199,497,76,51,278,3,Supervised combined,0.42114695340501795,0.9636363636363636,True
schafer_phyllosphere_2022,73,0.6,299,497,76,51,278,3,Supervised combined,0.681159420289855,0.9199999999999999,True
schafer_phyllosphere_2022,73,0.8,398,497,76,51,278,3,Supervised combined,0.5696400625978091,0.9163636363636363,True
schafer_phyllosphere_2022,74,0.0,0,555,76,51,234,3,PLNNetwork,0.01282051282051282,0.48917748917748916,False
schafer_phyllosphere_2022,74,0.0,0,555,76,51,234,3,Poisson GLMNet,0.47549019607843135,0.9711399711399712,False
schafer_phyllosphere_2022,74,0.0,0,555,76,51,234,3,SparCC,0.08946078431372549,0.911976911976912,False
schafer_phyllosphere_2022,74,0.0,0,555,76,51,234,3,Mean rank,0.49107142857142855,0.974025974025974,False
schafer_phyllosphere_2022,74,0.0,0,555,76,51,234,3,SPIEC-EASI,0.01282051282051282,0.5,False
schafer_phyllosphere_2022,74,0.2,111,555,76,51,234,3,Supervised combined,0.19166666666666668,0.9653679653679654,True
schafer_phyllosphere_2022,74,0.4,222,555,76,51,234,3,Supervised combined,0.41111111111111115,0.9884559884559885,True
schafer_phyllosphere_2022,74,0.6,333,555,76,51,234,3,Supervised combined,0.6388888888888888,0.9956709956709957,True
schafer_phyllosphere_2022,74,0.8,444,555,76,51,234,3,Supervised combined,0.4666666666666667,0.98989898989899,True
schafer_phyllosphere_2022,75,0.0,0,492,76,51,276,11,PLNNetwork,0.32056904448208795,0.76295025728988,False
schafer_phyllosphere_2022,75,0.0,0,492,76,51,276,11,Poisson GLMNet,0.04921889704498399,0.5039451114922813,False
schafer_phyllosphere_2022,75,0.0,0,492,76,51,276,11,SparCC,0.27230193696775895,0.9190394511149229,False
schafer_phyllosphere_2022,75,0.0,0,492,76,51,276,11,Mean rank,0.35170676809016366,0.900171526586621,False
schafer_phyllosphere_2022,75,0.0,0,492,76,51,276,11,SPIEC-EASI,0.03985507246376811,0.4981132075471698,False
schafer_phyllosphere_2022,75,0.2,99,492,76,51,276,11,Supervised combined,0.03985507246376811,0.5,False
schafer_phyllosphere_2022,75,0.4,197,492,76,51,276,11,Supervised combined,0.050144917687596435,0.6000000000000001,True
schafer_phyllosphere_2022,75,0.6,296,492,76,51,276,11,Supervised combined,0.10517904952404057,0.7602058319039451,True
schafer_phyllosphere_2022,75,0.8,394,492,76,51,276,11,Supervised combined,0.09279092399642809,0.7485420240137222,True
schafer_phyllosphere_2022,76,0.0,0,360,76,51,362,9,PLNNetwork,0.1091671782279517,0.6496694995278564,False
schafer_phyllosphere_2022,76,0.0,0,360,76,51,362,9,Poisson GLMNet,0.12448234869965993,0.6820900220333649,False
schafer_phyllosphere_2022,76,0.0,0,360,76,51,362,9,SparCC,0.1261810479748728,0.9011646207113628,False
schafer_phyllosphere_2022,76,0.0,0,360,76,51,362,9,Mean rank,0.23172327853700403,0.934844192634561,False
schafer_phyllosphere_2022,76,0.0,0,360,76,51,362,9,SPIEC-EASI,0.024861878453038673,0.5,False
schafer_phyllosphere_2022,76,0.2,72,360,76,51,362,9,Supervised combined,0.02722786210450727,0.5247088448221593,True
schafer_phyllosphere_2022,76,0.4,144,360,76,51,362,9,Supervised combined,0.20147619319634724,0.8948693736229147,True
schafer_phyllosphere_2022,76,0.6,216,360,76,51,362,9,Supervised combined,0.1884112692764615,0.7916273213723639,True
schafer_phyllosphere_2022,76,0.8,288,360,76,51,362,9,Supervised combined,0.2381114236018776,0.8158640226628895,True
schafer_phyllosphere_2022,77,0.0,0,687,76,51,146,4,PLNNetwork,0.305365296803653,0.7394366197183099,False
schafer_phyllosphere_2022,77,0.0,0,687,76,51,146,4,Poisson GLMNet,0.7321428571428572,0.9859154929577465,False
schafer_phyllosphere_2022,77,0.0,0,687,76,51,146,4,SparCC,0.5178571428571428,0.9841549295774649,False
schafer_phyllosphere_2022,77,0.0,0,687,76,51,146,4,Mean rank,0.7321428571428572,0.9859154929577465,False
schafer_phyllosphere_2022,77,0.0,0,687,76,51,146,4,SPIEC-EASI,0.0273972602739726,0.5,False
schafer_phyllosphere_2022,77,0.2,138,687,76,51,146,4,Supervised combined,0.75,0.9876760563380282,True
schafer_phyllosphere_2022,77,0.4,275,687,76,51,146,4,Supervised combined,0.75,0.9876760563380282,True
