analysis_set,design,taxon_fraction,repeat,calibration_pairs,test_pairs,test_positives,method,auprc,auroc
schafer_phyllosphere_2022,taxon_panel,0.4,23,237,564,19,Poisson GLMNet,0.1166038721160936,0.6026074360212457
schafer_phyllosphere_2022,taxon_panel,0.4,23,237,564,19,SparCC,0.1835567259992224,0.9010140028971512
schafer_phyllosphere_2022,taxon_panel,0.4,23,237,564,19,Mean rank,0.2737263586278522,0.9141477547078706
schafer_phyllosphere_2022,taxon_panel,0.4,23,237,564,19,SPIEC-EASI,0.03368794326241135,0.5
schafer_phyllosphere_2022,distributed_pairs,0.4,23,237,1287,32,PLNNetwork,0.07175216941693643,0.6220866533864541
schafer_phyllosphere_2022,distributed_pairs,0.4,23,237,1287,32,Poisson GLMNet,0.08665643384393384,0.6207918326693227
schafer_phyllosphere_2022,distributed_pairs,0.4,23,237,1287,32,SparCC,0.13023968158410335,0.8932519920318726
schafer_phyllosphere_2022,distributed_pairs,0.4,23,237,1287,32,Mean rank,0.20622902077209626,0.8997260956175299
schafer_phyllosphere_2022,distributed_pairs,0.4,23,237,1287,32,SPIEC-EASI,0.024864024864024864,0.499203187250996
schafer_phyllosphere_2022,taxon_panel,0.4,24,284,486,14,PLNNetwork,0.06608294271692965,0.5848970944309927
schafer_phyllosphere_2022,taxon_panel,0.4,24,284,486,14,Poisson GLMNet,0.11747753422356597,0.6687348668280871
schafer_phyllosphere_2022,taxon_panel,0.4,24,284,486,14,SparCC,0.11090508057997128,0.8303571428571429
schafer_phyllosphere_2022,taxon_panel,0.4,24,284,486,14,Mean rank,0.20374965582238244,0.8777239709443099
schafer_phyllosphere_2022,taxon_panel,0.4,24,284,486,14,SPIEC-EASI,0.02880658436213992,0.5
schafer_phyllosphere_2022,distributed_pairs,0.4,24,284,1240,35,PLNNetwork,0.08927515795859056,0.6268761114404267
schafer_phyllosphere_2022,distributed_pairs,0.4,24,284,1240,35,Poisson GLMNet,0.08256547483485205,0.6203200948429164
schafer_phyllosphere_2022,distributed_pairs,0.4,24,284,1240,35,SparCC,0.14616271066453446,0.8910017783046829
schafer_phyllosphere_2022,distributed_pairs,0.4,24,284,1240,35,Mean rank,0.2504175024622131,0.9017664493183166
schafer_phyllosphere_2022,distributed_pairs,0.4,24,284,1240,35,SPIEC-EASI,0.028225806451612902,0.4991701244813278
schafer_phyllosphere_2022,taxon_panel,0.4,25,239,545,12,PLNNetwork,0.07307069885367892,0.6407129455909943
schafer_phyllosphere_2022,taxon_panel,0.4,25,239,545,12,Poisson GLMNet,0.03386088936547652,0.5358036272670419
schafer_phyllosphere_2022,taxon_panel,0.4,25,239,545,12,SparCC,0.08565970790187442,0.8478736710444028
schafer_phyllosphere_2022,taxon_panel,0.4,25,239,545,12,Mean rank,0.16873697900565346,0.8467792370231395
schafer_phyllosphere_2022,taxon_panel,0.4,25,239,545,12,SPIEC-EASI,0.022018348623853212,0.5
schafer_phyllosphere_2022,distributed_pairs,0.4,25,239,1285,32,PLNNetwork,0.06424650228267323,0.6201616121308858
schafer_phyllosphere_2022,distributed_pairs,0.4,25,239,1285,32,Poisson GLMNet,0.08531716202974787,0.6352628691141261
schafer_phyllosphere_2022,distributed_pairs,0.4,25,239,1285,32,SparCC,0.12512073664049797,0.8889415403032722
schafer_phyllosphere_2022,distributed_pairs,0.4,25,239,1285,32,Mean rank,0.20243863071473334,0.9066490422984836
schafer_phyllosphere_2022,distributed_pairs,0.4,25,239,1285,32,SPIEC-EASI,0.024902723735408562,0.4992019154030327
schafer_phyllosphere_2022,taxon_panel,0.4,26,371,348,12,PLNNetwork,0.11743295019157088,0.6438492063492063
schafer_phyllosphere_2022,taxon_panel,0.4,26,371,348,12,Poisson GLMNet,0.11494252873563218,0.5293898809523809
schafer_phyllosphere_2022,taxon_panel,0.4,26,371,348,12,SparCC,0.21884351499877092,0.8792162698412699
schafer_phyllosphere_2022,taxon_panel,0.4,26,371,348,12,Mean rank,0.24297985956834836,0.8913690476190477
schafer_phyllosphere_2022,taxon_panel,0.4,26,371,348,12,SPIEC-EASI,0.034482758620689655,0.5
schafer_phyllosphere_2022,distributed_pairs,0.4,26,371,1153,32,PLNNetwork,0.09758657552160871,0.6394959857270295
schafer_phyllosphere_2022,distributed_pairs,0.4,26,371,1153,32,Poisson GLMNet,0.087647557227811,0.6198985280999108
schafer_phyllosphere_2022,distributed_pairs,0.4,26,371,1153,32,SparCC,0.13974347269775314,0.8846454058876004
schafer_phyllosphere_2022,distributed_pairs,0.4,26,371,1153,32,Mean rank,0.24471465854698318,0.9031835414808206
schafer_phyllosphere_2022,distributed_pairs,0.4,26,371,1153,32,SPIEC-EASI,0.027753686036426712,0.5
schafer_phyllosphere_2022,taxon_panel,0.4,27,322,425,8,PLNNetwork,0.0645244461420932,0.6614208633093525
schafer_phyllosphere_2022,taxon_panel,0.4,27,322,425,8,Poisson GLMNet,0.07824197860962567,0.6492805755395683
schafer_phyllosphere_2022,taxon_panel,0.4,27,322,425,8,SparCC,0.15001081522112164,0.8633093525179856
schafer_phyllosphere_2022,taxon_panel,0.4,27,322,425,8,Mean rank,0.16357690826785073,0.9286570743405276
schafer_phyllosphere_2022,taxon_panel,0.4,27,322,425,8,SPIEC-EASI,0.018823529411764704,0.5
schafer_phyllosphere_2022,distributed_pairs,0.4,27,322,1202,32,PLNNetwork,0.09367332058092202,0.638888888888889
schafer_phyllosphere_2022,distributed_pairs,0.4,27,322,1202,32,Poisson GLMNet,0.09734397186973945,0.6372195512820512
schafer_phyllosphere_2022,distributed_pairs,0.4,27,322,1202,32,SparCC,0.14175142180789235,0.8964209401709402
schafer_phyllosphere_2022,distributed_pairs,0.4,27,322,1202,32,Mean rank,0.26682256124875614,0.9150373931623931
schafer_phyllosphere_2022,distributed_pairs,0.4,27,322,1202,32,SPIEC-EASI,0.026622296173044926,0.49914529914529915
schafer_phyllosphere_2022,taxon_panel,0.4,28,190,624,18,PLNNetwork,0.0571556439203498,0.5897506417308398
schafer_phyllosphere_2022,taxon_panel,0.4,28,190,624,18,Poisson GLMNet,0.18158436213991772,0.610056839017235
schafer_phyllosphere_2022,taxon_panel,0.4,28,190,624,18,SparCC,0.16237357795712248,0.9255592225889255
schafer_phyllosphere_2022,taxon_panel,0.4,28,190,624,18,Mean rank,0.19118040532026276,0.9207920792079208
schafer_phyllosphere_2022,taxon_panel,0.4,28,190,624,18,SPIEC-EASI,0.028846153846153848,0.49834983498349833
schafer_phyllosphere_2022,distributed_pairs,0.4,28,190,1334,30,PLNNetwork,0.06299434423900635,0.5990797546012271
schafer_phyllosphere_2022,distributed_pairs,0.4,28,190,1334,30,Poisson GLMNet,0.07741593004402775,0.6467407975460123
schafer_phyllosphere_2022,distributed_pairs,0.4,28,190,1334,30,SparCC,0.11359037026588305,0.8857617586912065
schafer_phyllosphere_2022,distributed_pairs,0.4,28,190,1334,30,Mean rank,0.2023239462933939,0.8980572597137014
schafer_phyllosphere_2022,distributed_pairs,0.4,28,190,1334,30,SPIEC-EASI,0.022488755622188907,0.49923312883435583
schafer_phyllosphere_2022,taxon_panel,0.4,29,193,618,13,PLNNetwork,0.0736622429540762,0.6335664335664336
schafer_phyllosphere_2022,taxon_panel,0.4,29,193,618,13,Poisson GLMNet,0.032931146523379536,0.5656706929434203
schafer_phyllosphere_2022,taxon_panel,0.4,29,193,618,13,SparCC,0.09236704071092536,0.8743801652892561
schafer_phyllosphere_2022,taxon_panel,0.4,29,193,618,13,Mean rank,0.17155943039092852,0.8869675778766688
schafer_phyllosphere_2022,taxon_panel,0.4,29,193,618,13,SPIEC-EASI,0.021035598705501618,0.4991735537190083
schafer_phyllosphere_2022,distributed_pairs,0.4,29,193,1331,36,PLNNetwork,0.08473914607388636,0.634984984984985
schafer_phyllosphere_2022,distributed_pairs,0.4,29,193,1331,36,Poisson GLMNet,0.09605470716940842,0.6435649935649936
schafer_phyllosphere_2022,distributed_pairs,0.4,29,193,1331,36,SparCC,0.13966073892922298,0.8895323895323896
schafer_phyllosphere_2022,distributed_pairs,0.4,29,193,1331,36,Mean rank,0.24689840962426587,0.9082797082797083
schafer_phyllosphere_2022,distributed_pairs,0.4,29,193,1331,36,SPIEC-EASI,0.027047332832456798,0.49922779922779925
schafer_phyllosphere_2022,taxon_panel,0.4,30,142,693,15,PLNNetwork,0.09834641630038049,0.6507374631268436
schafer_phyllosphere_2022,taxon_panel,0.4,30,142,693,15,Poisson GLMNet,0.02945693872523141,0.5411012782694198
schafer_phyllosphere_2022,taxon_panel,0.4,30,142,693,15,SparCC,0.08956341402452084,0.8703048180924287
schafer_phyllosphere_2022,taxon_panel,0.4,30,142,693,15,Mean rank,0.22136158095966815,0.8696165191740413
schafer_phyllosphere_2022,taxon_panel,0.4,30,142,693,15,SPIEC-EASI,0.021645021645021644,0.49926253687315636
schafer_phyllosphere_2022,distributed_pairs,0.4,30,142,1382,35,PLNNetwork,0.07592285486930928,0.6250715876551066
schafer_phyllosphere_2022,distributed_pairs,0.4,30,142,1382,35,Poisson GLMNet,0.09273945057133035,0.6493371513416056
schafer_phyllosphere_2022,distributed_pairs,0.4,30,142,1382,35,SparCC,0.1307720489507745,0.8862869869551384
schafer_phyllosphere_2022,distributed_pairs,0.4,30,142,1382,35,Mean rank,0.23529928469966663,0.9042952593063952
schafer_phyllosphere_2022,distributed_pairs,0.4,30,142,1382,35,SPIEC-EASI,0.02532561505065123,0.49925760950259834
schafer_phyllosphere_2022,taxon_panel,0.4,31,184,630,14,PLNNetwork,0.09793083900226757,0.6273191094619666
schafer_phyllosphere_2022,taxon_panel,0.4,31,184,630,14,Poisson GLMNet,0.10275608249679458,0.7052991651205937
schafer_phyllosphere_2022,taxon_panel,0.4,31,184,630,14,SparCC,0.10076538947420018,0.8941326530612244
schafer_phyllosphere_2022,taxon_panel,0.4,31,184,630,14,Mean rank,0.28429428840469473,0.9182513914656771
schafer_phyllosphere_2022,taxon_panel,0.4,31,184,630,14,SPIEC-EASI,0.022222222222222223,0.49837662337662336
schafer_phyllosphere_2022,distributed_pairs,0.4,31,184,1340,35,PLNNetwork,0.08011439478911692,0.6261412151067324
schafer_phyllosphere_2022,distributed_pairs,0.4,31,184,1340,35,Poisson GLMNet,0.09520981669677381,0.6376464148877943
schafer_phyllosphere_2022,distributed_pairs,0.4,31,184,1340,35,SparCC,0.13041702432879607,0.8878598795840176
schafer_phyllosphere_2022,distributed_pairs,0.4,31,184,1340,35,Mean rank,0.24501192953912757,0.9051122058018609
schafer_phyllosphere_2022,distributed_pairs,0.4,31,184,1340,35,SPIEC-EASI,0.026119402985074626,0.4992337164750958
schafer_phyllosphere_2022,taxon_panel,0.4,32,146,687,11,PLNNetwork,0.05870365613494306,0.6187466379774073
schafer_phyllosphere_2022,taxon_panel,0.4,32,146,687,11,Poisson GLMNet,0.03961558819637422,0.5619956966110813
schafer_phyllosphere_2022,taxon_panel,0.4,32,146,687,11,SparCC,0.06718968085506442,0.8262506724045184
schafer_phyllosphere_2022,taxon_panel,0.4,32,146,687,11,Mean rank,0.15103362130944975,0.8596019365250136
schafer_phyllosphere_2022,taxon_panel,0.4,32,146,687,11,SPIEC-EASI,0.01601164483260553,0.4992603550295858
schafer_phyllosphere_2022,distributed_pairs,0.4,32,146,1378,33,PLNNetwork,0.06800087499440045,0.6033457249070633
schafer_phyllosphere_2022,distributed_pairs,0.4,32,146,1378,33,Poisson GLMNet,0.09231378194705543,0.661619916638504
schafer_phyllosphere_2022,distributed_pairs,0.4,32,146,1378,33,SparCC,0.1288739671212824,0.891968007209643
schafer_phyllosphere_2022,distributed_pairs,0.4,32,146,1378,33,Mean rank,0.2369973883760786,0.9093387405655063
schafer_phyllosphere_2022,distributed_pairs,0.4,32,146,1378,33,SPIEC-EASI,0.023947750362844702,0.49925650557620815
schafer_phyllosphere_2022,taxon_panel,0.4,33,193,624,17,PLNNetwork,0.03792735042735043,0.5436088768291502
schafer_phyllosphere_2022,taxon_panel,0.4,33,193,624,17,Poisson GLMNet,0.1832172097352363,0.6760344994670026
schafer_phyllosphere_2022,taxon_panel,0.4,33,193,624,17,SparCC,0.1354370035726418,0.8785735051846109
schafer_phyllosphere_2022,taxon_panel,0.4,33,193,624,17,Mean rank,0.16921531782314364,0.9190813063281326
schafer_phyllosphere_2022,taxon_panel,0.4,33,193,624,17,SPIEC-EASI,0.027243589743589744,0.5
schafer_phyllosphere_2022,distributed_pairs,0.4,33,193,1331,33,PLNNetwork,0.07508182294054853,0.6194144838212634
schafer_phyllosphere_2022,distributed_pairs,0.4,33,193,1331,33,Poisson GLMNet,0.092858305274303,0.6472661904094879
schafer_phyllosphere_2022,distributed_pairs,0.4,33,193,1331,33,SparCC,0.13462282796718994,0.8955736097492647
schafer_phyllosphere_2022,distributed_pairs,0.4,33,193,1331,33,Mean rank,0.24792762351268663,0.9065462016155391
schafer_phyllosphere_2022,distributed_pairs,0.4,33,193,1331,33,SPIEC-EASI,0.024793388429752067,0.49922958397534667
schafer_phyllosphere_2022,taxon_panel,0.4,34,233,560,11,PLNNetwork,0.06910173160173161,0.5709554562013579
schafer_phyllosphere_2022,taxon_panel,0.4,34,233,560,11,Poisson GLMNet,0.15186188975714665,0.8220731909256499
schafer_phyllosphere_2022,taxon_panel,0.4,34,233,560,11,SparCC,0.12792903914029458,0.8832588176850472
schafer_phyllosphere_2022,taxon_panel,0.4,34,233,560,11,Mean rank,0.30562381131478267,0.9196886901804934
schafer_phyllosphere_2022,taxon_panel,0.4,34,233,560,11,SPIEC-EASI,0.019642857142857142,0.4990892531876138
schafer_phyllosphere_2022,distributed_pairs,0.4,34,233,1291,28,PLNNetwork,0.05535245008158138,0.6076942653545978
schafer_phyllosphere_2022,distributed_pairs,0.4,34,233,1291,28,Poisson GLMNet,0.04995952254716581,0.6014308336161068
schafer_phyllosphere_2022,distributed_pairs,0.4,34,233,1291,28,SparCC,0.10722620831078863,0.8897183576518493
schafer_phyllosphere_2022,distributed_pairs,0.4,34,233,1291,28,Mean rank,0.1572680701316046,0.8921219319081553
schafer_phyllosphere_2022,distributed_pairs,0.4,34,233,1291,28,SPIEC-EASI,0.021688613477924088,0.4996041171813143
schafer_phyllosphere_2022,taxon_panel,0.4,35,99,757,19,PLNNetwork,0.14650784388262456,0.6949793182142349
schafer_phyllosphere_2022,taxon_panel,0.4,35,99,757,19,Poisson GLMNet,0.07041195329687866,0.5875053487376979
schafer_phyllosphere_2022,taxon_panel,0.4,35,99,757,19,SparCC,0.14829103166153657,0.9139922978177151
schafer_phyllosphere_2022,taxon_panel,0.4,35,99,757,19,Mean rank,0.3115765567064933,0.9055769505063471
schafer_phyllosphere_2022,taxon_panel,0.4,35,99,757,19,SPIEC-EASI,0.02509907529722589,0.4993224932249323
schafer_phyllosphere_2022,distributed_pairs,0.4,35,99,1425,35,PLNNetwork,0.08659057317620102,0.6410071942446043
schafer_phyllosphere_2022,distributed_pairs,0.4,35,99,1425,35,Poisson GLMNet,0.08885584629210957,0.6491058581706063
schafer_phyllosphere_2022,distributed_pairs,0.4,35,99,1425,35,SparCC,0.13334585445776723,0.8910585817060637
schafer_phyllosphere_2022,distributed_pairs,0.4,35,99,1425,35,Mean rank,0.24454654309416138,0.9110585817060637
schafer_phyllosphere_2022,distributed_pairs,0.4,35,99,1425,35,SPIEC-EASI,0.02456140350877193,0.49928057553956834
schafer_phyllosphere_2022,taxon_panel,0.4,36,190,624,14,PLNNetwork,0.05605656248513391,0.6220140515222482
schafer_phyllosphere_2022,taxon_panel,0.4,36,190,624,14,Poisson GLMNet,0.059883568812140235,0.5783372365339577
schafer_phyllosphere_2022,taxon_panel,0.4,36,190,624,14,SparCC,0.07613986618484554,0.8468384074941452
schafer_phyllosphere_2022,taxon_panel,0.4,36,190,624,14,Mean rank,0.11453866160853121,0.8864168618266979
schafer_phyllosphere_2022,taxon_panel,0.4,36,190,624,14,SPIEC-EASI,0.022435897435897436,0.49918032786885247
schafer_phyllosphere_2022,distributed_pairs,0.4,36,190,1334,31,PLNNetwork,0.09640100890883943,0.660485727725101
schafer_phyllosphere_2022,distributed_pairs,0.4,36,190,1334,31,Poisson GLMNet,0.07259803937601719,0.6220756071596564
schafer_phyllosphere_2022,distributed_pairs,0.4,36,190,1334,31,SparCC,0.13272021916122817,0.9165697026712549
schafer_phyllosphere_2022,distributed_pairs,0.4,36,190,1334,31,Mean rank,0.2535793692565509,0.9230064615156092
schafer_phyllosphere_2022,distributed_pairs,0.4,36,190,1334,31,SPIEC-EASI,0.023238380809595203,0.49923254029163466
schafer_phyllosphere_2022,taxon_panel,0.4,37,238,561,16,PLNNetwork,0.14708800186741364,0.6428899082568807
schafer_phyllosphere_2022,taxon_panel,0.4,37,238,561,16,Poisson GLMNet,0.14787846956964604,0.590940366972477
schafer_phyllosphere_2022,taxon_panel,0.4,37,238,561,16,SparCC,0.15168658587916495,0.8981651376146789
schafer_phyllosphere_2022,taxon_panel,0.4,37,238,561,16,Mean rank,0.28676262798384505,0.9014908256880734
schafer_phyllosphere_2022,taxon_panel,0.4,37,238,561,16,SPIEC-EASI,0.0285204991087344,0.5
schafer_phyllosphere_2022,distributed_pairs,0.4,37,238,1286,31,PLNNetwork,0.07567909593029044,0.6272972625626526
schafer_phyllosphere_2022,distributed_pairs,0.4,37,238,1286,31,Poisson GLMNet,0.1008998823050259,0.6738208456496595
schafer_phyllosphere_2022,distributed_pairs,0.4,37,238,1286,31,SparCC,0.1283333898765648,0.8848734095874566
schafer_phyllosphere_2022,distributed_pairs,0.4,37,238,1286,31,Mean rank,0.25085689324513877,0.9095231975324509
schafer_phyllosphere_2022,distributed_pairs,0.4,37,238,1286,31,SPIEC-EASI,0.02410575427682737,0.499601593625498
schafer_phyllosphere_2022,taxon_panel,0.4,38,278,495,15,PLNNetwork,0.11726245976245976,0.6513888888888888
schafer_phyllosphere_2022,taxon_panel,0.4,38,278,495,15,Poisson GLMNet,0.04091464091464092,0.5272916666666667
schafer_phyllosphere_2022,taxon_panel,0.4,38,278,495,15,SparCC,0.1420654502956875,0.8643055555555555
schafer_phyllosphere_2022,taxon_panel,0.4,38,278,495,15,Mean rank,0.2000913990203629,0.867361111111111
schafer_phyllosphere_2022,taxon_panel,0.4,38,278,495,15,SPIEC-EASI,0.030303030303030304,0.5
schafer_phyllosphere_2022,distributed_pairs,0.4,38,278,1246,28,PLNNetwork,0.08724450069410077,0.6445724841660802
schafer_phyllosphere_2022,distributed_pairs,0.4,38,278,1246,28,Poisson GLMNet,0.09626230405052646,0.6779556650246306
schafer_phyllosphere_2022,distributed_pairs,0.4,38,278,1246,28,SparCC,0.11615561575740138,0.8855852685901947
schafer_phyllosphere_2022,distributed_pairs,0.4,38,278,1246,28,Mean rank,0.2643692781678795,0.9203026038001407
schafer_phyllosphere_2022,distributed_pairs,0.4,38,278,1246,28,SPIEC-EASI,0.02247191011235955,0.4995894909688013
schafer_phyllosphere_2022,taxon_panel,0.4,39,363,351,11,PLNNetwork,0.06135531135531135,0.5780748663101605
schafer_phyllosphere_2022,taxon_panel,0.4,39,363,351,11,Poisson GLMNet,0.1137011137011137,0.6042780748663102
schafer_phyllosphere_2022,taxon_panel,0.4,39,363,351,11,SparCC,0.1025828664963756,0.8037433155080214
schafer_phyllosphere_2022,taxon_panel,0.4,39,363,351,11,Mean rank,0.14893585015803212,0.863903743315508
schafer_phyllosphere_2022,taxon_panel,0.4,39,363,351,11,SPIEC-EASI,0.03133903133903134,0.5
schafer_phyllosphere_2022,distributed_pairs,0.4,39,363,1161,22,PLNNetwork,0.08891741620887969,0.6856093862239605
schafer_phyllosphere_2022,distributed_pairs,0.4,39,363,1161,22,Poisson GLMNet,0.07327969290846226,0.6475776199217815
schafer_phyllosphere_2022,distributed_pairs,0.4,39,363,1161,22,SparCC,0.12316717518143545,0.8720967355734695
schafer_phyllosphere_2022,distributed_pairs,0.4,39,363,1161,22,Mean rank,0.2250719267806221,0.9090510016761114
schafer_phyllosphere_2022,distributed_pairs,0.4,39,363,1161,22,SPIEC-EASI,0.018949181739879414,0.5
schafer_phyllosphere_2022,taxon_panel,0.4,40,325,424,11,PLNNetwork,0.05661426909282827,0.6097292537970505
schafer_phyllosphere_2022,taxon_panel,0.4,40,325,424,11,Poisson GLMNet,0.09553546796256916,0.6790666960158486
schafer_phyllosphere_2022,taxon_panel,0.4,40,325,424,11,SparCC,0.25436845217889925,0.9458507594100815
schafer_phyllosphere_2022,taxon_panel,0.4,40,325,424,11,Mean rank,0.1890381479253459,0.926700418225842
schafer_phyllosphere_2022,taxon_panel,0.4,40,325,424,11,SPIEC-EASI,0.025943396226415096,0.5
schafer_phyllosphere_2022,distributed_pairs,0.4,40,325,1199,29,PLNNetwork,0.08213302256175316,0.6358679634541703
schafer_phyllosphere_2022,distributed_pairs,0.4,40,325,1199,29,Poisson GLMNet,0.09017245998715603,0.6517536103743
schafer_phyllosphere_2022,distributed_pairs,0.4,40,325,1199,29,SparCC,0.14573594940243217,0.9125257883878575
schafer_phyllosphere_2022,distributed_pairs,0.4,40,325,1199,29,Mean rank,0.22528062696446946,0.9167992926613616
schafer_phyllosphere_2022,distributed_pairs,0.4,40,325,1199,29,SPIEC-EASI,0.02418682235195997,0.4995726495726496
schafer_phyllosphere_2022,taxon_panel,0.4,41,274,500,13,PLNNetwork,0.10404826546003018,0.640341178328858
schafer_phyllosphere_2022,taxon_panel,0.4,41,274,500,13,Poisson GLMNet,0.13886263736263738,0.6901753277523298
schafer_phyllosphere_2022,taxon_panel,0.4,41,274,500,13,SparCC,0.1405194147971454,0.8786921497393777
schafer_phyllosphere_2022,taxon_panel,0.4,41,274,500,13,Mean rank,0.3143270160395835,0.9312904754383194
