analysis_set,repeat,fold,budget_label,budget_pairs,training_positives,training_neutrals,test_pairs,test_positives,selected_setting,supervised_auprc,onenet_auprc,auprc_difference,supervised_auroc,onenet_auroc
butyrate_assembly_2021,9,4,10,10,8,2,21,15,lambda=10,0.6981282443047149,0.7647837542574384,-0.06665550995272351,0.4444444444444445,0.46111111111111114
butyrate_assembly_2021,9,4,20,20,13,7,21,15,lambda=1,0.7232437116260646,0.7647837542574384,-0.041540042631373786,0.6111111111111112,0.46111111111111114
butyrate_assembly_2021,9,4,50,50,35,15,21,15,lambda=1,0.7533047616871147,0.7647837542574384,-0.011478992570323698,0.6555555555555556,0.46111111111111114
butyrate_assembly_2021,9,4,maximum,83,61,22,21,15,lambda=1,0.7669158727982257,0.7647837542574384,0.00213211854078732,0.6777777777777778,0.46111111111111114
butyrate_assembly_2021,9,5,10,10,7,3,20,15,lambda=10,0.8295923901806255,0.8357952069716774,-0.006202816791051946,0.76,0.58
butyrate_assembly_2021,9,5,20,20,13,7,20,15,lambda=1,0.8060983151695226,0.8357952069716774,-0.029696891802154846,0.4666666666666667,0.58
butyrate_assembly_2021,9,5,50,50,36,14,20,15,lambda=1,0.8743873068795669,0.8357952069716774,0.03859209990788948,0.6666666666666666,0.58
butyrate_assembly_2021,9,5,maximum,84,61,23,20,15,lambda=0.1,0.8255021938845467,0.8357952069716774,-0.010293013087130709,0.5733333333333334,0.58
butyrate_assembly_2021,10,1,10,10,8,2,21,16,lambda=10,0.7461317191580349,0.7351345246493273,0.01099719450870762,0.45,0.41875
butyrate_assembly_2021,10,1,20,20,15,5,21,16,lambda=1,0.8457292570368229,0.7351345246493273,0.11059473238749562,0.5625,0.41875
butyrate_assembly_2021,10,1,50,50,35,15,21,16,lambda=0.1,0.8083065474150033,0.7351345246493273,0.07317202276567603,0.5874999999999999,0.41875
butyrate_assembly_2021,10,1,maximum,83,60,23,21,16,lambda=0.1,0.8055653193448279,0.7351345246493273,0.07043079469550062,0.575,0.41875
butyrate_assembly_2021,10,2,10,10,9,1,21,15,lambda=0.01,0.7991000774824304,0.6749119616766676,0.12418811580576283,0.6555555555555557,0.25
butyrate_assembly_2021,10,2,20,20,16,4,21,15,lambda=0.01,0.9381104628086051,0.6749119616766676,0.26319850113193755,0.8333333333333334,0.25
butyrate_assembly_2021,10,2,50,50,38,12,21,15,lambda=0.1,0.933732852115205,0.6749119616766676,0.2588208904385374,0.8333333333333334,0.25
butyrate_assembly_2021,10,2,maximum,83,61,22,21,15,lambda=0.01,0.9683778639660992,0.6749119616766676,0.2934659022894316,0.9222222222222223,0.25
butyrate_assembly_2021,10,3,10,10,6,4,21,15,lambda=10,0.7309033833956434,0.6763118580765639,0.054591525319079515,0.5,0.31666666666666665
butyrate_assembly_2021,10,3,20,20,14,6,21,15,lambda=0.1,0.9445502645502645,0.6763118580765639,0.26823840647370056,0.8444444444444444,0.31666666666666665
butyrate_assembly_2021,10,3,50,50,37,13,21,15,lambda=0.1,0.9472709551656919,0.6763118580765639,0.270959097089128,0.8333333333333334,0.31666666666666665
butyrate_assembly_2021,10,3,maximum,83,61,22,21,15,lambda=0.1,0.9534937284937284,0.6763118580765639,0.27718187041716447,0.8777777777777778,0.31666666666666665
butyrate_assembly_2021,10,4,10,10,10,0,21,15,lambda=0.01,0.7887390582127424,0.7725719504666873,0.01616710774605512,0.5888888888888888,0.5333333333333333
butyrate_assembly_2021,10,4,20,20,14,6,21,15,lambda=1,0.8597976372898973,0.7725719504666873,0.08722568682321008,0.6888888888888889,0.5333333333333333
butyrate_assembly_2021,10,4,50,50,36,14,21,15,lambda=0.01,0.8290156578314474,0.7725719504666873,0.05644370736476012,0.6777777777777778,0.5333333333333333
butyrate_assembly_2021,10,4,maximum,83,61,22,21,15,lambda=1,0.8617023991946592,0.7725719504666873,0.08913044872797193,0.6666666666666667,0.5333333333333333
butyrate_assembly_2021,10,5,10,10,7,3,20,15,lambda=10,0.8091187516187516,0.8695712383018885,-0.06045248668313696,0.5333333333333333,0.58
butyrate_assembly_2021,10,5,20,20,16,4,20,15,lambda=0.1,0.8780165820877894,0.8695712383018885,0.008445343785900894,0.6533333333333333,0.58
butyrate_assembly_2021,10,5,50,50,38,12,20,15,lambda=10,0.8373160720142143,0.8695712383018885,-0.03225516628767422,0.6133333333333333,0.58
butyrate_assembly_2021,10,5,maximum,84,61,23,20,15,lambda=0.1,0.926513455584663,0.8695712383018885,0.05694221728277449,0.7466666666666666,0.58
butyrate_assembly_2021,11,1,10,10,7,3,21,16,lambda=10,0.8832595933263503,0.8300812749342161,0.05317831839213416,0.6375,0.54375
butyrate_assembly_2021,11,1,20,20,14,6,21,16,lambda=0.01,0.7152594191584128,0.8300812749342161,-0.11482185577580328,0.4125,0.54375
butyrate_assembly_2021,11,1,50,50,35,15,21,16,lambda=0.01,0.7565016838381776,0.8300812749342161,-0.07357959109603851,0.4875,0.54375
butyrate_assembly_2021,11,1,maximum,83,60,23,21,16,lambda=0.1,0.8165772241067326,0.8300812749342161,-0.013504050827483516,0.6125,0.54375
butyrate_assembly_2021,11,2,10,10,5,5,21,15,lambda=0.01,0.8847455760613655,0.6990350585087427,0.1857105175526228,0.7777777777777778,0.3333333333333333
butyrate_assembly_2021,11,2,20,20,14,6,21,15,lambda=10,0.721422863915124,0.6990350585087427,0.0223878054063813,0.4555555555555556,0.3333333333333333
butyrate_assembly_2021,11,2,50,50,38,12,21,15,lambda=0.1,0.8534285597443493,0.6990350585087427,0.15439350123560658,0.7444444444444445,0.3333333333333333
butyrate_assembly_2021,11,2,maximum,83,61,22,21,15,lambda=0.01,0.8121774521774522,0.6990350585087427,0.11314239366870948,0.7555555555555555,0.3333333333333333
butyrate_assembly_2021,11,3,10,10,9,1,21,15,lambda=0.01,0.8485428569252099,0.7944625598572966,0.054080297067913286,0.7111111111111111,0.5222222222222223
butyrate_assembly_2021,11,3,20,20,14,6,21,15,lambda=10,0.8680596636478989,0.7944625598572966,0.07359710379060225,0.7555555555555556,0.5222222222222223
butyrate_assembly_2021,11,3,50,50,36,14,21,15,lambda=1,0.8813254447077976,0.7944625598572966,0.08686288485050098,0.7444444444444445,0.5222222222222223
butyrate_assembly_2021,11,3,maximum,83,61,22,21,15,lambda=1,0.9485669507650931,0.7944625598572966,0.15410439090779648,0.8666666666666667,0.5222222222222223
butyrate_assembly_2021,11,4,10,10,7,3,21,15,lambda=10,0.6992215681921563,0.6302074069721129,0.06901416122004345,0.3666666666666667,0.3111111111111111
butyrate_assembly_2021,11,4,20,20,14,6,21,15,lambda=0.1,0.6863017025400926,0.6302074069721129,0.056094295567979735,0.2888888888888889,0.3111111111111111
butyrate_assembly_2021,11,4,50,50,36,14,21,15,lambda=10,0.5908690143132869,0.6302074069721129,-0.039338392658825994,0.23333333333333334,0.3111111111111111
butyrate_assembly_2021,11,4,maximum,83,61,22,21,15,lambda=1,0.7351289726212327,0.6302074069721129,0.10492156564911981,0.5555555555555556,0.3111111111111111
butyrate_assembly_2021,11,5,10,10,9,1,20,15,lambda=0.01,0.9587114845938375,0.7360804789752158,0.2226310056186217,0.8666666666666667,0.28
butyrate_assembly_2021,11,5,20,20,16,4,20,15,lambda=0.1,0.7985277960200561,0.7360804789752158,0.0624473170448403,0.5466666666666666,0.28
butyrate_assembly_2021,11,5,50,50,37,13,20,15,lambda=1,0.9419057307215202,0.7360804789752158,0.2058252517463044,0.8133333333333334,0.28
butyrate_assembly_2021,11,5,maximum,84,61,23,20,15,lambda=0.1,0.9286541236541236,0.7360804789752158,0.1925736446789078,0.8,0.28
butyrate_assembly_2021,12,1,10,10,9,1,21,16,lambda=0.01,0.7484381263623717,0.671728518192334,0.07670960817003769,0.5625,0.25625
butyrate_assembly_2021,12,1,20,20,15,5,21,16,lambda=0.01,0.8283637946805517,0.671728518192334,0.15663527648821762,0.5,0.25625
butyrate_assembly_2021,12,1,50,50,39,11,21,16,lambda=0.01,0.9770716619981326,0.671728518192334,0.3053431438057985,0.925,0.25625
butyrate_assembly_2021,12,1,maximum,83,60,23,21,16,lambda=0.1,0.9963235294117647,0.671728518192334,0.3245950112194307,0.9875,0.25625
butyrate_assembly_2021,12,2,10,10,7,3,21,15,lambda=10,0.751118024562297,0.7508321308321307,0.0002858937301662978,0.45555555555555555,0.538888888888889
butyrate_assembly_2021,12,2,20,20,17,3,21,15,lambda=10,0.7561180245622969,0.7508321308321307,0.005285893730166191,0.45555555555555555,0.538888888888889
butyrate_assembly_2021,12,2,50,50,36,14,21,15,lambda=0.1,0.9404286563110091,0.7508321308321307,0.1895965254788784,0.8555555555555555,0.538888888888889
butyrate_assembly_2021,12,2,maximum,83,61,22,21,15,lambda=0.01,0.9470953229776758,0.7508321308321307,0.1962631921455451,0.8666666666666667,0.538888888888889
butyrate_assembly_2021,12,3,10,10,7,3,21,15,lambda=10,0.9473767752715121,0.7989155486756105,0.14846122659590155,0.8444444444444444,0.5055555555555555
butyrate_assembly_2021,12,3,20,20,13,7,21,15,lambda=0.1,0.6633823927477178,0.7989155486756105,-0.13553315592789272,0.43333333333333335,0.5055555555555555
butyrate_assembly_2021,12,3,50,50,40,10,21,15,lambda=0.1,0.7892785539766964,0.7989155486756105,-0.009636994698914103,0.6222222222222222,0.5055555555555555
butyrate_assembly_2021,12,3,maximum,83,61,22,21,15,lambda=0.01,0.7394004905769611,0.7989155486756105,-0.05951505809864943,0.5888888888888889,0.5055555555555555
butyrate_assembly_2021,12,4,10,10,6,4,21,15,lambda=10,0.7826529370182621,0.8199780969517811,-0.037325159933519036,0.5333333333333333,0.5555555555555556
butyrate_assembly_2021,12,4,20,20,13,7,21,15,lambda=1,0.7940726284379536,0.8199780969517811,-0.02590546851382758,0.5666666666666667,0.5555555555555556
butyrate_assembly_2021,12,4,50,50,38,12,21,15,lambda=1,0.766761057999448,0.8199780969517811,-0.053217038952333096,0.42222222222222217,0.5555555555555556
butyrate_assembly_2021,12,4,maximum,83,61,22,21,15,lambda=1,0.8106244245950127,0.8199780969517811,-0.009353672356768428,0.5555555555555556,0.5555555555555556
butyrate_assembly_2021,12,5,10,10,7,3,20,15,lambda=10,0.7114639826404532,0.6469259787913039,0.06453800384914932,0.45333333333333325,0.15999999999999998
butyrate_assembly_2021,12,5,20,20,14,6,20,15,lambda=0.1,0.9623172579054932,0.6469259787913039,0.3153912791141893,0.8933333333333333,0.15999999999999998
butyrate_assembly_2021,12,5,50,50,37,13,20,15,lambda=0.1,0.9745543345543345,0.6469259787913039,0.3276283557630306,0.92,0.15999999999999998
butyrate_assembly_2021,12,5,maximum,84,61,23,20,15,lambda=1,0.9059415965298317,0.6469259787913039,0.2590156177385279,0.8133333333333334,0.15999999999999998
butyrate_assembly_2021,13,1,10,10,9,1,21,16,lambda=0.01,0.7104642208067129,0.698584525746871,0.011879695059841877,0.29999999999999993,0.25625
butyrate_assembly_2021,13,1,20,20,16,4,21,16,lambda=10,0.7267895009187578,0.698584525746871,0.028204975171886804,0.31249999999999994,0.25625
butyrate_assembly_2021,13,1,50,50,37,13,21,16,lambda=0.1,0.8338158882203968,0.698584525746871,0.13523136247352574,0.5625,0.25625
butyrate_assembly_2021,13,1,maximum,83,60,23,21,16,lambda=1,0.790866104140098,0.698584525746871,0.09228157839322693,0.4875,0.25625
butyrate_assembly_2021,13,2,10,10,9,1,21,15,lambda=0.01,0.7252905771559022,0.7819301559007441,-0.056639578744841934,0.5333333333333332,0.5611111111111111
butyrate_assembly_2021,13,2,20,20,17,3,21,15,lambda=10,0.7537429581082832,0.7819301559007441,-0.028187197792460927,0.5333333333333333,0.5611111111111111
butyrate_assembly_2021,13,2,50,50,35,15,21,15,lambda=0.1,0.8626239338004043,0.7819301559007441,0.08069377789966015,0.6777777777777778,0.5611111111111111
butyrate_assembly_2021,13,2,maximum,83,61,22,21,15,lambda=0.1,0.8626239338004043,0.7819301559007441,0.08069377789966015,0.6777777777777778,0.5611111111111111
butyrate_assembly_2021,13,3,10,10,7,3,21,15,lambda=10,0.8666217895165264,0.753308869779458,0.11331291973706836,0.6666666666666667,0.4666666666666667
butyrate_assembly_2021,13,3,20,20,13,7,21,15,lambda=1,0.8000633044286295,0.753308869779458,0.046754434649171506,0.5555555555555556,0.4666666666666667
butyrate_assembly_2021,13,3,50,50,36,14,21,15,lambda=1,0.9007316213198566,0.753308869779458,0.14742275154039863,0.8,0.4666666666666667
butyrate_assembly_2021,13,3,maximum,83,61,22,21,15,lambda=1,0.9749346405228758,0.753308869779458,0.22162577074341783,0.9333333333333333,0.4666666666666667
butyrate_assembly_2021,13,4,10,10,9,1,21,15,lambda=0.01,0.7669158727982257,0.7452807300485319,0.021635142749693803,0.6777777777777778,0.3611111111111111
butyrate_assembly_2021,13,4,20,20,17,3,21,15,lambda=10,0.923163818752054,0.7452807300485319,0.1778830887035221,0.8666666666666667,0.3611111111111111
butyrate_assembly_2021,13,4,50,50,41,9,21,15,lambda=1,0.9024745137903032,0.7452807300485319,0.1571937837417713,0.8,0.3611111111111111
butyrate_assembly_2021,13,4,maximum,83,61,22,21,15,lambda=1,0.9749346405228758,0.7452807300485319,0.22965391047434391,0.9333333333333333,0.3611111111111111
butyrate_assembly_2021,13,5,10,10,7,3,20,15,lambda=10,0.7096340114993366,0.7319123257203751,-0.022278314221038542,0.3866666666666666,0.4933333333333333
butyrate_assembly_2021,13,5,20,20,15,5,20,15,lambda=10,0.6996340114993365,0.7319123257203751,-0.03227831422103866,0.3733333333333333,0.4933333333333333
butyrate_assembly_2021,13,5,50,50,36,14,20,15,lambda=10,0.6872959284723991,0.7319123257203751,-0.04461639724797606,0.39999999999999997,0.4933333333333333
butyrate_assembly_2021,13,5,maximum,84,61,23,20,15,lambda=0.01,0.9488640988640988,0.7319123257203751,0.21695177314372371,0.8666666666666667,0.4933333333333333
butyrate_assembly_2021,14,1,10,10,10,0,21,16,lambda=0.01,0.7790987048726987,0.7760132551057474,0.0030854497669513536,0.4625,0.40625
butyrate_assembly_2021,14,1,20,20,18,2,21,16,lambda=10,0.7790987048726987,0.7760132551057474,0.0030854497669513536,0.4625,0.40625
butyrate_assembly_2021,14,1,50,50,38,12,21,16,lambda=1,0.9134106345043845,0.7760132551057474,0.13739737939863716,0.7125,0.40625
butyrate_assembly_2021,14,1,maximum,83,60,23,21,16,lambda=0.1,0.9594135224940179,0.7760132551057474,0.18340026738827053,0.8625,0.40625
butyrate_assembly_2021,14,2,10,10,7,3,21,15,lambda=10,0.9008098491922021,0.8021965850913219,0.09861326410088023,0.7555555555555556,0.5722222222222222
butyrate_assembly_2021,14,2,20,20,14,6,21,15,lambda=0.1,0.8035515247279953,0.8021965850913219,0.0013549396366734356,0.5777777777777777,0.5722222222222222
butyrate_assembly_2021,14,2,50,50,37,13,21,15,lambda=0.1,0.7583539608539609,0.8021965850913219,-0.04384262423736096,0.5666666666666667,0.5722222222222222
butyrate_assembly_2021,14,2,maximum,83,61,22,21,15,lambda=0.01,0.770466292966293,0.8021965850913219,-0.03173029212502887,0.6,0.5722222222222222
butyrate_assembly_2021,14,3,10,10,9,1,21,15,lambda=0.01,0.8117814429579137,0.7113258232995074,0.10045561965840621,0.6333333333333333,0.37222222222222223
butyrate_assembly_2021,14,3,20,20,16,4,21,15,lambda=10,0.8499103782927312,0.7113258232995074,0.13858455499322375,0.6777777777777778,0.37222222222222223
butyrate_assembly_2021,14,3,50,50,38,12,21,15,lambda=0.01,0.8108726080707506,0.7113258232995074,0.09954678477124312,0.7444444444444445,0.37222222222222223
butyrate_assembly_2021,14,3,maximum,83,61,22,21,15,lambda=1,0.9357828663711016,0.7113258232995074,0.2244570430715942,0.8666666666666667,0.37222222222222223
butyrate_assembly_2021,14,4,10,10,7,3,21,15,lambda=10,0.847839246809835,0.5688790311855327,0.2789602156243023,0.6000000000000001,0.1833333333333333
butyrate_assembly_2021,14,4,20,20,12,8,21,15,lambda=10,0.7119524338177589,0.5688790311855327,0.14307340263222612,0.42222222222222217,0.1833333333333333
butyrate_assembly_2021,14,4,50,50,37,13,21,15,lambda=0.1,0.9074707321688745,0.5688790311855327,0.3385917009833418,0.7777777777777778,0.1833333333333333
butyrate_assembly_2021,14,4,maximum,83,61,22,21,15,lambda=1,0.799284865461336,0.5688790311855327,0.2304058342758033,0.7000000000000001,0.1833333333333333
butyrate_assembly_2021,14,5,10,10,6,4,20,15,lambda=10,0.7605815589639119,0.8552197710556844,-0.09463821209177248,0.56,0.5533333333333333
butyrate_assembly_2021,14,5,20,20,12,8,20,15,lambda=0.01,0.6699799890511965,0.8552197710556844,-0.18523978200448787,0.3466666666666667,0.5533333333333333
butyrate_assembly_2021,14,5,50,50,33,17,20,15,lambda=0.1,0.897118067118067,0.8552197710556844,0.0418982960623826,0.7733333333333333,0.5533333333333333
butyrate_assembly_2021,14,5,maximum,84,61,23,20,15,lambda=0.01,0.8289775314697916,0.8552197710556844,-0.02624223958589278,0.6,0.5533333333333333
butyrate_assembly_2021,15,1,10,10,6,4,21,16,lambda=10,0.8709083644576098,0.719442915722908,0.1514654487347018,0.675,0.25625
butyrate_assembly_2021,15,1,20,20,15,5,21,16,lambda=1,0.9130710628703083,0.719442915722908,0.1936281471474003,0.7375,0.25625
butyrate_assembly_2021,15,1,50,50,36,14,21,16,lambda=0.01,0.9510128250017955,0.719442915722908,0.23156990927888754,0.85,0.25625
butyrate_assembly_2021,15,1,maximum,83,60,23,21,16,lambda=0.01,0.9729166666666667,0.719442915722908,0.2534737509437587,0.9,0.25625
butyrate_assembly_2021,15,2,10,10,10,0,21,15,lambda=0.01,0.7908415349127423,0.7913967926351827,-0.000555257722440361,0.6666666666666667,0.5055555555555555
butyrate_assembly_2021,15,2,20,20,18,2,21,15,lambda=10,0.7908415349127423,0.7913967926351827,-0.000555257722440361,0.6666666666666667,0.5055555555555555
butyrate_assembly_2021,15,2,50,50,38,12,21,15,lambda=1,0.8532705257705258,0.7913967926351827,0.061873733135343056,0.6888888888888889,0.5055555555555555
butyrate_assembly_2021,15,2,maximum,83,61,22,21,15,lambda=1,0.8606911606911607,0.7913967926351827,0.069294368055978,0.7111111111111111,0.5055555555555555
butyrate_assembly_2021,15,3,10,10,6,4,21,15,lambda=1,0.9384896584896585,0.6825788295525137,0.2559108289371448,0.8333333333333334,0.2888888888888889
butyrate_assembly_2021,15,3,20,20,12,8,21,15,lambda=1,0.9245494157258862,0.6825788295525137,0.24197058617337253,0.7888888888888889,0.2888888888888889
butyrate_assembly_2021,15,3,50,50,35,15,21,15,lambda=0.01,0.8678567147220397,0.6825788295525137,0.18527788516952604,0.6555555555555554,0.2888888888888889
butyrate_assembly_2021,15,3,maximum,83,61,22,21,15,lambda=0.01,0.8797529176476544,0.6825788295525137,0.1971740880951407,0.6888888888888889,0.2888888888888889
butyrate_assembly_2021,15,4,10,10,6,4,21,15,lambda=1,0.7387899412822013,0.7726788301710902,-0.03388888888888886,0.5222222222222223,0.55
butyrate_assembly_2021,15,4,20,20,12,8,21,15,lambda=1,0.781408988901249,0.7726788301710902,0.00873015873015881,0.5666666666666667,0.55
butyrate_assembly_2021,15,4,50,50,32,18,21,15,lambda=0.1,0.7368848580613286,0.7726788301710902,-0.03579397210976154,0.5222222222222223,0.55
butyrate_assembly_2021,15,4,maximum,83,61,22,21,15,lambda=0.1,0.7389483501248206,0.7726788301710902,-0.03373048004626955,0.5222222222222223,0.55
butyrate_assembly_2021,15,5,10,10,7,3,20,15,lambda=10,0.8539360058013308,0.7722108301055669,0.08172517569576387,0.5333333333333333,0.4666666666666667
butyrate_assembly_2021,15,5,20,20,14,6,20,15,lambda=1,0.8823560552507921,0.7722108301055669,0.11014522514522518,0.6533333333333333,0.4666666666666667
butyrate_assembly_2021,15,5,50,50,34,16,20,15,lambda=0.1,0.9405307655307655,0.7722108301055669,0.16831993542519863,0.8533333333333333,0.4666666666666667
butyrate_assembly_2021,15,5,maximum,84,61,23,20,15,lambda=0.1,0.9303860409742761,0.7722108301055669,0.15817521086870923,0.84,0.4666666666666667
butyrate_assembly_2021,16,1,10,10,5,5,21,16,lambda=10,0.8379364969825497,0.8087617974131132,0.029174699569436524,0.625,0.4875
butyrate_assembly_2021,16,1,20,20,11,9,21,16,lambda=0.1,0.98359375,0.8087617974131132,0.17483195258688689,0.9375000000000001,0.4875
butyrate_assembly_2021,16,1,50,50,34,16,21,16,lambda=0.1,0.9924172794117647,0.8087617974131132,0.18365548199865156,0.9750000000000001,0.4875
butyrate_assembly_2021,16,1,maximum,83,60,23,21,16,lambda=0.01,0.9930555555555556,0.8087617974131132,0.18429375814244242,0.975,0.4875
butyrate_assembly_2021,16,2,10,10,6,4,21,15,lambda=1,0.8705489734437102,0.6745837255279981,0.19596524791571213,0.7,0.37777777777777777
butyrate_assembly_2021,16,2,20,20,12,8,21,15,lambda=1,0.8041301486038328,0.6745837255279981,0.12954642307583475,0.6111111111111112,0.37777777777777777
butyrate_assembly_2021,16,2,50,50,33,17,21,15,lambda=1,0.8331431806354407,0.6745837255279981,0.15855945510744263,0.6444444444444445,0.37777777777777777
butyrate_assembly_2021,16,2,maximum,83,61,22,21,15,lambda=1,0.8891411804569699,0.6745837255279981,0.21455745492897182,0.7888888888888889,0.37777777777777777
butyrate_assembly_2021,16,3,10,10,8,2,21,15,lambda=10,0.7793917537570788,0.7713866743278508,0.008005079429228013,0.5222222222222223,0.45555555555555555
butyrate_assembly_2021,16,3,20,20,16,4,21,15,lambda=10,0.8232186821892704,0.7713866743278508,0.051832007861419616,0.5444444444444445,0.45555555555555555
butyrate_assembly_2021,16,3,50,50,40,10,21,15,lambda=1,0.8480862509809878,0.7713866743278508,0.07669957665313698,0.6222222222222223,0.45555555555555555
butyrate_assembly_2021,16,3,maximum,83,61,22,21,15,lambda=1,0.8705021938845467,0.7713866743278508,0.09911551955669595,0.6888888888888889,0.45555555555555555
butyrate_assembly_2021,16,4,10,10,8,2,21,15,lambda=10,0.6605108616873323,0.7031394920868604,-0.042628630399528133,0.4222222222222222,0.3888888888888889
butyrate_assembly_2021,16,4,20,20,17,3,21,15,lambda=10,0.6575743537508243,0.7031394920868604,-0.04556513833603615,0.4,0.3888888888888889
butyrate_assembly_2021,16,4,50,50,37,13,21,15,lambda=10,0.7240293802058507,0.7031394920868604,0.020889888118990285,0.4777777777777778,0.3888888888888889
butyrate_assembly_2021,16,4,maximum,83,61,22,21,15,lambda=1,0.8140218730930805,0.7031394920868604,0.11088238100622005,0.6333333333333333,0.3888888888888889
butyrate_assembly_2021,16,5,10,10,10,0,20,15,lambda=0.01,0.8320198595121195,0.6969755081519786,0.13504435136014092,0.5866666666666667,0.30000000000000004
butyrate_assembly_2021,16,5,20,20,14,6,20,15,lambda=0.01,0.7157060532060532,0.6969755081519786,0.018730545054074565,0.41333333333333333,0.30000000000000004
butyrate_assembly_2021,16,5,50,50,34,16,20,15,lambda=0.1,0.7310825394648925,0.6969755081519786,0.03410703131291393,0.56,0.30000000000000004
butyrate_assembly_2021,16,5,maximum,84,61,23,20,15,lambda=0.01,0.7270494174441542,0.6969755081519786,0.03007390929217557,0.5066666666666666,0.30000000000000004
butyrate_assembly_2021,17,1,10,10,7,3,21,16,lambda=10,0.8490508268928354,0.821570469219463,0.027480357673372424,0.6124999999999999,0.51875
butyrate_assembly_2021,17,1,20,20,16,4,21,16,lambda=1,0.8888173651791105,0.821570469219463,0.0672468959596475,0.7124999999999999,0.51875
butyrate_assembly_2021,17,1,50,50,37,13,21,16,lambda=0.1,0.9079663494185554,0.821570469219463,0.08639588019909239,0.75,0.51875
butyrate_assembly_2021,17,1,maximum,83,60,23,21,16,lambda=0.01,0.914033658335129,0.821570469219463,0.09246318911566598,0.7625,0.51875
butyrate_assembly_2021,17,2,10,10,8,2,21,15,lambda=10,0.811230697407168,0.7828218421871672,0.028408855220000806,0.6555555555555556,0.5611111111111111
butyrate_assembly_2021,17,2,20,20,16,4,21,15,lambda=0.01,0.7660190571955279,0.7828218421871672,-0.01680278499163934,0.5333333333333333,0.5611111111111111
butyrate_assembly_2021,17,2,50,50,38,12,21,15,lambda=0.01,0.7703465491623386,0.7828218421871672,-0.012475293024828638,0.6555555555555556,0.5611111111111111
butyrate_assembly_2021,17,2,maximum,83,61,22,21,15,lambda=0.01,0.7533047616871147,0.7828218421871672,-0.029517080500052528,0.6555555555555556,0.5611111111111111
butyrate_assembly_2021,17,3,10,10,7,3,21,15,lambda=10,0.8333829818272542,0.6164254023696748,0.21695757945757943,0.5555555555555556,0.30000000000000004
butyrate_assembly_2021,17,3,20,20,16,4,21,15,lambda=1,0.8891380950204479,0.6164254023696748,0.27271269265077314,0.7444444444444445,0.30000000000000004
butyrate_assembly_2021,17,3,50,50,40,10,21,15,lambda=1,0.8916980078744784,0.6164254023696748,0.2752726055048036,0.7333333333333334,0.30000000000000004
butyrate_assembly_2021,17,3,maximum,83,61,22,21,15,lambda=0.1,0.8621671955495485,0.6164254023696748,0.24574179317987366,0.7333333333333334,0.30000000000000004
butyrate_assembly_2021,17,4,10,10,8,2,21,15,lambda=10,0.8896205102087454,0.7426041038424939,0.14701640636625157,0.788888888888889,0.3944444444444445
butyrate_assembly_2021,17,4,20,20,14,6,21,15,lambda=10,0.8563525363525364,0.7426041038424939,0.11374843251004252,0.7555555555555555,0.3944444444444445
butyrate_assembly_2021,17,4,50,50,36,14,21,15,lambda=10,0.8531390287272641,0.7426041038424939,0.11053492488477024,0.7555555555555556,0.3944444444444445
butyrate_assembly_2021,17,4,maximum,83,61,22,21,15,lambda=0.1,0.8954530654530655,0.7426041038424939,0.1528489616105716,0.7666666666666668,0.3944444444444445
butyrate_assembly_2021,17,5,10,10,6,4,20,15,lambda=10,0.699474938546146,0.671588694529871,0.02788624401627493,0.3733333333333334,0.2333333333333333
butyrate_assembly_2021,17,5,20,20,11,9,20,15,lambda=10,0.7177914368626442,0.671588694529871,0.04620274233277322,0.41333333333333333,0.2333333333333333
butyrate_assembly_2021,17,5,50,50,36,14,20,15,lambda=1,0.7139441730153804,0.671588694529871,0.04235547848550936,0.43999999999999995,0.2333333333333333
butyrate_assembly_2021,17,5,maximum,84,61,23,20,15,lambda=0.1,0.8663470897294426,0.671588694529871,0.1947583951995716,0.6799999999999999,0.2333333333333333
butyrate_assembly_2021,18,1,10,10,9,1,21,16,lambda=0.01,0.8845262787285814,0.8532383825969352,0.031287896131646176,0.6625,0.6
butyrate_assembly_2021,18,1,20,20,16,4,21,16,lambda=10,0.872481032308335,0.8532383825969352,0.019242649711399773,0.625,0.6
butyrate_assembly_2021,18,1,50,50,38,12,21,16,lambda=0.1,0.8457529898077498,0.8532383825969352,-0.007485392789185363,0.675,0.6
butyrate_assembly_2021,18,1,maximum,83,60,23,21,16,lambda=1,0.8320318763623717,0.8532383825969352,-0.021206506234563438,0.6375,0.6
butyrate_assembly_2021,18,2,10,10,7,3,21,15,lambda=10,0.8415464712446136,0.6458837458837459,0.1956627253608677,0.6777777777777778,0.3055555555555556
butyrate_assembly_2021,18,2,20,20,15,5,21,15,lambda=0.01,0.7908415349127423,0.6458837458837459,0.14495778902899648,0.6666666666666667,0.3055555555555556
butyrate_assembly_2021,18,2,50,50,36,14,21,15,lambda=1,0.8130954574607825,0.6458837458837459,0.16721171157703663,0.5444444444444445,0.3055555555555556
butyrate_assembly_2021,18,2,maximum,83,61,22,21,15,lambda=0.01,0.7260577494401024,0.6458837458837459,0.08017400355635651,0.5555555555555556,0.3055555555555556
butyrate_assembly_2021,18,3,10,10,8,2,21,15,lambda=10,0.8119738703562233,0.5972207857501974,0.21475308460602582,0.6444444444444445,0.2333333333333333
butyrate_assembly_2021,18,3,20,20,14,6,21,15,lambda=0.01,0.9698826173826174,0.5972207857501974,0.37266183163241995,0.9333333333333333,0.2333333333333333
