dataset,taxon_1,taxon_2,pln_score,pln_abs_score,pln_score_percentile,pln_selected,glmnet_score,glmnet_abs_score,glmnet_score_percentile,glmnet_selected,spieceasi_score,spieceasi_abs_score,spieceasi_score_percentile,spieceasi_selected,spieceasi_stability,spring_score,spring_abs_score,spring_score_percentile,spring_selected,spring_stability,sparcc_score,sparcc_abs_score,sparcc_score_percentile,sparcc_selected,prevalence_1,prevalence_2,prevalence_min,prevalence_max,joint_prevalence,n_joint_positive,n_taxon_1_only,n_taxon_2_only,n_neither,presence_jaccard,mean_positive_abundance_1,mean_positive_abundance_2,dispersion_1,dispersion_2,n_samples,n_taxa,overall_zero_frequency,measurement_scale,count_conversion
schafer_phyllosphere_2022,Leaf245,Leaf91,0,0,0.398449612403101,0,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,-0.0411730144759221,0.0411730144759221,0.95933214072749,0,1,0.0422960725075529,0.0422960725075529,1,0.0422960725075529,28,634,0,0,0.0422960725075529,653.37160120846,719.714285714286,599.848720337437,7064.51860024167,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,Leaf245,Leaf99,0,0,0.398449612403101,0,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,0.0182666180841979,0.0182666180841979,0.801431127012523,0,1,0.193353474320242,0.193353474320242,1,0.193353474320242,128,534,0,0,0.193353474320242,653.37160120846,6.8515625,599.848720337437,140.462091402922,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,Leaf254,DC3000,0.0491982384309225,0.0491982384309225,0.953846153846154,1,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,0.00191067214057477,0.00191067214057477,0.121168753726893,0,0.0377643504531722,0.0151057401812689,0.0151057401812689,0.0377643504531722,0,0,25,10,627,0,122.8,710.6,396.702502870483,3397.8660815071,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,Leaf254,Leaf10,0.0438853974843281,0.0438853974843281,0.944901610017889,1,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,-0.000338618200908455,0.000338618200908455,0.0202742993440668,0,0.0377643504531722,0.0196374622356495,0.0196374622356495,0.0377643504531722,0.00151057401812689,1,24,12,625,0.027027027027027,122.8,261.153846153846,396.702502870483,1465.35169188469,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,Leaf254,Leaf106,0.00810324085725358,0.00810324085725358,0.835539654144305,1,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,-0.000297749850606445,0.000297749850606445,0.0178890876565295,0,0.0377643504531722,0.0528700906344411,0.0377643504531722,0.0528700906344411,0.00302114803625378,2,23,33,604,0.0344827586206897,122.8,440.885714285714,396.702502870483,3002.95907564119,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,Leaf254,Leaf122,0,0,0.398449612403101,0,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,-0.0147744504634671,0.0147744504634671,0.717590936195587,0,0.0377643504531722,0.0725075528700906,0.0377643504531722,0.0725075528700906,0,0,25,48,589,0,122.8,411.791666666667,396.702502870483,4843.35341131168,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,Leaf254,Leaf126,0,0,0.398449612403101,0,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,0.0147584089552903,0.0147584089552903,0.717233154442457,0,0.0377643504531722,0.00906344410876133,0.00906344410876133,0.0377643504531722,0,0,25,6,631,0,122.8,4.5,396.702502870483,7.93416260435923,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,Leaf254,Leaf127,0,0,0.398449612403101,0,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,-0.00351853034605714,0.00351853034605714,0.215742397137746,0,0.0377643504531722,0.00604229607250755,0.00604229607250755,0.0377643504531722,0,0,25,4,633,0,122.8,293.5,396.702502870483,440.225480468129,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,Leaf254,Leaf13,0,0,0.398449612403101,0,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,-0.0102429401744833,0.0102429401744833,0.554800238521169,0,0.0377643504531722,0.00151057401812689,0.00151057401812689,0.0377643504531722,0,0,25,1,636,0,122.8,4,396.702502870483,3.99999999999992,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,Leaf254,Leaf130,-0.0067194649822697,0.0067194649822697,0.829934406678593,1,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0.5,0.00150236238857488,0.00150236238857488,0.094335122242099,0,0.0377643504531722,0.00453172205438067,0.00453172205438067,0.0377643504531722,0.00151057401812689,1,24,2,635,0.037037037037037,122.8,81,396.702502870483,103.933963380087,662,130,0.845398559144783,amplicon_count,native_integer
