dataset,taxon_1,taxon_2,pln_score,pln_abs_score,pln_score_percentile,pln_selected,glmnet_score,glmnet_abs_score,glmnet_score_percentile,glmnet_selected,spieceasi_score,spieceasi_abs_score,spieceasi_score_percentile,spieceasi_selected,spieceasi_stability,spring_score,spring_abs_score,spring_score_percentile,spring_selected,spring_stability,sparcc_score,sparcc_abs_score,sparcc_score_percentile,sparcc_selected,prevalence_1,prevalence_2,prevalence_min,prevalence_max,joint_prevalence,n_joint_positive,n_taxon_1_only,n_taxon_2_only,n_neither,presence_jaccard,mean_positive_abundance_1,mean_positive_abundance_2,dispersion_1,dispersion_2,n_samples,n_taxa,overall_zero_frequency,measurement_scale,count_conversion
omm12,YL31,I49,-0.23561207402374,0.23561207402374,0.833333333333333,1,0,0,0.181818181818182,0,0,0,0.477272727272727,0,0,-0.140905772346521,0.140905772346521,0.96969696969697,1,1,1,1,0.78030303030303,1,1,0.0825688073394496,0.0825688073394496,1,0.0825688073394496,9,100,0,0,0.0825688073394496,1461111467.88991,5356122.22222222,1288531047.5814,8752307.83815943,109,12,0.212538226299694,absolute_abundance,native_integer
omm12,YL31,YL32,0.0610810310610056,0.0610810310610056,0.439393939393939,1,0.187451432475366,0.187451432475366,0.909090909090909,1,0.055812484581947,0.055812484581947,0.984848484848485,1,1,0,0,0.439393939393939,0,0,-1,1,0.78030303030303,1,1,1,1,1,1,109,0,0,0,1,1461111467.88991,44938211.0091743,1288531047.5814,13053181.3394168,109,12,0.212538226299694,absolute_abundance,native_integer
omm12,YL31,YL44,0,0,0.128787878787879,0,0,0,0.181818181818182,0,0,0,0.477272727272727,0,0,0,0,0.439393939393939,0,0.05,-1,1,0.78030303030303,1,1,0.990825688073395,0.990825688073395,1,0.990825688073395,108,1,0,0,0.990825688073395,1461111467.88991,67068399.1666667,1288531047.5814,79887583.0457196,109,12,0.212538226299694,absolute_abundance,native_integer
omm12,YL31,YL45,0.0801290490960651,0.0801290490960651,0.5,1,0.046667209623602,0.046667209623602,0.742424242424242,0,0,0,0.477272727272727,0,0,0.0343060868603696,0.0343060868603696,0.924242424242424,1,0.85,1,1,0.78030303030303,1,1,0.981651376146789,0.981651376146789,1,0.981651376146789,107,2,0,0,0.981651376146789,1461111467.88991,176062448.598131,1288531047.5814,38973541.173123,109,12,0.212538226299694,absolute_abundance,native_integer
omm12,YL31,YL58,0.0900442078242436,0.0900442078242436,0.545454545454545,1,0.0667007074354654,0.0667007074354654,0.803030303030303,0,0,0,0.477272727272727,0,0,0,0,0.439393939393939,0,0,1,1,0.78030303030303,1,1,0.990825688073395,0.990825688073395,1,0.990825688073395,108,1,0,0,0.990825688073395,1461111467.88991,694779166.666667,1288531047.5814,415092644.646663,109,12,0.212538226299694,absolute_abundance,native_integer
omm12,YL32,I46,0,0,0.128787878787879,0,0,0,0.181818181818182,0,0,0,0.477272727272727,0,0,0,0,0.439393939393939,0,0,1,1,0.78030303030303,1,1,0.990825688073395,0.990825688073395,1,0.990825688073395,108,1,0,0,0.990825688073395,44938211.0091743,155160277.777778,13053181.3394168,97399026.1026382,109,12,0.212538226299694,absolute_abundance,native_integer
omm12,YL32,I48,0,0,0.128787878787879,0,0.142916230427359,0.142916230427359,0.863636363636364,1,0.0280505887278048,0.0280505887278048,0.96969696969697,1,1,0,0,0.439393939393939,0,0,1,1,0.78030303030303,1,1,1,1,1,1,109,0,0,0,1,44938211.0091743,1845028440.36697,13053181.3394168,2011386575.06788,109,12,0.212538226299694,absolute_abundance,native_integer
omm12,YL32,I49,-0.110485750969688,0.110485750969688,0.590909090909091,1,-0.00159136129845871,0.00159136129845871,0.393939393939394,0,0,0,0.477272727272727,0,0,-0.0289267265291759,0.0289267265291759,0.909090909090909,1,0.9,1,1,0.78030303030303,1,1,0.0825688073394496,0.0825688073394496,1,0.0825688073394496,9,100,0,0,0.0825688073394496,44938211.0091743,5356122.22222222,13053181.3394168,8752307.83815943,109,12,0.212538226299694,absolute_abundance,native_integer
omm12,YL32,YL44,0.0756502069905245,0.0756502069905245,0.484848484848485,1,0.154396092128283,0.154396092128283,0.878787878787879,1,0,0,0.477272727272727,0,0,0,0,0.439393939393939,0,0.25,-1,1,0.78030303030303,1,1,0.990825688073395,0.990825688073395,1,0.990825688073395,108,1,0,0,0.990825688073395,44938211.0091743,67068399.1666667,13053181.3394168,79887583.0457196,109,12,0.212538226299694,absolute_abundance,native_integer
omm12,YL32,YL45,0,0,0.128787878787879,0,0.163646556452995,0.163646556452995,0.893939393939394,0,0,0,0.477272727272727,0,0,0.205307696434355,0.205307696434355,0.984848484848485,1,1,1,1,0.78030303030303,1,1,0.981651376146789,0.981651376146789,1,0.981651376146789,107,2,0,0,0.981651376146789,44938211.0091743,176062448.598131,13053181.3394168,38973541.173123,109,12,0.212538226299694,absolute_abundance,native_integer
omm12,YL32,YL58,0.131706141316066,0.131706141316066,0.666666666666667,1,0.00419820230923859,0.00419820230923859,0.454545454545455,0,0,0,0.477272727272727,0,0,0,0,0.439393939393939,0,0,1,1,0.78030303030303,1,1,0.990825688073395,0.990825688073395,1,0.990825688073395,108,1,0,0,0.990825688073395,44938211.0091743,694779166.666667,13053181.3394168,415092644.646663,109,12,0.212538226299694,absolute_abundance,native_integer
