dataset,taxon_1,taxon_2,pln_score,pln_abs_score,pln_score_percentile,pln_selected,glmnet_score,glmnet_abs_score,glmnet_score_percentile,glmnet_selected,spieceasi_score,spieceasi_abs_score,spieceasi_score_percentile,spieceasi_selected,spieceasi_stability,spring_score,spring_abs_score,spring_score_percentile,spring_selected,spring_stability,sparcc_score,sparcc_abs_score,sparcc_score_percentile,sparcc_selected,prevalence_1,prevalence_2,prevalence_min,prevalence_max,joint_prevalence,n_joint_positive,n_taxon_1_only,n_taxon_2_only,n_neither,presence_jaccard,mean_positive_abundance_1,mean_positive_abundance_2,dispersion_1,dispersion_2,n_samples,n_taxa,overall_zero_frequency,measurement_scale,count_conversion
pairinterax,Alistipes onderdonkii,Proteus mirabilis,0,0,0.48034793814433,0,0,0,0.45178264604811,0,0,0,0.475193298969072,0,0,0,0,0.457581615120275,0,0,-0.103389190377291,0.103389190377291,0.676331615120275,0,1,1,1,1,1,169,0,0,0,1,0.375369651189776,0.000926267168882135,1.71418000009146,0.00504143942214718,169,97,0,relative_abundance,fixed_total_10000
pairinterax,Alistipes onderdonkii,Shigella flexneri,0,0,0.48034793814433,0,0,0,0.45178264604811,0,0,0,0.475193298969072,0,0,0,0,0.457581615120275,0,0,-0.108171543637496,0.108171543637496,0.691795532646048,0,1,1,1,1,1,169,0,0,0,1,0.375369651189776,0.0908809791607701,1.71418000009146,0.694825873370045,169,97,0,relative_abundance,fixed_total_10000
pairinterax,Alistipes onderdonkii,Staphylococcus haemolyticus,0,0,0.48034793814433,0,0,0,0.45178264604811,0,0,0,0.475193298969072,0,0,0,0,0.457581615120275,0,0,-0.0651903962998517,0.0651903962998517,0.515034364261168,0,1,1,1,1,1,169,0,0,0,1,0.375369651189776,0.00134649522793468,1.71418000009146,0.0011696130987681,169,97,0,relative_abundance,fixed_total_10000
pairinterax,Alistipes onderdonkii,Streptococcus salivarius,0,0,0.48034793814433,0,0,0,0.45178264604811,0,0,0,0.475193298969072,0,0,0,0,0.457581615120275,0,0,-0.169827324033497,0.169827324033497,0.819587628865979,0,1,1,1,1,1,169,0,0,0,1,0.375369651189776,0.171498567736361,1.71418000009146,0.458709451495393,169,97,0,relative_abundance,fixed_total_10000
pairinterax,Alistipes onderdonkii,Sutterella wadsworthensis,0,0,0.48034793814433,0,0,0,0.45178264604811,0,0,0,0.475193298969072,0,0,0,0,0.457581615120275,0,0,-0.0704052936110485,0.0704052936110485,0.543170103092784,0,1,1,1,1,1,169,0,0,0,1,0.375369651189776,0.185880287821907,1.71418000009146,1.14894164948247,169,97,0,relative_abundance,fixed_total_10000
pairinterax,Alistipes onderdonkii,Tissierella hominis,0,0,0.48034793814433,0,0,0,0.45178264604811,0,0,0,0.475193298969072,0,0,0,0,0.457581615120275,0,0,-0.0512573138162491,0.0512573138162491,0.42504295532646,0,1,1,1,1,1,169,0,0,0,1,0.375369651189776,0.000677755686403374,1.71418000009146,0.00475897359861419,169,97,0,relative_abundance,fixed_total_10000
pairinterax,Alistipes onderdonkii,Zhenhengia yiwuensis,0,0,0.48034793814433,0,0,0,0.45178264604811,0,0,0,0.475193298969072,0,0.4,0,0,0.457581615120275,0,0,-0.0855085228334778,0.0855085228334778,0.611254295532646,0,1,1,1,1,1,169,0,0,0,1,0.375369651189776,0.000813084066177973,1.71418000009146,0.000496813793229376,169,97,0,relative_abundance,fixed_total_10000
pairinterax,Alistipes putredinis,Akkermansia muciniphila,0,0,0.48034793814433,0,0,0,0.45178264604811,0,0,0,0.475193298969072,0,0,0,0,0.457581615120275,0,0,0.0371349386647688,0.0371349386647688,0.323883161512028,0,1,1,1,1,1,169,0,0,0,1,0.989142831947772,0.0349494244422116,1.58485585365552,1.33394137180377,169,97,0,relative_abundance,fixed_total_10000
pairinterax,Alistipes putredinis,Alistipes onderdonkii,0.252401890164676,0.252401890164676,0.998496563573883,1,0.0863890628977642,0.0863890628977642,0.971864261168385,0,0.066294733662262,0.066294733662262,0.983247422680412,1,1,0.218568453000914,0.218568453000914,0.991194158075601,1,1,0.484194301221834,0.484194301221834,0.992697594501718,1,1,1,1,1,1,169,0,0,0,1,0.989142831947772,0.375369651189776,1.58485585365552,1.71418000009146,169,97,0,relative_abundance,fixed_total_10000
pairinterax,Alistipes putredinis,Alistipes shahii,0.293499442520301,0.293499442520301,0.999570446735395,1,0.12824661716042,0.12824661716042,0.979596219931272,1,0.139755412330874,0.139755412330874,0.993986254295533,1,1,0.256885526045054,0.256885526045054,0.99377147766323,1,1,0.598136181515982,0.598136181515982,0.997207903780069,1,1,1,1,1,1,169,0,0,0,1,0.989142831947772,0.508105130909968,1.58485585365552,0.370520004741701,169,97,0,relative_abundance,fixed_total_10000
