dataset,taxon_1,taxon_2,pln_path_entry,pln_path_presence,pln_path_mean_abs,pln_path_max_abs,pln_path_terminal_abs,spieceasi_path_entry,spieceasi_path_presence,spieceasi_path_mean_abs,spieceasi_path_max_abs,spieceasi_path_terminal_abs,spieceasi_path_stability_mean,spieceasi_path_stability_max,spring_path_entry,spring_path_presence,spring_path_mean_abs,spring_path_max_abs,spring_path_terminal_abs,spring_path_stability_mean,spring_path_stability_max
schafer_phyllosphere_2022,Leaf313,Leaf299,0,0,0,0,0,0,0,0,0,0,0.0583333333333333,0.25,0.5,0.35,0.00417221177457596,0.0184329619907354,0,0.105,0.3
schafer_phyllosphere_2022,Leaf220,Leaf299,0,0,0,0,0,0.0333333333333333,0.0333333333333333,0.000169440029455709,0.00508320088367127,0.00508320088367127,0.108333333333333,0.5,0,0,0,0,0,0.1475,0.45
schafer_phyllosphere_2022,Leaf33,Leaf299,0,0,0,0,0,0,0,0,0,0,0.131666666666667,0.45,0.75,0.65,0.0137829239287956,0.0511994421654976,0,0.41,0.8
schafer_phyllosphere_2022,Leaf245,Leaf299,0,0,0,0,0,0.7,0.7,0.0804130331554628,0.136662849514202,0.131520236826583,0.686666666666667,1,0.8,0.8,0.102493271854248,0.153836789664401,0.123396436931733,0.825,1
schafer_phyllosphere_2022,Leaf285,Leaf299,0,0,0,0,0,0.7,0.7,0.0910274555507249,0.184098189808527,0.184098189808527,0.675,1,0.75,0.75,0.0988806756232644,0.227193221488734,0.227193221488734,0.75,1
schafer_phyllosphere_2022,Leaf88,Leaf299,0,0,0,0,0,0,0,0,0,0,0.0716666666666666,0.25,0,0,0,0,0,0.125,0.5
schafer_phyllosphere_2022,Leaf67,Leaf299,0,0,0,0,0,0,0,0,0,0,0.0933333333333333,0.35,0.55,0.35,0.0047604660480132,0.0196294602451761,0.00181984527674508,0.54,0.9
schafer_phyllosphere_2022,Leaf314,Leaf299,0,0,0,0,0,0.2,0.2,0.00216052758610944,0.0193662072522263,0.0193662072522263,0.166666666666667,0.5,0.3,0.3,0.0025396390283154,0.0133336116635982,0.0133336116635982,0.125,0.5
schafer_phyllosphere_2022,Leaf87,Leaf299,0,0,0,0,0,0,0,0,0,0,0.0716666666666667,0.4,0.5,0.4,0.00716280631976897,0.0271624500741381,0,0.1975,0.45
schafer_phyllosphere_2022,Leaf371,Leaf129,0,0,0,0,0,0.6,0.6,0.0110366469089941,0.0259540749514577,0.0259540749514577,0.275,0.5,0.7,0.65,0.00925818992884871,0.0236592862577729,0.0236592862577729,0.415,0.7
schafer_phyllosphere_2022,Leaf405,Leaf129,0,0,0,0,0,0.333333333333333,0.333333333333333,0.0110341390662063,0.0456284015538406,0.0456284015538406,0.326666666666667,0.95,0.3,0.3,0.0058906951559559,0.0267211498724059,0.0228736290024,0.0625,0.35
schafer_phyllosphere_2022,Leaf313,Leaf129,0,0,0,0,0,0.2,0.2,0.00215282721431646,0.0157652619248106,0.0157652619248106,0.216666666666667,0.7,0.3,0.25,0.00191045738241525,0.0157252522054454,0.0157252522054454,0.075,0.25
schafer_phyllosphere_2022,Leaf220,Leaf129,0,0,0,0,0,0.5,0.5,0.00994450468368408,0.0353639874849209,0.0353639874849209,0.27,0.6,0.65,0.65,0.0485335434606411,0.0958140149707281,0.0678614924520538,0.6375,0.95
schafer_phyllosphere_2022,Leaf33,Leaf129,0,0,0,0,0,0.166666666666667,0.166666666666667,0.00354592445803188,0.034022873520999,0.034022873520999,0.131666666666667,0.6,0.15,0.15,0.00170154866727507,0.0202767155877756,0.0202767155877756,0.0425,0.4
schafer_phyllosphere_2022,Leaf245,Leaf129,0.0666666666666667,0.0666666666666667,0.00315609350552544,0.0620429889026158,0.0620429889026158,0.633333333333333,0.633333333333333,0.0531464735800417,0.10892848421743,0.10892848421743,0.631666666666667,1,0.5,0.5,0.0325749821047298,0.103107861522469,0.103107861522469,0.5875,1
schafer_phyllosphere_2022,Leaf285,Leaf129,0.0666666666666667,0.0666666666666667,0.00209531644298022,0.0438565135379447,0.0438565135379447,0.533333333333333,0.533333333333333,0.0231961509232537,0.065640080418748,0.065640080418748,0.455,0.95,0.4,0.4,0.0450613220754672,0.236751062894879,0.236751062894879,0.38,0.95
schafer_phyllosphere_2022,Leaf88,Leaf129,0,0,0,0,0,0.233333333333333,0.233333333333333,0.00637134535366905,0.0501268821835293,0.0501268821835293,0.233333333333333,1,0.55,0.55,0.0226079770087768,0.0505208677063017,0.0368161383076728,0.465,0.9
schafer_phyllosphere_2022,Leaf67,Leaf129,0,0,0,0,0,0.233333333333333,0.233333333333333,0.00937761226234651,0.0629892320219186,0.0629892320219186,0.23,0.9,0,0,0,0,0,0.1225,0.55
schafer_phyllosphere_2022,Leaf314,Leaf129,0,0,0,0,0,0,0,0,0,0,0.055,0.6,0.4,0.4,0.00859950818940117,0.036522699279215,0.036522699279215,0.2375,0.65
schafer_phyllosphere_2022,Leaf87,Leaf129,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0.2,0,0,0,0,0,0.05,0.15
schafer_phyllosphere_2022,Leaf299,Leaf129,0,0,0,0,0,0.6,0.6,0.02231406600806,0.0461075861764587,0.0409473241814845,0.495,0.85,0,0,0,0,0,0.255,0.5
schafer_phyllosphere_2022,Leaf371,Leaf427,0,0,0,0,0,0.8,0.8,0.121543169066262,0.176795706612398,0.170246586106209,0.78,1,0.9,0.9,0.151863573835772,0.211815962724421,0.133385769844079,0.8825,1
schafer_phyllosphere_2022,Leaf405,Leaf427,0,0,0,0,0,0,0,0,0,0,0.108333333333333,0.35,0.4,0.4,0.0110754063203738,0.0424893810980469,0.0201251755323787,0.2975,0.6
schafer_phyllosphere_2022,Leaf313,Leaf427,0,0,0,0,0,0,0,0,0,0,0.105,0.2,0,0,0,0,0,0.0625,0.35
schafer_phyllosphere_2022,Leaf220,Leaf427,0,0,0,0,0,0.666666666666667,0.666666666666667,0.0303559554476924,0.0553576105635769,0.0404910162559212,0.496666666666667,0.75,0.3,0.3,0.00396984158310779,0.0183754004751174,0.0162435335600752,0.0875,0.35
schafer_phyllosphere_2022,Leaf33,Leaf427,0,0,0,0,0,0.0666666666666667,0.0666666666666667,0.000513937666986073,0.0143086843141738,0.0143086843141738,0.0966666666666667,0.6,0,0,0,0,0,0.0625,0.3
schafer_phyllosphere_2022,Leaf245,Leaf427,0,0,0,0,0,0,0,0,0,0,0.04,0.1,0.55,0.55,0.0212458088526033,0.0600175648923746,0.0506834814032668,0.37,0.7
schafer_phyllosphere_2022,Leaf285,Leaf427,0,0,0,0,0,0.233333333333333,0.233333333333333,0.01293618813784,0.0916048823548975,0.0916048823548975,0.268333333333333,0.95,0.4,0.4,0.00713616506967011,0.0268094961223588,0.00923928227881795,0.1975,0.65
schafer_phyllosphere_2022,Leaf88,Leaf427,0,0,0,0,0,0.666666666666667,0.666666666666667,0.0840603995483853,0.171379988709576,0.171379988709576,0.695,1,0.8,0.6,0.030736471393029,0.085450377414796,0,0.765,1
schafer_phyllosphere_2022,Leaf67,Leaf427,0,0,0,0,0,0.166666666666667,0.166666666666667,0.00070676493005614,0.00977160503498257,0.00977160503498257,0.168333333333333,0.55,0.8,0.8,0.0606795554718464,0.13818998337264,0.0477467610392188,0.6725,1
schafer_phyllosphere_2022,Leaf314,Leaf427,0,0,0,0,0,0,0,0,0,0,0.02,0.15,0.4,0.15,0.000449936648199614,0.00401654344258399,0,0.1375,0.55
schafer_phyllosphere_2022,Leaf87,Leaf427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275,0.1
schafer_phyllosphere_2022,Leaf299,Leaf427,0,0,0,0,0,0.633333333333333,0.633333333333333,0.0418156794436211,0.0929758784597925,0.0929758784597925,0.495,0.85,0.75,0.75,0.058572430620385,0.0994623229931674,0.0973602715632933,0.65,0.95
schafer_phyllosphere_2022,Leaf129,Leaf427,0,0,0,0,0,0.0333333333333333,0.0333333333333333,0.000295147925909396,0.00885443777728188,0.00885443777728188,0.06,0.45,0.1,0.1,0.000394921036752479,0.00546310809891457,0.00546310809891457,0.0475,0.35
schafer_phyllosphere_2022,Leaf371,Leaf41,0,0,0,0,0,0.533333333333333,0.0333333333333333,7.43709643412338e-06,0.000223112893023701,0,0.0883333333333333,0.15,0,0,0,0,0,0.12,0.4
schafer_phyllosphere_2022,Leaf405,Leaf41,0,0,0,0,0,0.566666666666667,0.4,0.00325241593465765,0.0121254839282807,0,0.216666666666667,0.45,0.8,0.8,0.0274203583097337,0.0694088930275402,0.0111986476031649,0.3675,0.5
schafer_phyllosphere_2022,Leaf313,Leaf41,0,0,0,0,0,0.666666666666667,0.666666666666667,0.0472295306627932,0.0851373539726043,0.0811304605894627,0.631666666666667,1,0.85,0.8,0.0211271482776506,0.0460336713401202,0,0.7075,0.9
schafer_phyllosphere_2022,Leaf220,Leaf41,0,0,0,0,0,0.4,0.1,4.24309085734002e-05,0.000592701458452997,0,0.198333333333333,0.55,0,0,0,0,0,0.1025,0.3
schafer_phyllosphere_2022,Leaf33,Leaf41,0,0,0,0,0,0.633333333333333,0.633333333333333,0.0450341978127994,0.0849076778250798,0.0828776614617717,0.58,0.95,0.85,0.85,0.141055898786118,0.19788654623326,0.193177612160546,0.8225,1
schafer_phyllosphere_2022,Leaf245,Leaf41,0,0,0,0,0,0,0,0,0,0,0.03,0.15,0,0,0,0,0,0.1375,0.35
schafer_phyllosphere_2022,Leaf285,Leaf41,0,0,0,0,0,0.0333333333333333,0.0333333333333333,9.93065371207581e-05,0.00297919611362274,0.00297919611362274,0.0383333333333333,0.2,0,0,0,0,0,0.1925,0.4
schafer_phyllosphere_2022,Leaf88,Leaf41,0,0,0,0,0,0,0,0,0,0,0.113333333333333,0.3,0,0,0,0,0,0.0575,0.35
schafer_phyllosphere_2022,Leaf67,Leaf41,0,0,0,0,0,0.6,0.6,0.0188723902583073,0.0399291266471979,0.0309421335295029,0.265,0.5,0.8,0.5,0.0142084173484894,0.0600932227382456,0.0600932227382456,0.4675,0.85
schafer_phyllosphere_2022,Leaf314,Leaf41,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0.35,0,0,0,0,0,0.0725,0.4
schafer_phyllosphere_2022,Leaf87,Leaf41,0,0,0,0,0,0,0,0,0,0,0.0266666666666667,0.25,0,0,0,0,0,0.045,0.25
schafer_phyllosphere_2022,Leaf299,Leaf41,0,0,0,0,0,0,0,0,0,0,0.0783333333333333,0.25,0.05,0.05,5.28263911542883e-05,0.00105652782308577,0.00105652782308577,0.0475,0.3
schafer_phyllosphere_2022,Leaf129,Leaf41,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0.55,0,0,0,0,0,0.1075,0.5
schafer_phyllosphere_2022,Leaf427,Leaf41,0.0333333333333333,0.0333333333333333,0.00166547551054783,0.0499642653164348,0.0499642653164348,0.733333333333333,0.733333333333333,0.083079320486809,0.148462877686794,0.148462877686794,0.67,1,0.85,0.85,0.127340419595607,0.196170424045752,0.135632129895792,0.8625,1
schafer_phyllosphere_2022,Leaf371,Leaf185,0,0,0,0,0,0.0333333333333333,0.0333333333333333,9.83769425650821e-05,0.00295130827695246,0.00295130827695246,0.0966666666666667,0.6,0.05,0.05,0.000251431810774428,0.00502863621548857,0.00502863621548857,0.1375,0.5
